ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601258","2014-01-02",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.71,-0.65,-0.33,0.85,5.16,5.57,5.35,5.08,5.68,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.2,5.53,5.43,5.08,5.75,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.48,-56.8536291250633,0.221282390605189,0.93,0.89,0.98,0.0212455382620907,0.28,0.0481923795487196,,0.89,1.65,0.93,1.22,1.72,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.12928436134918,0.8125,0.026785714285714,2.0,0.133451419654524,-0.024060423669369,-22.0,17.7530955133912,-0.0482607335228623,4.0,1.5782306643048,0.0979090936632001,24.8646209923006,23.2984484250736,21.9970448139402,0.847122222700877,0.0331091586072789,0.110501446260243,0.903409579633645,0.0246857099736934,0.908620662756715,0.409439802746585,2.21918010086354,-0.0314369050244069,-0.200703180564822,0.017866006561605,0.0164047813772797,0.0174289483748759,0.477239654261704,2.4829851985869,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.641531772276308,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.3333185865425E8,-0.416666666666667,12.6584604399795,3.18092042692014
"601258","2014-01-03",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.65,-0.68,-0.26,0.85,5.14,5.56,5.32,5.08,5.66,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.16,5.53,5.39,5.08,5.74,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.46,-56.300578258088,0.219129838167395,0.94,0.86,1.0,0.0212455382620907,0.28,0.0481923795487196,,0.94,1.65,0.89,1.19,1.63,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.11829910491582,0.8125,0.0625,5.0,0.292875948001812,-0.00145438078061857,-21.0,20.0632295719844,-0.429814997026518,1.0,2.30192816239696,0.272971053772005,24.8646209923006,23.3240655894439,22.0226619783105,0.844117713680578,0.0331123836958882,0.109719836279863,0.901126857683188,0.0247065978236986,0.924071604950582,0.412806082527685,2.23851257058115,-0.00581982569113239,-0.175086101231548,0.017805158220236,0.0164272747578294,0.0174149921448418,0.477442891580604,2.42018596204677,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.635619512393106,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.41290261873748E8,-0.25,28.3951687840335,14.7807317779415
"601258","2014-01-06",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.61,-0.72,-0.29,0.85,5.1,5.55,5.27,5.04,5.64,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.13,5.53,5.35,5.04,5.72,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.42,-54.641425657162,0.212672180854014,0.94,0.85,0.96,0.0212455382620907,0.28,0.0481923795487196,,0.96,1.66,0.87,1.09,1.55,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.08534333561575,0.8125,0.0625,7.0,0.295752921950749,-0.00146866742875824,-21.0,20.2603143418468,-0.434037148274323,-1.0,2.30192816239696,0.272971053772005,24.8646209923006,23.3142903405393,22.0128867294059,0.863855601380125,0.0331091586072789,0.103430933086596,0.90124034740789,0.0247057940696144,0.923251830461889,0.412667495554987,2.23727780939041,-0.00587682627327764,-0.0840068490170452,0.017665706974836,0.0164462315923036,0.0174115593163561,0.47831806257742,2.44395989094703,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.637880516416518,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.61940085818908E8,-0.416666666666667,24.0964255260457,21.9172463949312
"601258","2014-01-07",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.62,-0.75,-0.46,0.85,5.07,5.55,5.24,5.01,5.61,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.09,5.52,5.3,5.03,5.7,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.42,-54.8626460039521,0.213533201829132,0.93,0.85,0.98,0.0212455382620907,0.28,0.0481923795487196,,0.96,1.63,0.86,0.97,1.47,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.08973743818909,0.8125,0.0625,10.0,0.304733273831844,0.0,-19.0,20.8755060728745,0.0,1.0,2.30192816239696,0.272971053772005,24.8646209923006,23.2843778411767,21.9829742300433,0.83170177248642,0.0330634638179762,0.0980999904984525,0.905298396265914,0.0246584197000243,0.932091752069299,0.41806728403585,2.22952569517344,-0.0357892554168182,-0.128205236996001,0.0175301717733797,0.0163856236450624,0.0173764755445447,0.478249908164315,2.5181691993766,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.644761082732247,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.61919738889666E8,-0.416666666666667,20.833387131967,22.0709492983826
"601258","2014-01-08",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.58,-0.73,-0.52,0.85,5.04,5.54,5.2,4.99,5.59,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.06,5.52,5.26,5.01,5.67,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.42,-54.5308154837669,0.212241670366456,0.94,0.85,0.98,0.0212455382620907,0.28,0.0481923795487196,,0.98,1.63,0.85,0.9,1.44,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.08314628432908,0.8125,0.0625,11.0,0.30350451063091,0.0,-19.0,20.7913306451613,0.0,1.0,2.30192816239696,0.272971053772005,24.8646209923006,23.2884182507137,21.9870146395803,0.795430658070917,0.0330177690286735,0.0991199582864084,0.905543181166807,0.024658466350244,0.935438884806414,0.420531770024451,2.22441906054334,-0.0179823724575888,-0.12416480744872,0.017347851126503,0.0162992825650732,0.0173561136068438,0.478991043540139,2.50801529131459,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.643835109908996,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.69014311319087E8,-0.25,23.913107914578,22.6302058681001
"601258","2014-01-09",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.58,-0.74,-0.6,0.85,5.0,5.53,5.16,4.94,5.57,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.02,5.51,5.22,4.96,5.66,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.4,-53.7565442700015,0.209228096953544,0.92,0.87,0.95,0.0212455382620907,0.28,0.0481923795487196,,0.98,1.61,0.79,0.75,1.37,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.06776692532238,0.8125,0.0625,13.0,0.305351394062741,0.0,-18.0,20.9178498985801,0.0,2.0,2.30192816239696,0.272971053772005,24.8646209923006,23.2823514980315,21.980947886898,0.795430658070917,0.0323432447202245,0.0999693966890476,0.901149381155734,0.0246545149540559,0.924513216835468,0.41799482806205,2.21178147376079,-0.043657893911813,-0.130231785759527,0.0172113312746908,0.0162369755080338,0.0173318250074755,0.479154043690774,2.52327704765119,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.645225068673116,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.7310394276316E8,-0.25,28.5714796751145,18.9934232846981
"601258","2014-01-10",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.56,-0.78,-0.74,0.85,4.97,5.52,5.12,4.9,5.55,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,5.0,5.5,5.19,4.91,5.64,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.4,-53.7565442700015,0.209228096953544,0.95,0.87,0.95,0.0212455382620907,0.28,0.0481923795487196,,0.94,1.59,0.78,0.69,1.33,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.06776692532238,0.8125,0.0625,15.0,0.309749459409323,0.0,-17.0,21.2191358024691,0.0,3.0,2.30192816239696,0.272971053772005,24.8646209923006,23.2680509478893,21.9666473367558,0.800318692143693,0.0321788983642353,0.104342798111966,0.895885665063029,0.0246518754336639,0.924008847251123,0.417707266020837,2.21209665815349,-0.0637668750458514,-0.181089792195231,0.0164062302258181,0.016230984442031,0.0173127958844939,0.480446566311307,2.5596205442223,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.648491763084884,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.83629004257091E8,-0.416666666666667,21.5189454131988,18.9422035217784
"601258","2014-01-13",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.59,-0.77,-0.76,0.85,4.94,5.51,5.08,4.86,5.52,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,4.96,5.5,5.15,4.88,5.62,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.37,-52.982273056236,0.206214523540633,0.94,0.85,0.97,0.0212455382620907,0.28,0.0481923795487196,,0.87,1.58,0.79,0.66,1.3,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.05238756631568,0.785714285714286,0.035714285714286,17.0,0.309749459409323,0.0,-16.0,21.2191358024691,0.0,4.0,2.30192816239696,0.272971053772005,24.8646209923006,23.2680509478893,21.9666473367558,0.787731772095423,0.0314037267945154,0.13018038617275,0.891890598980945,0.0246778786662829,0.918211898510715,0.414615531709885,2.21461047231875,-0.0323916282253018,-0.287987612995602,0.0149659724363647,0.0161140007637896,0.0173381026960189,0.468583385114656,2.5596205442223,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.648491763084884,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.93953126327818E8,-0.333333333333333,22.9729694519711,19.2177848475814
"601258","2014-01-14",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.63,-0.75,-0.73,0.85,4.93,5.5,5.06,4.88,5.5,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,4.96,5.49,5.12,4.88,5.6,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.42,-54.8626460039521,0.213533201829132,0.98,0.9,1.0,0.0212455382620907,0.28,0.0481923795487196,,0.86,1.57,0.8,0.75,1.27,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.08973743818909,0.58695652173913,-0.16304347826087,18.0,0.415458267766489,0.101182198303167,-13.0,21.9190001128351,0.389772555423785,7.0,2.7210881503944,0.296017360439817,24.8646209923006,23.2535429213997,21.9521393102663,0.80649289441426,0.0307191390375301,0.137876597768458,0.893036130752077,0.0246340723705098,0.914558822263645,0.413241535920169,2.21313382796138,-0.0468994979958035,-0.250474274601923,0.014849333025687,0.0160430284871922,0.0172966289795451,0.468508793237865,2.59702627242597,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.651791703553741,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-1.99317803024737E8,-0.416666666666667,20.9876681754301,19.0665142975013
"601258","2014-01-15",150.202527355425,2.3967639315957,7.12381492733514,50.5347210268793,0.3,88.64,1.36004701594404,-0.67,-0.74,-0.68,0.85,4.93,5.5,5.04,4.89,5.48,6.70574193779835,9.47,0.113554236888504,62.5671115363039,5.75382163504725,4.95,5.49,5.09,4.88,5.58,-0.0253028385638129,-0.00385666114234952,-125.55,0.47,,-194.27,1.41,-54.3095951369768,0.211380649391338,0.98,0.89,1.0,0.0212455382620907,0.28,0.0481923795487196,,0.83,1.56,0.8,0.75,1.24,0.886445763111496,-0.00385666114234952,0.00466637847087591,0.030568492796137,0.0403267759765242,0.00466637847087591,0.00589157688423372,0.0354031791409509,0.0247539209475992,0.905276270866543,0.698428813108,5.84214324502713,0.243570010539305,1.07875218175574,0.58695652173913,-0.16304347826087,17.0,0.401218770685782,0.0977142600548727,-12.0,21.1677440605806,0.37641341541934,8.0,2.7210881503944,0.296017360439817,24.8646209923006,23.2884182507137,21.9870146395803,0.665539423282225,0.0307191390375301,0.134236632854159,0.900810578804545,0.024690007186475,0.914558822263645,0.413241535920169,2.21313382796138,-0.0510914588091763,-0.215599028647079,0.0141685617679024,0.0159969882405284,0.0172657693592547,0.468403366710207,2.50801529131459,0.0,,,,-0.369504310106047,-0.00375549793912964,-0.0257152818116259,0.156633812839743,-5.61978041861874,0.418862943265233,0.858875758748129,0.643835109908996,-1.90916482542678,,0.0230629924436008,0.0365425642342772,0.146804725784482,1.17083327921617,-0.0904075971771886,,0.125384824970778,0.118694810502535,,0.290819299296055,1.24820845994446,0.195949220744382,41.6705254349752,0.125384824970778,-2.0298063220801E8,-0.25,41.4633728497753,26.3127422264399
