ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"000413","2014-01-02",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.45,-0.49,-0.27,0.3,16.98,17.5,17.32,17.08,17.9,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,16.96,17.31,17.44,17.09,18.04,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.72,60.2533641390726,20.8397460535685,0.99,0.96,1.02,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,0.76,1.25,0.72,0.9,0.92,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.03479391950282,0.90625,-0.025568181818182,14.0,0.063547897064056,-3.55128709276039E-4,18.0,0.1655156599887,0.00444523058648449,18.0,1.13287030966724,0.0174595146345746,21.4468004753908,23.4503203075263,22.2894366931316,0.589053904379456,0.0377799390026379,-0.0152014579401692,0.471082502989217,0.0244173307009867,0.762689438519351,0.276822340093046,2.75515855498871,0.345848212059628,0.4449216813687,0.00941820818167422,0.0124155471557545,0.0112309442190895,1.11777469497504,0.105119977141094,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.148601033222539,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,-3.82271378890387E7,-0.166666666666667,28.6957021497593,49.0579505225222
"000413","2014-01-03",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.4,-0.51,-0.12,0.3,17.08,17.52,17.34,17.26,17.9,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.01,17.35,17.43,17.23,18.03,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.81,62.3054458302448,21.5494966531616,1.03,1.0,1.04,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,0.85,1.26,0.76,0.95,0.92,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.3084392790631,0.892857142857143,-0.0571428571428569,11.0,0.145216477738917,-1.81139827562108E-4,15.0,0.40761158536513,-0.0260598805183991,15.0,3.90271732380792,1.52047420069632,21.4468004753908,23.4562096060559,22.2953259916611,0.545980730375268,0.0377388962085632,-0.0153827088719146,0.470762441597395,0.0243722460323524,0.764955898340985,0.277980674369087,2.75183122019958,0.351737867594239,0.450811336903311,0.0093960356961509,0.0123506967873327,0.0112176076913076,1.11771130332043,0.104502713622943,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.147857467392837,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,-4.09677084529214E7,0.0,32.0589360402192,41.8367334941147
"000413","2014-01-06",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.38,-0.51,-0.19,0.3,17.16,17.54,17.34,17.32,17.88,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.09,17.38,17.42,17.27,18.02,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.79,61.8454964856717,21.3904146222183,1.05,0.99,1.01,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,0.85,1.26,0.78,0.97,0.91,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.24710497433407,0.886363636363636,-0.0360501567398119,9.0,0.139132470533055,-0.00367358612065353,13.0,0.393255970421948,-0.0227669084872784,13.0,3.85729141641472,1.51452391217616,21.4468004753908,23.4897000338894,22.3288164194946,0.522789832053002,0.0376978534144885,-0.10824630858144,0.460891429362749,0.024465979829824,0.75286297904686,0.271701495336856,2.7709195273786,0.373609273273743,0.551978121832487,0.00946178130361804,0.0124366633245439,0.0112192231593009,1.1392814058421,0.101060829812533,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.143687388794663,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,-3.82076349321926E7,0.166666666666667,50.3010582992946,44.7688788135762
"000413","2014-01-07",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.31,-0.46,-0.02,0.3,17.28,17.57,17.37,17.49,17.87,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.18,17.42,17.43,17.38,18.01,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.85,63.2253445193909,21.8676607150481,1.05,1.02,1.03,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,0.94,1.27,0.84,1.15,0.91,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.43110788852116,0.9,-0.0224137931034479,6.0,0.140564504940118,-0.00330361048733066,10.0,0.39786054159624,-0.0212563289753548,10.0,3.87105914560784,1.52518608191745,21.4468004753908,23.4822904816087,22.3214068672139,0.50818616024284,0.0373746841601124,-0.104902053736794,0.462676853479344,0.0244141815529346,0.747311436588968,0.271528031950858,2.75224414665304,0.366200259431468,0.45591537637007,0.00943521106467535,0.0123986521268751,0.0112048150878508,1.17733552762617,0.101812426372924,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.14460147903387,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,-3.34826883414526E7,0.166666666666667,54.5751490256052,43.77666251064
"000413","2014-01-08",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.21,-0.41,0.19,0.3,17.55,17.61,17.46,17.93,17.9,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.4,17.46,17.47,17.76,18.02,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,3.0,66.4803706502158,22.9934720109543,1.13,1.04,1.11,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,1.06,1.27,0.88,1.27,0.93,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.86516604506506,0.9,-0.0224137931034479,5.0,0.137496784910647,-0.00323151154552546,9.0,0.389177519143943,-0.020792424761567,9.0,3.87105914560784,1.52518608191745,21.4468004753908,23.5043564405526,22.3434728261579,0.499982832927336,0.0376978534144885,-0.105614014768361,0.462040924496501,0.0244588955228544,0.761287477211043,0.276697214568055,2.75133769741582,0.363815002845658,0.477981353238726,0.00953585332101816,0.0124275094301016,0.0111944738350988,1.17618883035043,0.0995904428091054,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.141893445681884,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,-3.03779100821544E7,0.333333333333333,61.4926208020883,56.3471421310444
"000413","2014-01-09",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.13,-0.38,0.23,0.3,17.71,17.63,17.51,18.13,17.91,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.55,17.5,17.48,18.01,18.03,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.92,64.7467154283634,22.3938551250912,1.09,1.01,1.07,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,1.15,1.27,0.92,1.4,0.94,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.63398289647102,0.9,-0.0224137931034479,3.0,0.130764637911296,-0.00307328958587227,7.0,0.370122526189583,-0.0197743816119852,7.0,3.87105914560784,1.52518608191745,21.4468004753908,23.5545579248066,22.3936743104119,0.556041850245889,0.0376978534144885,-0.108976191430153,0.45623951883316,0.0245971803071852,0.762404770424753,0.276750784456939,2.75484231027854,0.414821915364671,0.528182764673341,0.00963870436068238,0.0125276687598116,0.0112224818175711,1.18700404801236,0.0947142742415494,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.13589011375691,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,-9845378.35250883,0.5,78.4211752886473,66.3240941433076
"000413","2014-01-10",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.07,-0.36,0.28,0.3,17.81,17.66,17.53,18.17,17.91,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.67,17.54,17.46,18.11,18.03,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.89,64.0037203332838,22.1368764597213,1.07,0.98,1.03,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,1.15,1.27,0.94,1.34,0.94,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.53490440421644,0.9,0.00714285714285701,3.0,0.134265986139522,-0.00315557985347212,5.0,0.380032910770616,-0.0203038595895739,5.0,3.87105914560784,1.52518608191745,21.4468004753908,23.5281341712286,22.3672505568339,0.518358568304918,0.0375379193190648,-0.128126735834865,0.450655887263376,0.0246512611844746,0.760300487705322,0.275204017095753,2.76267946859506,0.405464462500935,0.474164664210173,0.00956303847622529,0.0126186422375939,0.0112327731283088,1.20038432336973,0.0972503395081264,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.139022854647064,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,7953758.03414343,0.333333333333333,66.8354652938058,72.4629025277537
"000413","2014-01-13",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,-0.04,-0.32,0.28,0.3,17.82,17.68,17.52,18.1,17.9,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.72,17.57,17.43,18.15,18.02,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.83,62.6592530183779,21.6718674461948,1.03,0.96,1.01,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,1.22,1.28,0.98,1.46,0.95,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.35561951347004,0.9,0.00714285714285701,3.0,0.135824629428041,-0.00319221179206965,3.0,0.384444569767953,-0.0205395594521394,3.0,3.87105914560784,1.52518608191745,21.4468004753908,23.5165924107885,22.3557087963937,0.531216500836016,0.0372947171124005,-0.139291598052409,0.456967019405047,0.0246279963564987,0.743086549591501,0.269179841460186,2.76055794356878,0.4188208094256,0.447808239652769,0.0094935435582757,0.0126638487865069,0.0112513960315813,1.19220650133829,0.0983792820894811,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.140410115802434,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,1.95838818489734E7,0.333333333333333,68.5715764805839,70.3496184016488
"000413","2014-01-14",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,,-0.31,0.33,0.3,17.91,17.71,17.55,18.15,17.9,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.81,17.62,17.43,18.22,17.99,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.9,64.3929082402303,22.2714843320579,1.05,1.0,1.02,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,1.25,1.28,1.0,1.35,0.93,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.58680266206408,0.9,0.00714285714285701,2.0,0.138738991888948,-0.00326070645502766,0.0,0.392693521575509,-0.0209802727548956,0.0,3.87105914560784,1.52518608191745,21.4468004753908,23.495362563176,22.3344789487813,0.534826975122103,0.0370515149057362,-0.137983830916005,0.457168691565614,0.0246070135668949,0.73477793957854,0.265934409714591,2.76300438279923,0.39759061455466,0.453760679207321,0.00955808749215343,0.0126721825301965,0.0112615522950344,1.19710865793961,0.10049018706938,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.142992068456664,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,2.4796738202322E7,0.166666666666667,61.8705624419648,62.698025363163
"000413","2014-01-15",,,317.94435893563,1.13227358775969,1.09,48.7,0.160443188294384,0.1,-0.25,0.34,0.3,18.04,17.74,17.62,18.18,17.89,42.0,0.23777550356307,7.71,0.512967395866347,105.755181842395,3.40408851583747,17.96,17.66,17.47,18.15,17.96,12.0906213484004,0.652943954164435,0.423766173745784,158.86,38.35,,31.66,2.94,65.2774262105631,22.5774113146412,1.09,1.05,0.98,0.117372561283849,-0.5,3.49665013799872,0.691095056055596,1.29,1.27,1.03,1.32,0.93,0.487032604133653,0.423766173745784,0.383462868929975,0.573995516344388,0.0106290343087351,0.383462868929975,0.898755876119547,0.140593790195268,1.89439514378261E-4,4.10187024755232,3.96450767455593,0.435816643384853,0.164581091581659,-1.17194955414271,-8.70475324808144,0.9,0.00714285714285701,3.0,0.135003711338091,-0.00317291820431538,-1.0,0.382121003686938,-0.0204154192576485,-1.0,3.87105914560784,1.52518608191745,21.4468004753908,23.522654705464,22.3617710910693,0.536637742945263,0.0363263551269166,-0.139543346743351,0.460458802287603,0.0246466387525288,0.73477793957854,0.265934409714591,2.76300438279923,0.394264283742254,0.481053178926342,0.00946253787297743,0.012655716092352,0.0112703566007137,1.1969116213849,0.0977846820328963,0.0,0.0,,0.0170854464826997,0.876841940646275,0.0382332418125252,0.0552456342941197,0.182635839156106,12.0556353998542,0.624111665560411,0.755860799855024,0.139680020248684,4.24697451590281,0.0978126100125319,0.0,0.698389142864277,4.22208581145417,0.282639820088594,0.155739889793188,1.19240991876915,0.165413299030921,0.011702823669593,,0.180959236553993,0.200356567672957,-2.59368768662309,-6.76385615603562,0.165413299030921,2.98472488026682E7,0.166666666666667,64.2697086277653,64.0101162744032
