ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,investCashGrowRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"600150","2014-01-02",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.42,0.38,0.84,0.57,22.77,19.14,22.11,23.68,20.23,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.41,18.66,21.86,23.51,19.69,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.91,-64.4267762398134,2.01994885747193,1.11,1.07,1.09,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.01,0.76,0.93,1.35,0.79,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.80216189099321,0.852272727272727,0.179195804195804,22.0,0.00181836565095741,0.00194325339956734,16.0,0.603049094759661,-0.0184332392460586,-10.0,1.25573747725266,-0.171888081236405,24.538051005682,24.2299236701412,24.2299236701412,0.590673019598862,0.0329575283325099,-0.0408009689663169,1.00465915288055,0.0221403423434196,1.20613983417142,0.481095781991667,2.50706798795486,0.0406045673307636,0.204253838977964,0.00777490994140455,0.00741052512170675,0.00708616391478466,1.75412789683722,0.590514938964979,4.13393964448119E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.252139790559946,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,1.64956630838064E9,0.166666666666667,73.2793017762241,89.5539240057013
"600150","2014-01-03",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.49,0.36,0.99,0.57,22.98,19.21,22.23,23.78,20.33,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.68,18.72,21.95,23.82,19.78,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.87,-63.0806254617145,1.97774349062128,1.13,1.08,1.07,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.08,0.77,0.96,1.51,0.8,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.6391413750928,0.852272727272727,0.227272727272727,21.0,0.0159691407910009,0.0122445081258132,19.0,0.681844513861523,0.0258841854232711,-11.0,18.5972763209889,-0.0737493063185557,24.538051005682,24.2191172474396,24.2191172474396,0.537169729460063,0.0330461488461042,-0.0369541557427964,1.00465728996461,0.022092465930684,1.20121491648792,0.479921006303219,2.50294298584835,0.0297984835775406,0.193447755224741,0.00779766121610856,0.00745132712565694,0.00709494770163934,1.75630367390532,0.596930897349053,4.17885499373172E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.254182959786941,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,1.68473568781705E9,0.0,69.3151037725266,90.0171753562911
"600150","2014-01-06",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.53,0.37,1.09,0.57,23.03,19.26,22.26,23.36,20.41,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.86,18.77,21.99,23.5,19.84,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.79,-60.4960159677646,1.89670918626804,1.09,1.04,0.93,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.16,0.78,0.97,1.26,0.81,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.32614198456403,0.852272727272727,0.227272727272727,21.0,0.0163099248454397,0.0125058079150965,21.0,0.696395186372439,0.0264365581382363,-11.0,18.5972763209889,-0.0737493063185557,24.538051005682,24.198001598039,24.198001598039,0.560978008341748,0.0331347693596986,-0.0311432032301664,1.00792111330593,0.0220565824857282,1.20345496294695,0.480641653177427,2.50385074824695,0.0282357637998552,0.208900300404273,0.00790220301050537,0.00760123716591422,0.00710833189140259,1.75392834027489,0.609669499511858,4.26803243704652E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.258206673472111,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,1.59883520268548E9,-0.166666666666667,60.6321110064576,81.462924435806
"600150","2014-01-07",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.55,0.35,0.73,0.57,23.05,19.32,22.3,23.13,20.48,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.98,18.82,22.02,23.33,19.91,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.8,-60.8729381856323,1.90852668898622,1.05,1.03,0.96,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.17,0.78,0.95,1.12,0.81,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.37178772901615,0.852272727272727,-0.0323426573426581,18.0,0.0170067440644705,0.00102239607310474,20.0,0.726147717699432,-0.0343249350969061,-14.0,18.5972763209889,-0.0737493063185557,24.538051005682,24.1561654317165,24.1561654317165,0.560978008341748,0.0331514571642524,-0.0331300597428709,1.01545717490579,0.0220388274781068,1.22052338651016,0.487589275404622,2.50317931110629,-0.0136007439817635,0.155912125315523,0.00796747613850948,0.00763764729629515,0.00712904585519994,1.75770729331877,0.635716794551083,4.45037828215398E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.266300499157164,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,1.49798813183295E9,-0.166666666666667,56.4925014485332,73.6749648546174
"600150","2014-01-08",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.59,0.36,0.67,0.57,23.09,19.38,22.38,22.95,20.56,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,23.09,18.87,22.13,23.07,19.98,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.82,-61.5998596058057,1.93131758708557,1.05,1.1,0.95,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.19,0.78,0.92,1.08,0.83,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.45981880760236,0.8625,-0.022115384615385,17.0,0.0163253916048161,4.40017904418614E-4,21.0,0.721651447001603,-0.0341123967990924,-15.0,17.9293472308942,-0.0737493063185557,24.538051005682,24.1623766318092,24.1623766318092,0.544842633570722,0.0331681449688062,-0.0321396577549087,1.01412792925367,0.0219946960638735,1.22353262675439,0.489845590004043,2.4977924711832,-0.0135138285472421,0.162123328464651,0.00795629376046459,0.00763444547588625,0.00711837160285649,1.75976754572979,0.631780467649838,4.42282176028306E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.265088689567043,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,1.24336645809036E9,0.0,63.8359741435652,68.7412018262395
"600150","2014-01-09",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.57,0.31,0.56,0.57,22.99,19.43,22.4,22.57,20.63,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,23.1,18.92,22.19,22.68,20.05,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.75,-59.2306342363516,1.85703614142843,1.0,1.06,0.92,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.2,0.78,0.92,1.05,0.83,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.17290269961766,0.875,-0.00961538461538503,15.0,0.0168243685310679,0.00112645334898803,21.0,0.713135455275622,-0.0337098466620402,-17.0,18.7408687341237,-0.0737493063185557,24.538051005682,24.1742475120309,24.1742475120309,0.59517668461131,0.0334003124905609,-0.031667549485706,1.02652551683687,0.021922327311999,1.220620460978,0.488606932023219,2.49816443643905,-0.00555996274481076,0.173994372220326,0.00806562617396514,0.00768970800077893,0.0071229311919722,1.75382313392111,0.624325016327047,4.37062937062937E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.262782502263361,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,1.04286871854963E9,0.166666666666667,66.2374771104977,69.9647284217181
"600150","2014-01-10",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.59,0.31,0.56,0.57,22.73,19.46,22.32,21.99,20.66,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,23.0,18.95,22.19,22.17,20.1,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.66,-56.2421795089721,1.76334022702,0.95,1.0,0.89,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.23,0.79,0.94,0.95,0.84,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-6.81099715431877,0.880952380952381,0.047619047619048,15.0,0.017231548729889,-0.00153292723572056,19.0,0.772312303984327,-0.0044068100308414,-17.0,18.4409937707916,-0.035469130330121,24.538051005682,24.1350267988776,24.1350267988776,0.613027372028399,0.0336612825731319,-0.0314346821032321,1.02008427160304,0.0219927363878319,1.21797100572347,0.484920711972462,2.51169103660114,-0.0245957004052177,0.0947922520395252,0.00808347672161206,0.00773242966393155,0.00712249633854058,1.76025105892021,0.649298016980129,4.54545454545455E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.270451010621465,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,8.63891693451106E8,0.0,54.0425977123523,69.170294687668
"600150","2014-01-13",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.59,0.3,0.39,0.57,22.4,19.5,22.27,21.67,20.7,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.7,18.99,22.21,21.89,20.15,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.68,-56.7537168046497,1.77937826642324,0.88,1.02,0.94,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,1.05,0.79,0.95,0.85,0.85,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-6.87294495036092,0.880952380952381,0.047619047619048,15.0,0.0181471551966279,-0.00143559672516367,17.0,0.81334948241528,0.070910125420607,-15.0,18.4409937707916,-0.035469130330121,24.538051005682,24.0832549210878,24.0832549210878,0.596266108355068,0.0347109792431117,-0.0364574310097981,1.03881242341146,0.0216397781555584,1.23226902838977,0.485028069793147,2.5406138430613,-0.109500068454375,0.0159915170797636,0.00817340232391764,0.00782398584679216,0.0070720989370894,1.76116662568852,0.683798773267728,4.78697941598851E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.280786498432391,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,6.42970887967094E8,-0.166666666666667,44.1592580844447,67.1178474964297
"600150","2014-01-14",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.41,0.31,0.28,0.57,22.26,19.54,22.27,21.62,20.75,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.53,19.03,22.24,21.74,20.21,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.74,-58.7460199562361,1.8418422093622,0.93,1.03,0.96,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,0.98,0.79,0.95,0.85,0.85,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-7.11421531389351,0.890243902439024,0.108993902439024,14.0,0.0182150138047263,1.48989324673495E-4,16.0,0.770458723700397,-0.00357065090616082,-14.0,18.691172603257,-0.0780221646715179,24.538051005682,24.0923090691925,24.0923090691925,0.586518756900188,0.0344236887638831,-0.0295693347239397,1.03847660878471,0.0216147003852131,1.2373362032431,0.486345898884215,2.54414852902393,-0.100446677282751,0.0513133675792842,0.0081514420055487,0.00781522158486651,0.00707074011497626,1.7665819410606,0.677635501592165,4.7438330170778E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.278961688835654,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,5.36515589995574E8,-0.166666666666667,44.5859315127022,67.1336870065819
"600150","2014-01-15",38.983898095903,9.23458190646754,,,0.25,89.16,0.677876267305149,0.33,0.3,0.25,0.57,22.03,19.58,22.21,21.44,20.8,-37.1,0.846155808687086,1.1,0.108422659134701,79.0510063401386,4.55402172176027,22.26,19.08,22.22,21.45,20.27,-0.0265168240980903,-1.62414709076911,-0.0365688091752847,47.12,-4.5,,-1952.27,1.71,-57.6960223493189,1.8089220232187,0.89,0.98,0.94,0.0521159716363519,0.23,-0.0653018600399776,-1.40733011398364,0.91,0.8,0.94,0.74,0.86,0.891577340865299,-0.0365688091752847,-0.045049120515713,-0.0458133095458261,-0.00528643679648567,-0.045049120515713,-0.0355269618307734,0.0912974548517864,-0.0114907983879805,1.50486305655473,1.22451210814438,1.45050136507413,0.990154451143039,-0.252671412879396,-6.9870593114912,0.890243902439024,0.108993902439024,15.0,0.0175972727316054,1.43936524478335E-4,17.0,0.744329509422748,-0.00344955642080065,-15.0,18.691172603257,-0.0780221646715179,24.538051005682,24.1268113259242,24.1268113259242,0.530794608127826,0.0349982697223403,-0.0318521656531295,1.02741393731343,0.0211640079058776,1.2373362032431,0.486345898884215,2.54414852902393,-0.12262598183466,0.085815781267652,0.00816683639348328,0.00781011144463562,0.00699220371431611,1.76413187671797,0.654654279265024,4.58295142071494E-4,0.0147360035172736,,0.0908423691723819,-0.367876248301128,-0.0134633083323827,-0.034514337953077,0.154093253886541,-3.34091623645812,0.363438238460609,0.566076783206961,0.272075036632459,,0.144002289776824,0.00225503024142932,0.434190302561082,1.26305325773308,-0.371429417963212,-1.89796664207725,-1.52905095301504,0.343762465994793,0.0499415267634853,,0.432315205275284,0.842395675646279,-0.258896045185085,5.6401829204667,0.343762465994793,5.4783657820927E8,0.0,49.7068790310364,66.6316955585614
