ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601179","2014-01-02",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.19,0.23,0.17,0.45,3.26,3.43,3.32,3.25,3.34,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.26,3.45,3.35,3.24,3.35,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.96,37.3620724959309,1.2373137438871,0.95,0.94,1.01,0.0216594918039232,0.82,0.118637269715638,,0.2,0.27,0.22,0.21,0.25,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.6853989200339,0.607142857142857,-0.192857142857143,-5.0,0.0257261833219979,-0.00218088112980693,-6.0,1.00616154607967,-0.0091641212881798,-16.0,2.1159996566484,0.148575948686374,24.0986470520677,23.542358498305,23.3798395689909,0.258621154249006,0.0182375875497809,-0.100508331977099,0.731723580383586,0.0135400078614431,0.867796527476935,0.520236372005255,1.66808123032999,-0.0622422873245015,-0.123543031460949,0.00253840091129029,0.00271333213146068,0.00414052711137938,0.491726907661011,1.03222474188746,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.117673566244413,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,1.81330781147262E8,-0.166666666666667,36.5383759694051,48.208591640722
"601179","2014-01-03",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.17,0.21,0.18,0.45,3.25,3.43,3.31,3.26,3.34,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.25,3.45,3.33,3.25,3.35,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.95,36.9078223743998,1.22227041569394,0.96,0.92,1.02,0.0216594918039232,0.82,0.118637269715638,,0.19,0.27,0.2,0.22,0.25,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.4825369270852,0.638888888888889,-0.161111111111111,-8.0,0.037900421569455,-0.00794218505943341,-9.0,1.17970269921651,0.00337600835186086,-17.0,3.61864121877134,0.354917090946202,24.0986470520677,23.5484560781732,23.385937148859,0.265278240784381,0.0181551843047377,-0.0991056533234348,0.730990142133909,0.0135218692854736,0.872044753856258,0.522216353200278,1.66989170008204,-0.0561445254356022,-0.11744526957205,0.00253645304182369,0.00271581441247677,0.00413331834942533,0.49241753451029,1.02594981944438,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.117041950301846,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,1.85121905043095E8,0.0,41.1765773376825,49.852954352147
"601179","2014-01-06",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.17,0.2,0.2,0.45,3.23,3.43,3.29,3.23,3.33,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.23,3.45,3.32,3.24,3.34,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.92,35.7721970705721,1.18466209521105,0.96,0.91,0.98,0.0216594918039232,0.82,0.118637269715638,,0.19,0.27,0.2,0.22,0.25,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,15.9753819447133,0.638888888888889,-0.161111111111111,-10.0,0.0383668882964637,-0.00803993502939567,-11.0,1.19422211705302,0.00341755922388376,-17.0,3.61864121877134,0.354917090946202,24.0986470520677,23.5362235097375,23.3737045804234,0.247654260138671,0.0182375875497809,-0.103911140858379,0.731672294857387,0.0134907682842318,0.87251907692184,0.522614961858875,1.66952563665303,-0.0712467982145642,-0.0826429418977987,0.00252103816518574,0.00271889862553946,0.00408814963149017,0.492421329198184,1.03857689414523,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.118312036195278,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,1.8330775466115E8,0.0,38.8888769867538,44.1947503867228
"601179","2014-01-07",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.17,0.2,0.22,0.45,3.23,3.42,3.28,3.23,3.33,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.23,3.45,3.31,3.24,3.34,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.94,36.6806973136343,1.21474875159736,0.99,0.93,1.0,0.0216594918039232,0.82,0.118637269715638,,0.2,0.27,0.2,0.26,0.25,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.3811059306108,0.65625,-0.14375,-13.0,0.0379970476263338,-0.00988300818606075,-14.0,1.2321339302928,0.0230332457530484,-14.0,3.4333773223171,0.354917090946202,24.0986470520677,23.5049709662334,23.3424520369193,0.255381230846792,0.0183215075462482,-0.110720817973661,0.73854853583655,0.0134974754679509,0.885164239552683,0.529606640138262,1.67136167197903,-0.102499552285436,-0.127960878710983,0.00251586465027542,0.00271459809371332,0.00408024039640448,0.48816147462173,1.07154758919746,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.121611209730133,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,1.65483028957934E8,-0.166666666666667,23.2142340673895,43.2032432880641
"601179","2014-01-08",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.16,0.2,0.23,0.45,3.23,3.42,3.27,3.22,3.32,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.23,3.45,3.29,3.23,3.33,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.94,36.5671347832515,1.21098791954907,1.0,0.93,0.98,0.0216594918039232,0.82,0.118637269715638,,0.2,0.27,0.2,0.21,0.25,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.3303904323736,0.65625,-0.14375,-14.0,0.0370559442795516,-0.0096382277975515,-15.0,1.2016166812453,0.0224627628860998,-13.0,3.4333773223171,0.354917090946202,24.0986470520677,23.5300506506304,23.3675317213163,0.222867711732092,0.0184054275427155,-0.115136585747981,0.739838854912437,0.0135925718606787,0.904073025550624,0.534581751718401,1.69117823914584,-0.0916447620491435,-0.102881168085971,0.00252539132430571,0.00271798922571761,0.00403785376678653,0.483129636335918,1.04500771082724,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.118957472327932,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,1.2897257780313E8,0.0,36.2068827956192,50.6394424664186
"601179","2014-01-09",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.15,0.2,0.18,0.45,3.22,3.42,3.27,3.21,3.32,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.22,3.45,3.28,3.21,3.33,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.93,36.2264471921032,1.19970542340421,0.98,0.94,0.97,0.0216594918039232,0.82,0.118637269715638,,0.2,0.27,0.19,0.19,0.24,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.1782439376621,0.65625,-0.14375,-16.0,0.0371710248518483,-0.00966816018201595,-17.0,1.20534841006904,0.0225325230192864,-11.0,3.4333773223171,0.354917090946202,24.0986470520677,23.5269498729522,23.364430943638,0.349404320652141,0.0184054275427155,-0.115267832280443,0.740538065399473,0.0135936147123064,0.896514989061362,0.532959275692606,1.68214539074547,-0.108770859890578,-0.105981859150558,0.00250759095001854,0.00271584269288575,0.00398484804711563,0.486768438587002,1.04825307638882,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.119282838437793,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,9.31227093895964E7,0.0,44.68087201263,45.7086572880449
"601179","2014-01-10",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.15,0.18,0.15,0.45,3.22,3.42,3.25,3.19,3.31,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.22,3.45,3.27,3.19,3.32,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.93,36.1128846617204,1.19594459135592,1.0,0.93,0.98,0.0216594918039232,0.82,0.118637269715638,,0.2,0.27,0.19,0.18,0.24,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.1275284394249,0.65625,-0.149305555555556,-18.0,0.0375205956184801,-0.00966418849644179,-19.0,1.21668397505402,0.0227444276244835,-9.0,3.4333773223171,0.354917090946202,24.0986470520677,23.5175894301926,23.3550705008785,0.313058407344526,0.0186921330121526,-0.103592649350412,0.747405400622399,0.0135842502744633,0.896270372151188,0.53281314279905,1.68214764268534,-0.104105995436511,-0.15638762332325,0.00249935052700341,0.00270740624838043,0.00395257214721492,0.477681580484525,1.0581112557906,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.120269704206526,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,5.16755196506655E7,0.0,43.7499397452758,47.6138831339674
"601179","2014-01-13",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.15,0.17,0.14,0.45,3.21,3.42,3.24,3.19,3.31,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.22,3.45,3.26,3.2,3.32,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.93,36.1128846617204,1.19594459135592,0.99,0.93,1.01,0.0216594918039232,0.82,0.118637269715638,,0.18,0.27,0.19,0.15,0.24,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.1275284394249,0.65625,-0.149305555555556,-20.0,0.0376385849128779,-0.00969457902630481,-21.0,1.22051002529003,0.0228159509817932,-7.0,3.4333773223171,0.354917090946202,24.0986470520677,23.514449710188,23.3519307808738,0.305437506807709,0.0187213411787642,-0.105241147663721,0.743699182286632,0.013564155483622,0.899756440300905,0.53321156238181,1.68742860016346,-0.0958818592931418,-0.18336938633137,0.00248763557565412,0.00269437486125587,0.00390092232627235,0.48834184639084,1.06143864967673,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.120602298236309,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,1.54071228602196E7,0.0,44.68087201263,51.6134616704428
"601179","2014-01-14",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.14,0.17,0.13,0.45,3.21,3.41,3.24,3.2,3.3,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.22,3.45,3.25,3.2,3.31,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.94,36.4535722528687,1.20722708750078,0.99,0.95,0.99,0.0216594918039232,0.82,0.118637269715638,,0.19,0.26,0.19,0.11,0.24,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.2796749341365,0.65625,-0.00284090909090895,-20.0,0.0376385849128779,-0.00575315244896162,-20.0,1.22051002529003,0.0228159509817932,-4.0,3.4333773223171,0.354917090946202,24.0986470520677,23.514449710188,23.3519307808738,0.309955149000092,0.0186921330121526,-0.101663375201792,0.743307940583236,0.0135372634160606,0.901006606648845,0.53400209023429,1.68727168512306,-0.0958818592931418,-0.159527255665497,0.00246281426175385,0.00267957709955571,0.00388831119229679,0.487526354878378,1.06143864967673,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.120602298236309,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,-1.72888166691153E7,-0.0833333333333333,40.9092223741483,53.2136178444328
"601179","2014-01-15",153.920334722794,2.33887225263868,104.689093652641,3.43875362217272,0.63,76.98,0.607968527941205,0.15,0.17,0.1,0.45,3.21,3.41,3.23,3.19,3.3,0.863756108124935,2.8,0.230159816163533,143.630405393242,2.50643308437628,3.21,3.45,3.24,3.19,3.31,0.265657993396855,,0.0325427800945024,173.52,3.76,,142.66,0.93,36.340009722486,1.20346625545249,0.98,0.95,0.99,0.0216594918039232,0.82,0.118637269715638,,0.16,0.26,0.18,0.1,0.23,0.769840183836467,0.0323185038591071,0.037292978896391,0.0425114735369175,0.0852929543852695,0.0375517758057411,0.0436358757135565,0.09681609068263,0.00115351243860649,1.86979597973099,1.45658482619351,0.842951642202108,0.112859206471207,0.0750465706714454,16.2289594358993,0.65625,-0.00284090909090895,-21.0,0.0372868224370566,-0.00569938466906478,-21.0,1.20910338953966,0.0226027177950475,-3.0,3.4333773223171,0.354917090946202,24.0986470520677,23.5238394505378,23.3613205212236,0.27026243170734,0.0186921330121526,-0.102332409638916,0.744817639010966,0.0135348483449953,0.901006606648845,0.53400209023429,1.68727168512306,-0.106295105670262,-0.150137776664392,0.00244284827245282,0.00266847906964692,0.00385408275324998,0.4876427622988,1.05151866229657,0.0,0.0125331042325475,,0.00713465192229878,-0.517608988224242,0.0133091710451794,0.0251058033892315,0.0573972894591755,-0.596366982002288,0.114420283880386,0.496962755342976,0.11960998927708,,4.70960100138801,0.00234162187451273,0.0,0.553131703656421,3.31495651201564,0.0880572136451562,,,0.166859414792169,0.0487605196725315,,0.23913716378798,1.05432066259896,0.0746700851628674,2.26602823009398,0.166859414792169,-2.92855584230116E7,0.0833333333333333,52.4999276943249,59.0653871448094
