ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,investCashGrowRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"600019","2014-01-02",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.11,0.17,0.13,0.48,4.07,4.18,4.15,4.06,4.17,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,4.07,4.18,4.18,4.06,4.17,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.61,15.7068076775561,0.354097900595821,0.97,0.92,0.99,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.13,0.16,0.14,0.14,0.15,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.62153273898593,0.8984375,-0.0390625,4.0,0.0924003425536973,-0.00303991693530313,-22.0,2.79780841608501,0.0923388092199768,-18.0,-0.400661639969628,-0.0138592154915901,26.0909100905264,24.9334560769757,24.9334560769757,0.230538991906256,0.0165684263472325,0.256783726281622,0.522502526671762,0.00850781234408895,0.58427090632502,0.516312093926978,1.13162351453199,-0.147202427267818,-0.0962473595263748,0.00144606751893586,0.00156667815446811,0.00157067312982648,4.25827359573071,1.7417675751494,0.0338190709046799,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.180004619496484,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,1.04274844760879E8,-0.25,35.5554630142414,19.3173919909191
"600019","2014-01-03",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.12,0.16,0.14,0.48,4.05,4.18,4.13,4.05,4.16,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,4.06,4.18,4.17,4.06,4.17,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.6,15.5901729670792,0.351468460739911,0.98,0.91,0.99,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.13,0.16,0.14,0.16,0.15,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.59464016914197,0.888157894736842,-0.046842105263158,1.0,0.108635252668812,-0.0101419680958828,-21.0,3.01153038941755,0.111639565548905,-15.0,-0.303971008098606,0.0484947385076858,26.0909100905264,24.9211557988941,24.9211557988941,0.231834909946365,0.0167283221878771,0.255019434967385,0.523412110993492,0.00852148531870681,0.578654176316235,0.511390282989858,1.13153142631713,-0.159502456979792,-0.108547389238349,0.00145731625525724,0.00157230626432589,0.00157306984966345,4.26231617090371,1.76332410454481,0.0342376237624111,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.181827328165741,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,5.93452824311527E7,-0.25,34.7825874408431,18.6179153406202
"600019","2014-01-06",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.13,0.16,0.17,0.48,4.03,4.18,4.11,4.0,4.16,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,4.04,4.18,4.14,4.02,4.16,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.59,15.1625123619972,0.341827181268243,0.96,0.89,0.95,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.14,0.16,0.14,0.17,0.15,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.49603407971414,0.888157894736842,-0.062929061784897,-1.0,0.109447985232419,-0.0102130266479209,-21.0,3.03406054195683,0.112474774268723,-13.0,-0.303971008098606,0.0484947385076858,26.0909100905264,24.9137023482395,24.9137023482395,0.239626426630769,0.0165684263472325,0.253045883145745,0.52334243628045,0.008521047620342,0.578664521890026,0.511606846495137,1.13107267006742,-0.179151516195657,-0.113936974875042,0.0014535326946482,0.00156521282185906,0.00156192835897073,4.26112001119686,1.77651605545163,0.03449376558607,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.182938779975603,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,8484541.53158531,-0.25,35.5554630142414,19.243721791934
"600019","2014-01-07",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.12,0.15,0.15,0.48,4.01,4.18,4.08,3.96,4.15,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,4.03,4.18,4.11,3.99,4.15,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.58,15.1236341251716,0.340950701316273,0.97,0.88,0.96,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.13,0.16,0.13,0.15,0.14,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.48706988976615,0.888157894736842,-0.0582706766917289,-4.0,0.112534979687692,-0.00857197824415949,-20.0,3.11963660852485,0.115647139696815,-10.0,-0.303971008098606,0.0484947385076858,26.0909100905264,24.8858876600566,24.8858876600566,0.249992131225124,0.0167283221878771,0.242174021062981,0.530560213721878,0.00856436798560674,0.594064907491498,0.520701346038455,1.14089374266304,-0.20696611810399,-0.154072176568859,0.00146566298092734,0.00157061654701885,0.00156471145337716,4.2852111523598,1.82662291855411,0.0354666666667028,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.187133020561526,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-4.24299095216053E7,-0.416666666666667,25.9257896844556,18.9208040959506
"600019","2014-01-08",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.13,0.15,0.16,0.48,3.98,4.17,4.05,3.91,4.14,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,4.0,4.18,4.08,3.93,4.15,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.58,14.8903647042178,0.335691821604454,0.94,0.86,0.94,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.14,0.16,0.13,0.16,0.15,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.43328475007824,0.888157894736842,-0.0582706766917289,-5.0,0.112824272694601,-0.00859401417794911,-21.0,3.12765623990923,0.115944433115058,-9.0,-0.303971008098606,0.0484947385076858,26.0909100905264,24.8833202645514,24.8833202645514,0.258378761850966,0.0165684263472325,0.243749910794474,0.530056238762779,0.00853169192800306,0.591916261301799,0.52061782576607,1.13694966251072,-0.209533732558562,-0.156639712889394,0.00145195656862585,0.00156258533439233,0.00155984611952464,4.28902085877237,1.83131860729076,0.0355578406170028,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.187523871749222,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-1.04035942841529E8,-0.416666666666667,28.5712755948832,19.6948946391967
"600019","2014-01-09",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.13,0.15,0.15,0.48,3.95,4.17,4.02,3.86,4.13,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,3.98,4.18,4.06,3.88,4.14,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.57,14.7348517569153,0.332185901796575,0.93,0.87,0.94,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.14,0.16,0.13,0.15,0.14,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.3974279902863,0.888157894736842,-0.0582706766917289,-7.0,0.114591754773368,-0.00872864625384387,-21.0,3.17665346559971,0.117760794991535,-7.0,-0.303971008098606,0.0484947385076858,26.0909100905264,24.8677759101136,24.8677759101136,0.27978338750965,0.0165684263472325,0.24551467621119,0.530980344120754,0.00856986022488436,0.589068699941779,0.51893071860214,1.13515866150412,-0.229109963860352,-0.172183851237559,0.00146446986647116,0.00156839557894423,0.00156055623928489,4.29396113261586,1.86000767163474,0.0361148825065642,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.189903700385152,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-1.75783925668471E8,-0.416666666666667,28.5712974485745,18.2748429693419
"600019","2014-01-10",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.13,0.15,0.13,0.48,3.91,4.17,4.0,3.82,4.12,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,3.95,4.17,4.03,3.84,4.13,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.57,14.6959735200896,0.331309421844605,0.94,0.88,0.94,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.15,0.16,0.13,0.15,0.14,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.38846380033832,0.888157894736842,-0.0582706766917289,-9.0,0.115801166433245,-0.00882076916945172,-21.0,3.21018015125248,0.119003652986168,-5.0,-0.303971008098606,0.0484947385076858,26.0909100905264,24.8572771260153,24.8572771260153,0.290338901449167,0.0165684263472325,0.253602926262777,0.533434312347095,0.00856867490890545,0.588585024158761,0.518136734336673,1.13596466946563,-0.23960873195036,-0.194853104790181,0.00145994756395454,0.00156747575195788,0.0015585595992948,4.28148497001414,1.87963835946202,0.036496042216396,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.191524096856699,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-2.52039575132317E8,-0.416666666666667,27.4508708793853,18.2997645043069
"600019","2014-01-13",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.14,0.15,0.14,0.48,3.89,4.16,3.98,3.82,4.11,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,3.92,4.17,4.01,3.83,4.13,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.58,14.9292429410434,0.336568301556424,0.94,0.91,0.98,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.15,0.16,0.13,0.13,0.14,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.44224894002623,0.90625,-0.034539473684211,-11.0,0.114747930742803,-0.00975371772126403,-21.0,3.22568295078744,0.0501541734871494,-3.0,-0.312121321388515,0.0507783568982982,26.0909100905264,24.8546351165525,24.8546351165525,0.293042553023482,0.0169086400644849,0.269336396688999,0.531664778642123,0.00856518573093052,0.592395413485052,0.519758295851403,1.13975172347113,-0.248268954043594,-0.219430360076596,0.00144502047355827,0.00156319312635019,0.00155169825097571,4.25605021429098,1.88461094771456,0.0365925925926298,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.191933525961568,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-3.05526661304497E8,-0.583333333333333,17.3910634598436,19.0700486974306
"600019","2014-01-14",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.14,0.15,0.12,0.48,3.89,4.16,3.97,3.84,4.1,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,3.91,4.17,4.0,3.83,4.12,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.59,15.2013905988229,0.342703661220213,0.96,0.93,1.0,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.15,0.16,0.13,0.14,0.14,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.50499826966212,0.91,-0.038717948717949,-14.0,0.109741269382756,-0.0141625553621243,-20.0,3.16813087200357,0.042219731848589,0.0,-0.33169241587501,0.0484119880246387,26.0909100905264,24.8703834735206,24.8703834735206,0.277366073638474,0.0169290621004481,0.274340678796725,0.529738053305658,0.0086665151436327,0.599488417832421,0.519078102064794,1.1549098593213,-0.232520717915803,-0.189779250944645,0.00144358958353116,0.00156147621167902,0.00155086622752079,4.25335266417602,1.85516390165652,0.03602083333337,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.189502876419215,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-3.63392523429058E8,-0.5,26.9228523796819,25.5971117790804
"600019","2014-01-15",38.5909970886104,9.32860063639685,19.771571650515,18.2079607207464,0.03,91.54,2.47852541842158,0.12,0.14,0.12,0.48,3.87,4.16,3.95,3.85,4.1,55.5,1.58074035043156,2.27,0.0846478029636241,59.119136131356,6.08939885725192,3.89,4.17,3.98,3.84,4.11,-7.42010011524852E-4,-0.626562571902338,0.0236814682682119,-43.98,3.24,,113.64,0.58,15.0069994146947,0.338321261460364,0.94,0.93,1.01,0.0420871706512433,0.24,0.0155128836818377,-0.608110471950494,0.14,0.16,0.12,0.11,0.14,0.915352197036376,0.0236408528875496,0.032354036839851,0.0277704250552517,0.0100626604412829,0.0324096216162744,0.0325509873532905,0.0340340583611788,-0.00330199954846235,0.785253914682778,0.477371193070845,1.00205581139277,0.182069654558243,3.4601773199222,0.911016949152542,-0.037700999565407,-15.0,0.108019835884063,-0.0136657618193489,-21.0,3.11141241649455,0.04146387987176,1.0,-0.330184094084431,0.0484119880246387,26.0909100905264,24.8884484809183,24.8884484809183,0.259329711152376,0.0172205977516704,0.26970187651669,0.530475445526966,0.00869787305539488,0.599488417832421,0.519078102064794,1.1549098593213,-0.232295483036846,-0.171714124228157,0.00143788719536816,0.00155780175190767,0.0015457872840235,4.23265363269136,1.82195124868569,0.0353759590793199,0.0333135433652546,,0.0832524458816341,0.105238950027615,0.0194169180982208,0.0405400304253236,0.0834182610380164,0.596406863421342,0.111926049355658,0.452588004027777,0.186743795267199,-0.0779596816463867,-3.3350577095978,0.0194351196571414,0.00217299671827812,0.520058682355953,1.21029310583598,0.257213310491658,0.242056035967235,-0.641921146853284,0.429696475877004,0.0294425678733304,,0.653645657996762,1.15935162773168,0.097943680832436,3.40248351409433,0.429696475877004,-4.14770605723805E8,-0.333333333333333,38.1817227799781,23.7131246080348
