ticker,dataDate,cashToCurrentDebt,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,ETOP,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"002673","2014-01-16",0.97,-0.95,-0.52,-2.06,0.58,12.38,12.85,12.62,12.01,12.71,17.0,6.52,12.53,12.87,12.72,12.0,12.67,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.13,66.6943270665713,14.2293006148628,0.92,0.9,0.95,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,3.27,4.52,3.75,1.43,3.9,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.2018770501805,0.625,0.041666666666667,-7.0,0.0484954268695209,0.0,0.0,0.158300194812557,0.0,0.0,2.08721952890124,0.511074992944615,23.0765589202052,23.393821833621,22.7473420896472,0.746772510113995,0.031598205450166,0.176619060885461,1.36074796998261,0.0170444105417731,1.35895071564113,0.577282127011855,2.35404952284833,-0.170190661700844,-0.141311119230204,0.0393795894066896,0.0459540510397326,0.0642968611360163,0.129949560513797,0.588717781218757,0.0110977295920771,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.01969175569103E8,0.166666666666667,40.1384127376498,59.3917936168445
"002673","2014-01-17",0.97,-1.14,-0.73,-2.92,0.58,12.28,12.84,12.55,11.99,12.69,17.0,6.52,12.41,12.87,12.65,11.98,12.66,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.1,66.0860040170421,14.0995142908467,0.91,0.89,0.99,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,2.9,4.46,3.51,1.08,3.86,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.0632197968207,0.625,0.041666666666667,-5.0,0.0484150032760391,0.0,0.0,0.1580376737598,0.0,0.0,2.08721952890124,0.511074992944615,23.0765589202052,23.3954815850394,22.7490018410655,0.746772510113995,0.0309862125742457,0.178633263977845,1.36304651474346,0.0170165167032821,1.36193755994328,0.578986161109263,2.3522799877185,-0.144569386818151,-0.139651499474199,0.0389694071466648,0.045650033726651,0.0639976350443143,0.130498582196576,0.587741466490368,0.0110793253970654,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.20097561814724E8,0.166666666666667,37.992826588609,64.6327017296096
"002673","2014-01-20",0.97,-1.45,-0.92,-3.2,0.58,12.18,12.83,12.48,12.01,12.68,17.0,6.52,12.27,12.86,12.57,12.02,12.65,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.11,66.3625144941008,14.1585080744904,0.9,0.89,1.01,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,2.39,4.41,3.26,1.02,3.82,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.1262458210751,0.625,0.089285714285714,-3.0,0.0488606643940612,0.0,0.0,0.159492413852987,0.0,0.0,2.08721952890124,0.511074992944615,23.0765589202052,23.3863186721179,22.739838928144,0.786724256215538,0.0309174223233628,0.180990280075961,1.3624513000867,0.0169929991149258,1.35700942784529,0.579725744272411,2.34077827533503,-0.173506807068538,-0.148814292039145,0.0386966856786894,0.044977839538642,0.063207164876766,0.130631991263737,0.593151638985258,0.0111813108191304,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.57444703750526E8,0.0,24.2797934942022,60.8325874033837
"002673","2014-01-21",0.97,-1.89,-1.11,-3.15,0.58,12.14,12.82,12.45,12.07,12.67,17.0,6.52,12.19,12.86,12.54,12.05,12.65,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.16,67.4685564023358,14.3944832090652,0.94,0.95,1.01,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,2.02,4.37,3.07,1.05,3.82,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.3783499180931,0.625,0.041666666666667,-1.0,0.0486570782924193,0.0,0.0,0.158827862128599,0.0,0.0,2.08721952890124,0.511074992944615,23.0765589202052,23.3904940435284,22.7440142995545,0.786724256215538,0.0308486320724799,0.184327696320329,1.36122213541305,0.0169721929548639,1.36049190401443,0.5804610098471,2.34381272976939,-0.169331333054282,-0.144638818024889,0.0382351908976823,0.0446828938912809,0.0629800497102512,0.13093101026945,0.59068017382282,0.0111347220240507,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.4978882669609E8,0.166666666666667,26.5560122043025,59.9228584398244
"002673","2014-01-22",0.97,-2.19,-1.24,-3.01,0.58,12.14,12.82,12.45,12.18,12.66,17.0,6.52,12.13,12.86,12.54,12.13,12.65,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.23,68.8511087876296,14.6894521272838,0.95,0.99,1.03,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.7,4.35,2.91,1.15,3.78,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.6934800393655,0.625,0.041666666666667,0.0,0.0478594212712321,0.0,0.0,0.156224126683868,0.0,0.0,2.08721952890124,0.511074992944615,23.0765589202052,23.4070233454796,22.7605436015057,0.703791478723715,0.0308486320724799,0.184302625334238,1.36320274495394,0.0169645552804022,1.36049190401443,0.5804610098471,2.34381272976939,-0.143669638243582,-0.128109625573615,0.037935652244064,0.0444218497841692,0.0627167041044571,0.130842884782748,0.580996892284741,0.0109521855974269,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.27459495990451E8,0.166666666666667,31.3952955872311,57.2332895073331
"002673","2014-01-23",0.97,-2.53,-1.4,-2.96,0.58,12.15,12.82,12.43,12.25,12.66,17.0,6.52,12.1,12.87,12.52,12.2,12.65,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.21,68.4639941197474,14.6068608301826,0.98,0.97,1.03,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.29,4.34,2.79,1.14,3.76,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.6052436054092,0.75,0.166666666666667,2.0,0.0432957343923127,-0.00360265432327216,-1.0,0.156329452977254,0.00324235694968842,1.0,1.85006458419436,0.543079287441077,23.0765589202052,23.4273080166511,22.7808282726772,0.721217565219412,0.0308486320724799,0.183407458517789,1.35283387876807,0.0169072663605197,1.36033967136526,0.580122467981654,2.34491809306769,-0.117723211310396,-0.107824961021316,0.0376813548671904,0.0440997798543278,0.0622956440048204,0.130667742485395,0.569330288021995,0.0107322621918561,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.20791000983107E8,0.166666666666667,32.4427230410709,56.82069177438
"002673","2014-01-24",0.97,-2.89,-1.47,-2.89,0.58,12.21,12.82,12.44,12.36,12.66,17.0,6.52,12.15,12.87,12.53,12.31,12.65,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.24,69.1829213601001,14.7602446676562,1.04,1.01,1.05,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.18,4.31,2.7,1.28,3.75,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.7691112684708,,,3.0,0.0435405406449349,-0.00362302474351684,-2.0,0.157213383648369,0.00326069014730379,2.0,1.85006458419436,0.543079287441077,23.0765589202052,23.4216696609968,22.7751899170229,0.793817257633756,0.030429063850288,0.183302730911112,1.35359203079739,0.0169075649900562,1.36046693735127,0.580461761027505,2.34376668489417,-0.106903278073866,-0.113463287965533,0.0369057709796499,0.043530099463315,0.0619712176301018,0.130840874333806,0.572549441508388,0.0107929454191121,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.17263934517968E8,0.166666666666667,37.2806822805655,54.3132593098128
"002673","2014-01-27",0.97,-2.99,-1.54,-2.76,0.58,12.22,12.81,12.41,12.33,12.65,17.0,6.52,12.18,12.87,12.5,12.34,12.65,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.15,67.1920459252771,14.3354894254215,1.03,0.96,1.01,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.2,4.28,2.62,1.38,3.74,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.3153238938386,,,3.0,0.0430880809899515,-0.00358537540565455,-3.0,0.155579671428203,0.00322680607702805,3.0,1.85006458419436,0.543079287441077,23.0765589202052,23.4321157182192,22.7856359742453,0.757281491182974,0.0294621574543308,0.183226197571636,1.34835199709611,0.0168084375419495,1.37143973927871,0.586063515694742,2.34008721333379,-0.0619583057889807,-0.103017307559901,0.0367222434755417,0.0430506026606425,0.0611275472545284,0.130892972527284,0.566599687120211,0.0106807885122788,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-9.60932190977752E7,0.166666666666667,37.5545729621576,50.4310458145279
"002673","2014-01-28",0.97,-3.0,-1.62,-2.73,0.58,12.23,12.81,12.39,12.32,12.64,17.0,6.52,12.2,12.86,12.48,12.35,12.64,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.17,67.6897647839829,14.4416782359802,1.02,0.96,1.0,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.18,4.24,2.52,1.3,3.72,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.4287707374966,,,3.0,0.0443647648711353,-0.00369160875100728,-4.0,0.16018943947052,0.00332241514597703,4.0,1.85006458419436,0.543079287441077,23.0765589202052,23.4029165635269,22.756436819553,0.757281491182974,0.0287245750450289,0.180401050496859,1.35211978138307,0.0167948151979473,1.37483727260996,0.58658267754068,2.34380817103931,-0.0911573359175046,-0.132216337688425,0.0363645630411453,0.042810134470229,0.0609289867044669,0.130490323048301,0.583387825997847,0.0109972563200501,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,-1.87178404821948E7,0.166666666666667,38.5650395714986,54.0120638751075
"002673","2014-01-29",0.97,-2.97,-1.66,-2.75,0.58,12.26,12.8,12.37,12.31,12.63,17.0,6.52,12.23,12.86,12.44,12.32,12.64,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.2,68.2427857381004,14.5596658032676,1.02,0.93,0.99,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.17,4.21,2.31,1.18,3.7,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.5548227860056,,,3.0,0.0440385533647299,-0.00366446456901458,-5.0,0.159011575945001,0.00329798562284484,5.0,1.85006458419436,0.543079287441077,23.0765589202052,23.4102966708245,22.7638169268507,0.721550681227175,0.0287245750450289,0.180188254532989,1.35231386475715,0.0167258799053193,1.37483727260996,0.58658267754068,2.34380817103931,-0.124031606117826,-0.124836219732558,0.0362197359739562,0.0425321283922819,0.0605950139369869,0.130612269483423,0.579098209630216,0.0109163941412262,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,3.68375211269768E7,0.333333333333333,55.5556501682119,49.3296472912265
"002673","2014-01-30",0.97,-2.96,-1.85,-2.84,0.58,12.27,12.8,12.34,12.29,12.63,17.0,6.52,12.25,12.86,12.39,12.3,12.64,-0.0787341336269834,0.734620375959168,0.21344232865385,130.37,28.91,,137.59,3.18,67.8556710702181,14.4770745061664,1.02,0.93,0.99,0.0360561957100307,4.52,0.0120608290238813,0.674633253815813,1.14,4.18,2.21,1.13,3.69,0.21344232865385,0.289144978725286,0.289144978725286,1.36754440738611,-15.4665863520493,,,3.0,0.0436816769193107,-0.00363476874592694,-6.0,0.15772298943005,0.00327125964535015,6.0,1.85006458419436,0.543079287441077,23.0765589202052,23.4184334122176,22.7719536682437,0.751691838139162,0.0281066735703144,0.180026032313955,1.34636178408824,0.0167077689402706,1.37483727260996,0.58658267754068,2.34380817103931,-0.136484890721349,-0.116699616516908,0.035819487622759,0.0423568698069928,0.0600322791902994,0.130786905113892,0.574405355419274,0.0108279306554788,,-0.273192988939045,0.019817646220643,0.04691915747724,0.148617355490217,-1.53830163729569,0.0,0.0,0.0,-1.36371663005723,0.422378561044204,0.180824974633333,0.693989945082385,0.731081367577726,7.82979123897828E7,0.5,66.0378049645136,60.7344816402355
