ticker,dataDate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,investCashGrowRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"601901","2014-01-02",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.93,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,1.08,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.815789473684211,-0.03997975708502,-12.0,0.0600816169955672,0.00191870879837858,20.0,0.172010512327427,-0.00803995346120692,-22.0,1.2084563193084,0.52458347061211,24.0549257281722,24.3082004395437,23.7517518154768,0.698597416986039,,0.0237469624310929,1.23939148054047,0.0214409214769255,1.08675597675328,0.517027958194069,2.10192884065539,,,0.0,0.0119584474095432,0.027311940914936,0.178266948926447,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-03",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.94,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,1.06,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.805555555555556,0.029693486590039,-9.0,0.0783772813804078,8.8959474256944E-4,21.0,0.205069885532783,0.00279379927515915,-19.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.698597416986039,,0.0236657985598641,1.2392010583539,0.0213952169559764,1.08841803067744,0.518189996223258,2.10042269941564,,,0.0,0.0115950196430353,0.0271976650115263,0.178259845322935,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-06",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.94,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,1.01,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.805555555555556,0.037698412698413,-7.0,0.0783772813804078,0.0,20.0,0.205069885532783,0.0,-18.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.673616240331709,,0.0250026836724255,1.23462583007182,0.0214172775725625,1.08418593600768,0.515980354910382,2.10121553212232,,,0.0,0.0109003943326698,0.0271111356909998,0.178488055782169,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-07",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.94,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,0.93,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.805555555555556,0.036324786324787,-4.0,0.0783772813804078,0.0,18.0,0.205069885532783,0.0,-16.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.698232252119711,,0.0273239252881432,1.22180445530557,0.0214406859359288,1.05894750507929,0.506978537938354,2.08874227572934,,,0.0,0.0108117732405343,0.0269981726256207,0.178492296919869,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-08",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.94,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,0.86,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.805555555555556,0.036324786324787,-3.0,0.0783772813804078,0.0,18.0,0.205069885532783,0.0,-16.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.654270229506753,,0.0272424778310643,1.22160350998013,0.0214293740007713,1.0586939690125,0.508293556008271,2.08283964354503,,,0.0,0.0107245815208526,0.0267888905193097,0.178539286025661,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-09",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.94,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,0.8,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.805555555555556,0.036324786324787,-1.0,0.0783772813804078,0.0,17.0,0.205069885532783,0.0,-15.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.628849852159842,,0.0271613776064927,1.22988188492283,0.0213854683227121,1.05693272157697,0.507249674908329,2.08365381755638,,,0.0,0.0104770416368281,0.0267888905193097,0.17853925311775,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-10",,,,0.49,5.91,5.93,5.91,5.91,5.91,14.22,10.06,5.91,5.94,5.91,5.91,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.36,41.5536961883607,12.0796453293817,,,,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,,0.77,,,,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.6968347017197,0.805555555555556,0.036324786324787,1.0,0.0783772813804078,0.0,16.0,0.205069885532783,0.0,-14.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.631047724227743,,0.0307543541084137,1.27038496752979,0.0211473165355937,1.0576910854169,0.507180505019107,2.08543324309568,,,0.0,0.010224875200863,0.0267888905193097,0.178208584913978,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-13",-0.21,-0.51,0.4,0.49,5.93,5.93,5.92,5.94,5.91,14.22,10.06,5.92,5.94,5.92,5.93,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.4,42.2568044148981,12.2840386513678,1.02,1.02,1.02,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,0.61,0.79,0.3,1.22,0.1,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.9962735291599,0.805555555555556,0.036324786324787,3.0,0.0783772813804078,0.0,15.0,0.205069885532783,0.0,-13.0,1.88096111606891,0.817599131432541,24.0549257281722,24.3082004395437,23.7517518154768,0.611010672554477,,0.0343772160893341,1.26403767695552,0.0201021012037373,1.0729069372203,0.512901507172869,2.09183814478183,,,0.0,0.00849023973210153,0.0269009779273403,0.176435248102228,0.717000721892651,0.0109213621908964,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,,,,
"601901","2014-01-14",0.1,-0.35,1.03,0.49,5.9,5.93,5.9,5.88,5.91,14.22,10.06,5.9,5.94,5.91,5.89,5.91,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.29,40.2881013805933,11.7117373498066,0.97,0.97,0.97,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,0.92,0.79,0.46,1.85,0.15,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-17.1578448123272,0.721264367816092,-0.072853279242731,4.0,0.0756221935206526,-0.00145097336091319,12.0,0.200586550005302,-0.00107119100946482,-12.0,1.82672436932064,0.807944179241745,24.0549257281722,24.3249793566728,23.7685307326059,0.632735209806926,,0.0389700773525234,1.26183546989485,0.020110041844121,1.0811494285861,0.513924211307858,2.10371374766474,,,9.38501713914809E-4,0.00891716958309634,0.0270430680668283,0.175884614985331,0.70507059340858,0.0107396423541094,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,1.49787370383845E9,0.0,46.9999879116166,72.4192858336017
"601901","2014-01-15",0.33,-0.24,1.49,0.49,5.85,5.92,5.88,5.79,5.9,14.22,10.06,5.87,5.94,5.89,5.83,5.9,0.0804993587069214,0.503370967173904,0.284325645647042,96.65,33.94,,116.76,2.24,39.3740606860947,11.4460260312246,0.95,0.95,0.95,0.0346120174479128,4.1,0.173136526356051,0.453177209013138,1.15,0.78,0.58,2.31,0.19,0.284325645647042,0.339354375287477,0.339354375287477,1.0030410112547,-16.7685743366549,0.733516483516483,-0.06060116354234,3.0,0.0796422674702843,-0.00119712746134052,11.0,0.211789589661242,2.77718195492399E-4,-11.0,1.83829778750222,0.819985665802513,24.0549257281722,24.2772701388523,23.7208215147854,0.575252623467502,,0.0322189095029439,1.24936018560393,0.0204871154540456,1.0811494285861,0.513924211307858,2.10371374766474,,,0.00142151677020739,0.00909845030145055,0.0271738846445742,0.176327237732289,0.739524304779331,0.0112644416314481,,,,-0.20072127167392,0.0274341800649152,0.0556047274956086,0.092761933517544,-0.746197721681424,0.0,0.0,0.0,,0.505121075947557,0.142225615098361,0.470564159914166,0.521695910443313,1.28978140715637E9,-0.166666666666667,35.2000298913104,66.199322350388
