ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,investCashGrowRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"600166","2014-01-02",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.47,-0.13,-0.46,0.54,5.12,5.25,5.23,5.09,5.21,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.14,5.26,5.27,5.09,5.21,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.97,45.0454247384677,0.424088035662599,0.95,0.98,0.98,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.3,0.8,0.61,0.28,0.62,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-170.305296564576,0.75,-0.058333333333333,10.0,0.0740043248744497,-0.0103474672999629,-20.0,2.50469800593527,0.098847603091663,16.0,-0.292148966717678,-0.208714375198259,24.2212573324392,23.3855739848653,23.283922225095,0.487930216097692,0.021548336206203,0.0866667592023125,1.06656214508305,0.0160220654834873,1.35131469864198,0.630899203978688,2.14188683409344,-0.251359539903166,-0.08626464421626,0.00618336506114323,0.00820442570353047,0.0131527143380623,0.721499607848993,1.16081226516141,0.0347293459887833,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.241784836982558,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,2.8048995705017E8,-0.166666666666667,22.4488649463062,28.3163581060265
"600166","2014-01-03",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.43,-0.15,-0.4,0.54,5.09,5.25,5.21,5.06,5.2,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.1,5.26,5.25,5.07,5.21,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.95,44.2473758749909,0.416574664952041,0.94,0.92,0.98,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.31,0.8,0.52,0.31,0.61,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-167.28807674355,0.741071428571429,-0.066620879120879,7.0,0.0993787105792161,0.00325589742187397,-17.0,2.78814192278555,0.163382831397769,19.0,-0.0531707562092973,-0.122622851815227,24.2212573324392,23.3816447067254,23.2799929469551,0.504555136088993,0.021548336206203,0.0874479604326381,1.06661918065797,0.0159874041101852,1.35072971052441,0.631360584158427,2.13939505318481,-0.255288365914486,-0.0901934702275798,0.0061142307058718,0.00814064023374186,0.013105619445578,0.72252817150102,1.1653823921896,0.0348660756974005,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.242505902285436,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,2.8071346578001E8,-0.333333333333333,19.9995353881465,30.5744218767869
"600166","2014-01-06",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.4,-0.23,-0.32,0.54,5.06,5.25,5.18,5.0,5.19,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.08,5.26,5.23,5.03,5.2,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.93,43.2719828196304,0.407391656305804,0.95,0.91,0.95,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.33,0.79,0.49,0.38,0.61,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-163.600363628962,0.739583333333333,-0.072916666666667,7.0,0.0993570616147904,0.00150057046463051,-15.0,2.83842905165343,0.166329615931997,21.0,-0.0701478960388152,-0.122622851815227,24.2212573324392,23.3637693548985,23.2621175951282,0.479360754530424,0.021548336206203,0.086329278038729,1.0664817038793,0.0159276605032813,1.35115931676623,0.631680789034431,2.13899067412129,-0.255172133292412,-0.067677220828564,0.00609365243354752,0.00797839592403273,0.0130567757209711,0.723597208768698,1.18640131309082,0.0354949227540671,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.245804642627624,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,2.71463578569193E8,-0.333333333333333,18.1813053387265,32.5851521548819
"600166","2014-01-07",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.41,-0.27,-0.32,0.54,5.03,5.24,5.15,4.97,5.18,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.06,5.26,5.2,4.99,5.19,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.94,43.6266712033979,0.410730932177163,0.96,0.9,0.97,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.34,0.78,0.45,0.38,0.6,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-164.941350216085,0.738636363636364,-0.090311004784689,6.0,0.1003838214646,0.00120231054358986,-14.0,2.90241003437512,0.128866356984025,20.0,-0.0812483334491305,-0.122622851815227,24.2212573324392,23.3414786650001,23.2398269052298,0.501708618194331,0.0215694843992853,0.0847265698864366,1.0651106741956,0.0158943372522019,1.34390908877988,0.631980738321965,2.1265032417732,-0.277462543469954,-0.0971103677186299,0.00610475716246348,0.00796885087655417,0.0130307239683178,0.722439796279765,1.21314396564,0.0362950132259825,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.249960371014005,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,2.63341974212543E8,-0.333333333333333,15.6246029936656,21.2863857382273
"600166","2014-01-08",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.38,-0.28,-0.3,0.54,5.02,5.24,5.13,4.96,5.17,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.04,5.25,5.17,4.97,5.18,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.95,44.2473758749909,0.416574664952041,0.97,0.89,0.98,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.34,0.77,0.39,0.39,0.59,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-167.28807674355,0.738636363636364,-0.090311004784689,5.0,0.0995676928348065,0.00119253566112165,-13.0,2.87881320482736,0.127818663024806,21.0,-0.0812483334491305,-0.122622851815227,24.2212573324392,23.3496419756392,23.2479902158689,0.57411463126645,0.0215906325923676,0.0851136036697655,1.06500462985149,0.0159031160674174,1.34911999063021,0.634608711807394,2.12590839918956,-0.276835555509207,-0.0889472190426127,0.00605868877832325,0.00792966911297993,0.0129956363621591,0.722875584835376,1.20328100656975,0.0359999318176412,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.248433038033069,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,2.4511683012719E8,-0.166666666666667,20.8950896032396,27.866026657588
"600166","2014-01-09",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.38,-0.34,-0.3,0.54,5.0,5.24,5.11,4.95,5.17,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.02,5.25,5.15,4.95,5.18,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.95,44.0700316831072,0.414905027016362,0.96,0.91,0.98,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.34,0.76,0.36,0.39,0.59,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-166.617583449988,0.778846153846154,-0.050101214574899,3.0,0.0969298565820031,-6.52883668003601E-5,-13.0,2.90132000374277,0.188916567737047,21.0,-0.0928633595378528,-0.103182843561848,24.2212573324392,23.3637693548985,23.2621175951282,0.569786363725648,0.021548336206203,0.0845290614135925,1.05634603490985,0.015842645251852,1.34947985537894,0.634223774498544,2.12776611290852,-0.25819354431146,-0.0748199575410878,0.00601466579063894,0.00785052772358775,0.0129590165359244,0.722724847639755,1.18640131309082,0.0354949227540671,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.245804642627624,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,2.13423910132746E8,0.0,36.2066075549942,33.7433358147508
"600166","2014-01-10",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.36,-0.35,-0.26,0.54,4.99,5.23,5.09,4.95,5.16,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,5.01,5.25,5.13,4.94,5.17,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.94,43.8926874912235,0.413235389080682,0.98,0.92,0.99,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.34,0.75,0.35,0.37,0.58,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-165.947090156427,0.778846153846154,-0.050101214574899,1.0,0.0973199163670414,-6.55510966466392E-5,-13.0,2.91299533574978,0.189676795373816,21.0,-0.0928633595378528,-0.103182843561848,24.2212573324392,23.3597532852436,23.2581015254733,0.538702854877282,0.021548336206203,0.0915127110186387,1.06306115484774,0.0158374579375784,1.34999310462923,0.634189556639668,2.12869021650615,-0.281627487719776,-0.115522108938465,0.00598628484771041,0.00781703235355004,0.0128781115390232,0.724111009814732,1.19117556384772,0.035637759465351,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.246549920404496,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,1.53023603817371E8,0.0,36.2066075549942,26.6099837123263
"600166","2014-01-13",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.36,-0.36,-0.31,0.54,4.97,5.23,5.06,4.94,5.15,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,4.99,5.24,5.1,4.94,5.16,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.93,43.2719828196304,0.407391656305804,0.95,0.91,1.0,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.33,0.74,0.32,0.27,0.58,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-163.600363628962,0.7875,0.00972222222222197,1.0,0.100176613129057,-7.99306504920491E-4,-13.0,2.93057012660274,0.195973079121593,21.0,-0.06999317280121,-0.101402828871617,24.2212573324392,23.3557210217156,23.2540692619453,0.516631597641329,0.021548336206203,0.100039494180745,1.06217309786929,0.0158737894347847,1.33414277052627,0.631424129190373,2.11291065521513,-0.237165220284226,-0.187516745404422,0.00590008656499259,0.00764181526368895,0.0127997532636684,0.71528289663143,1.19598839440873,0.0357817504126858,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.247299731278604,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,9.47176455646948E7,-0.166666666666667,32.7582247946381,27.6034617533807
"600166","2014-01-14",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.35,-0.37,-0.38,0.54,4.96,5.22,5.05,4.95,5.14,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,4.97,5.24,5.08,4.95,5.16,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.95,44.0700316831072,0.414905027016362,0.98,0.92,1.01,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.32,0.74,0.32,0.27,0.57,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-166.617583449988,0.7875,0.060227272727273,4.0,0.101613572743613,-8.10771967081236E-4,-12.0,2.97260699317286,0.198784168371288,20.0,-0.06999317280121,-0.101402828871617,24.2212573324392,23.3414786650001,23.2398269052298,0.530933382352189,0.021548336206203,0.100903136249545,1.06318464612952,0.0158511541096516,1.3305570073908,0.630235624379895,2.11120564423816,-0.251407456000138,-0.1708369098834,0.00583983105522421,0.00759581252520406,0.0127546854518617,0.71728486296058,1.21314396564,0.0362950132259825,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.249960371014005,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,3.31485133169833E7,-0.333333333333333,28.1246938914522,27.8290675741455
"600166","2014-01-15",75.4505342650286,4.77133798331313,18.4906282185541,19.469322282883,0.23,87.08,2.18342163376768,-0.34,-0.37,-0.38,0.54,4.96,5.22,5.03,4.96,5.14,7.0,2.23678282446357,4.36,0.129217437210223,37.0828454094014,9.70799290144902,4.96,5.24,5.06,4.95,5.15,-0.0120781026740986,-0.802425338610611,0.0106936611937875,-43.62,-1.29,,-124.73,0.95,44.2473758749909,0.416574664952041,0.98,0.93,1.0,0.0634580589170412,0.62,-0.029703800082915,-0.807414562348598,0.33,0.74,0.31,0.26,0.55,0.870782562789777,0.0106936611937875,-0.0129182931378211,0.0128540919140972,0.0617903381161263,-0.0129182931378211,0.0122823922310441,0.0682670627930138,5.54571455308884E-4,0.931705247233586,0.761128737972816,1.20433256550818,-0.00580310521697425,-167.28807674355,0.819444444444444,0.092171717171717,5.0,0.0984094278591472,-0.00216015004592076,-13.0,2.9187770878639,0.195184455060742,21.0,-0.0827078247656456,-0.101402828871617,24.2212573324392,23.3597532852436,23.2581015254733,0.501571085473229,0.021548336206203,0.099389926760665,1.06258703147315,0.0158347409713788,1.3305570073908,0.630235624379895,2.11120564423816,-0.263716888430471,-0.152562874490801,0.00574332131750172,0.00755822996930012,0.01267790519216,0.715450023062276,1.19117556384772,0.035637759465351,0.0257063964714606,,0.121495466533118,0.19956393937184,0.0109882568987478,0.0244364796169732,0.213461271144032,0.665796028725148,0.215507895140252,0.54534442226226,0.246549920404496,-1.77308368100268,-1.53821752720401,,0.0262064079710212,0.0303689949197505,0.458452451876899,1.58276449382378,0.112775049397232,-0.826153046181912,0.289652979748952,0.159041100550027,,0.589183057469478,0.781666383930405,-0.00249016351350996,0.170527833248022,0.289652979748952,-4.57111125918393E7,-0.166666666666667,42.1870408371792,27.7694349168708
