ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,investCashGrowRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601727","2014-01-02",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,0.02,0.05,0.05,0.67,3.69,3.7,3.78,3.69,3.8,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.7,3.65,3.81,3.68,3.8,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.49,24.8909079111836,0.613998533417335,0.95,0.91,1.0,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.07,0.04,0.09,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.42010583396377,0.666666666666667,0.0555555555555559,20.0,0.074242495592673,-5.64303494169295E-4,-22.0,2.20080756205818,0.0295942102002039,22.0,-0.00541878746958052,0.0407062875892408,25.4998612379647,24.5828879588787,24.3191426634634,0.575644112233491,0.0263173083173733,-0.108498176215489,0.836780999270967,0.0169017293852627,1.06113720893122,0.518808477364499,2.04533513854998,-0.0760756047495624,-0.284142419908237,9.24645177295054E-4,0.00100695782509626,8.36890544749897E-4,11.8477897516418,1.11618346935905,0.0224120113995926,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.102940457758056,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,4.70872893606824E7,-0.166666666666667,29.090972924164,19.1547098782788
"601727","2014-01-03",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,0.01,0.04,0.05,0.67,3.68,3.7,3.76,3.67,3.79,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.68,3.65,3.8,3.68,3.8,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.46,24.4850778908926,0.603987687763792,0.96,0.91,0.99,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.07,0.04,0.09,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.34803889101871,0.7,0.075,21.0,0.084698182744315,8.3294221487038E-4,-19.0,2.48552695849035,0.0621305892664786,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5774678914093,24.313722595994,0.58899624363852,0.0257221291973976,-0.107306459071538,0.836926411220889,0.0168659432539536,1.05901452795261,0.518597236312821,2.04207514772371,-0.0814958087921443,-0.289562623950819,9.13826236034737E-4,0.00100730929869473,8.34451131672095E-4,11.8472470014745,1.12224968386644,0.022533815809373,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.103442045183466,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,4.87921280207353E7,-0.166666666666667,34.0425736744407,20.3814520300898
"601727","2014-01-06",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,0.01,0.03,0.05,0.67,3.65,3.7,3.74,3.62,3.78,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.66,3.65,3.78,3.64,3.79,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.42,23.8086945237408,0.587302945007886,0.95,0.89,0.96,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.07,0.04,0.09,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.22792731944361,0.7,0.033333333333333,21.0,0.0861020200273699,0.00124712829438262,-17.0,2.52672353791284,0.0426643003478316,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5610291650662,24.2972838696509,0.580258689243711,0.0251269500774218,-0.109302067630513,0.838447209965674,0.0168697715804666,1.06032557916228,0.519180804845695,2.04230504915801,-0.0954743817944382,-0.282190821437148,9.05473478917709E-4,0.00101457346412685,8.32858084541882E-4,11.8493539302986,1.14085050735594,0.0229073044691969,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.104976570940191,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,4.83566706411057E7,-0.333333333333333,11.9048258494115,20.9874610724321
"601727","2014-01-07",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,0.02,0.05,0.67,3.63,3.7,3.72,3.59,3.77,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.65,3.65,3.75,3.61,3.78,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.42,23.8086945237408,0.587302945007886,0.96,0.89,0.95,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.07,0.04,0.08,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.22792731944361,0.7,0.033333333333333,20.0,0.0885481001417839,0.00128255807547304,-14.0,2.59850545660355,0.0438763543349859,20.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5330161288385,24.2692708334232,0.580258689243712,0.0252223790308559,-0.112305124071464,0.84327196729183,0.0168457653608171,1.06633460213802,0.523770037673188,2.03588316520574,-0.12348737331093,-0.316209741458415,9.00009154767254E-4,0.00101084324680296,8.31703495578327E-4,11.8432319460037,1.17326103313309,0.0235580801643445,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.107637852708925,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,4.24429424022168E7,-0.333333333333333,11.3637100984506,21.4510492378097
"601727","2014-01-08",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,0.02,0.05,0.67,3.61,3.7,3.69,3.55,3.76,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.63,3.66,3.73,3.57,3.77,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.42,23.8086945237408,0.587302945007886,0.95,0.87,0.95,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.06,0.04,0.08,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.22792731944361,0.7,0.033333333333333,21.0,0.0885481001417839,0.00128255807547304,-13.0,2.59850545660355,0.0438763543349859,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5330161288385,24.2692708334232,0.584962225560887,0.0251269500774218,-0.111151672202497,0.841446703326099,0.0167294444329244,1.06489740675193,0.524657963391114,2.02969835789585,-0.128401494553873,-0.316209741458415,8.91476426918685E-4,0.00100547662259173,8.30795887994317E-4,11.8608122138547,1.17326103313309,0.0235580801643445,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.107637852708925,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,2.63664591500087E7,-0.25,13.8889852676092,5.88814625353447
"601727","2014-01-09",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,0.01,0.04,0.67,3.59,3.7,3.67,3.53,3.76,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.61,3.66,3.71,3.54,3.77,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.42,23.7410561870257,0.585634470732295,0.95,0.9,0.95,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.05,0.04,0.07,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.2159161622861,0.7,0.033333333333333,21.0,0.0885481001417839,0.00128255807547304,-11.0,2.59850545660355,0.0438763543349859,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5330161288385,24.2692708334232,0.582661207858988,0.0250013022054172,-0.10984439944884,0.836040884170774,0.0167033636948044,1.05930590656163,0.522937156146438,2.02568491091306,-0.138157611218201,-0.316209741458415,8.84786777178162E-4,0.00100363890591781,8.27003052351804E-4,11.8770895492085,1.17326103313309,0.0235580801643445,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.107637852708925,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,9361920.6998841,-0.166666666666667,18.5186164269215,10.8556012731469
"601727","2014-01-10",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,,0.04,0.67,3.57,3.7,3.65,3.51,3.75,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.6,3.66,3.69,3.52,3.76,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.42,23.7410561870257,0.585634470732295,0.96,0.9,0.97,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.04,0.1,0.05,0.03,0.07,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.2159161622861,0.7,0.033333333333333,21.0,0.0888003739313616,0.00128621208708407,-9.0,2.60590860605256,0.0440013581934901,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5301711767063,24.266425881291,0.595219026907255,0.0250013022054172,-0.106325253014437,0.846735616488977,0.0166829731423001,1.05969108816741,0.522992587250333,2.02620670732411,-0.141002653150955,-0.338818268300554,8.77939801874545E-4,0.00100187375971137,8.24783083555483E-4,11.8776799669554,1.17660365715911,0.0236251972018498,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.107911421082318,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,-6923028.60857385,-0.166666666666667,18.5186120559935,11.9175523367716
"601727","2014-01-13",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,,0.04,0.67,3.56,3.7,3.63,3.52,3.74,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.58,3.66,3.67,3.52,3.75,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.42,23.8086945237408,0.587302945007886,0.96,0.89,1.0,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.03,0.1,0.05,0.03,0.07,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.22792731944361,0.7,0.033333333333333,21.0,0.0888003739313616,0.00128621208708407,-7.0,2.60590860605256,0.0440013581934901,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5301711767063,24.266425881291,0.564044577837667,0.0245718542272678,-0.0951947376174966,0.844349902996861,0.0167054900318831,1.04957389846157,0.51920719272881,2.02149337135585,-0.13857246558305,-0.367749803120041,8.58791061878652E-4,0.00100668149449146,8.16592645295384E-4,11.804315306129,1.17660365715911,0.0236251972018498,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.107911421082318,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,-2.63240471990831E7,-0.25,15.3846380100056,12.662578594704
"601727","2014-01-14",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,,0.04,0.67,3.55,3.7,3.62,3.53,3.73,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.57,3.66,3.65,3.53,3.74,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.44,24.1468862073167,0.595645316385839,0.96,0.93,1.01,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.03,0.1,0.05,0.03,0.07,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.28798310523116,0.7,0.033333333333333,20.0,0.0885481001417839,0.00128255807547304,-4.0,2.59850545660355,0.0438763543349859,20.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5330161288385,24.2692708334232,0.58590391219056,0.0244510958641642,-0.0931065138179037,0.843607521872,0.0166762623738261,1.05187201793476,0.520189821139919,2.02209265769511,-0.135727423650296,-0.351507521174746,8.49435217916073E-4,0.00100053498806723,8.14234597624615E-4,11.8131198769213,1.17326103313309,0.0235580801643445,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.107637852708925,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,-4.29886555594336E7,-0.166666666666667,18.5186312879483,17.7617525144119
"601727","2014-01-15",85.5474983957526,4.20818851224145,,,0.27,81.32,0.813121902149821,,,0.03,0.67,3.55,3.7,3.61,3.54,3.73,14.57,1.8701091551709,5.61,0.186800969398245,110.89009943246,3.24645754528577,3.55,3.67,3.63,3.54,3.74,0.0470108400052622,-0.199467026660075,0.0483913912235646,-9.48,5.39,,-15.38,1.44,24.1468862073167,0.595645316385839,0.96,0.91,1.01,0.0432828863729447,0.61,0.100480133044809,-0.0818380700278973,0.03,0.1,0.04,0.03,0.07,0.813199030601755,0.0483913912235646,0.053915940120639,0.0675946137938179,0.0393734051353292,0.053915940120639,0.0712017043877979,0.0876789762035386,6.04097909816028E-4,1.27368086209029,0.953709194758711,2.66749849275095,0.284118193084869,0.136076097997007,4.28798310523116,0.7,0.033333333333333,21.0,0.087307930672011,0.00126459507721711,-3.0,2.56211182275756,0.0432618395683894,21.0,0.128516404008223,0.168989691222422,25.4998612379647,24.5471207350201,24.2833754396047,0.556923015082263,0.0243584438320406,-0.0934950053964848,0.843424175008061,0.0166672969590292,1.05187201793476,0.520189821139919,2.02209265769511,-0.143284434677213,-0.337403080469612,7.59940321074985E-4,9.94875936010711E-4,8.11978724072933E-4,11.8107580775762,1.15682880577829,0.0232281350640035,0.0256437444024443,,0.149155969178709,0.057201871077241,0.0294046111846886,0.117327099164496,0.12630488412799,1.66557813901137,0.0932242962636451,0.657266919246703,0.106290556273794,4.54305533850685,-8.64153188272923,0.0149154944291505,0.0157355743406326,0.331469399877397,2.81329404984368,0.147845149446982,-0.165518385751906,-0.435160468433641,0.117822521927921,0.022889455024172,,0.209938725928707,1.26585764819831,0.138910369226776,3.08611730821373,0.117822521927921,-6.03467027123365E7,0.0,34.482676782351,24.2053296059385
