ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"600109","2014-01-02",0.113626291485496,3168.28082034123,,,0.0264915491118706,1.98,1.52,2.43,0.5,16.0,13.97,16.14,16.72,14.88,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,15.76,13.61,16.22,16.58,14.44,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.34,78.4076868816304,14.0986463248208,1.07,1.0,1.1,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.77,2.03,3.37,3.32,2.47,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-16.9027724248853,0.863636363636364,0.0303030303030309,14.0,0.014362217728462,-4.40793492744172E-4,12.0,0.074918329858143,-0.00324921702031503,12.0,0.149406089956522,0.072284167866168,23.2586555735624,23.8125065218644,23.8125065218644,0.626137853563609,0.0412576294650666,0.0369669509014294,1.40127305161637,0.0203523911592867,1.51327312508198,0.587985303266729,2.57365807729298,-0.0437884499478401,0.550124754735507,0.0241831536790225,0.0199333196492387,0.0177940401444642,0.987190709443225,0.289115185185648,0.00412492634060106,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.07767890869648E9,0.166666666666667,52.8571670442426,57.3142939945516
"600109","2014-01-03",0.113626291485496,3168.28082034123,,,0.0264915491118706,2.01,1.5,1.81,0.5,16.15,14.03,16.14,16.85,14.96,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,15.88,13.66,16.16,16.8,14.51,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.31,77.7612159650563,13.9824030689035,1.07,0.93,1.07,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.78,2.05,3.26,2.95,2.5,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-16.7634091657873,0.84375,0.010416666666667,13.0,0.0222509926405531,-7.61542756080202E-4,9.0,0.0950982829533203,-0.0062574686708494,9.0,0.781792888589536,0.361916011621461,23.2586555735624,23.8130956235015,23.8130956235015,0.602616658522263,0.040889413435353,0.0383256346417638,1.40098607592009,0.0203123610286956,1.51450688827891,0.588919630753341,2.57166990059673,-0.0431986912644375,0.55071451341891,0.024106952663321,0.0200086109203953,0.0178010052095733,0.988389279496073,0.288944917114278,0.00412249705535925,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.1564486203431E9,0.333333333333333,63.018812901414,52.0791836059095
"600109","2014-01-06",0.113626291485496,3168.28082034123,,,0.0264915491118706,2.16,1.44,1.75,0.5,16.29,14.07,16.14,16.9,15.02,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,16.02,13.71,16.1,16.93,14.57,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.3,77.5765099888923,13.94919071007,1.09,0.94,1.04,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,4.01,2.07,3.3,2.98,2.55,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-16.7235910917593,0.84375,0.010416666666667,13.0,0.0224359771399401,-7.67873871629563E-4,7.0,0.0958888862557826,-0.00630949038188972,7.0,0.781792888589536,0.361916011621461,23.2586555735624,23.8048164514324,23.8048164514324,0.552952919865375,0.0412576294650666,0.0442502608829505,1.40058109221695,0.0203107481846376,1.51189323634316,0.588195228991361,2.57039357312666,-0.0350879968441241,0.600542743112764,0.0241248682543047,0.0202523102593526,0.0177527287940511,0.99303801810454,0.291347072007152,0.00415676959619952,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.18586946422717E9,0.166666666666667,60.4519096169822,50.3363919101503
"600109","2014-01-07",0.113626291485496,3168.28082034123,,,0.0264915491118706,2.23,1.39,1.47,0.5,16.54,14.12,16.2,16.96,15.1,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,16.33,13.74,16.11,16.95,14.64,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.37,79.1003342922455,14.2231926704464,1.22,1.01,1.0,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.61,2.07,3.23,2.84,2.57,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-17.0520902024902,0.838235294117647,0.018235294117647,12.0,0.0225356124763303,-6.98136133329739E-4,4.0,0.096023396943337,3.36764661783493E-6,6.0,0.785454523217808,0.360586982742031,23.2586555735624,23.8024383290275,23.8024383290275,0.57409088496307,0.0414907364182333,0.0496893875673619,1.38653869887236,0.0203599858095865,1.4818349184474,0.580185943429744,2.55406897603826,-0.0374666740778064,0.562483368070749,0.0244025202122932,0.0204282637821675,0.0178533198972658,0.972679228102413,0.292040755511931,0.00416666666666667,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.33366302306371E9,0.0,59.0036714857848,57.9553672838461
"600109","2014-01-08",0.113626291485496,3168.28082034123,,,0.0264915491118706,2.12,1.45,1.96,0.5,16.97,14.19,16.36,17.41,15.21,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,16.77,13.79,16.2,17.25,14.73,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.64,85.4265139758635,15.3607159604938,1.3,1.1,1.09,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.75,2.09,3.39,3.46,2.66,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-18.4158592379492,0.838235294117647,0.018235294117647,13.0,0.0221014763340542,-6.84686925857537E-4,3.0,0.0941735591738507,3.30277076355089E-6,7.0,0.785454523217808,0.360586982742031,23.2586555735624,23.8218907549543,23.8218907549543,0.642980541297945,0.0417238433714,0.058938455496736,1.38626855482298,0.0203883220938012,1.49471552724305,0.583962605638834,2.55960829136975,-0.0219955125125103,0.5819357691198,0.0244396877061923,0.0204797971977607,0.017862795647525,0.965861376530728,0.286414751465291,0.00408639813193228,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.31198627611724E9,0.166666666666667,63.1479779417062,63.4930613700429
"600109","2014-01-09",0.113626291485496,3168.28082034123,,,0.0264915491118706,2.04,1.51,2.14,0.5,17.36,14.26,16.56,17.92,15.33,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,17.12,13.84,16.33,17.65,14.84,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.73,87.5506327017499,15.742658087079,1.23,1.15,1.12,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.57,2.09,3.45,3.81,2.7,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-18.8737670892712,0.838235294117647,0.018235294117647,13.0,0.0204647724109378,-6.33983083239979E-4,1.0,0.0871996253323277,3.05818719889875E-6,7.0,0.785454523217808,0.360586982742031,23.2586555735624,23.8988301747025,23.8988301747025,0.60601211609368,0.0422327636232729,0.0610757876612453,1.37962105003338,0.0209508924674612,1.50477644344625,0.587798898560331,2.56001916153948,0.0796521231890391,0.658875937393002,0.0252481571192378,0.020877460338068,0.0179869320102493,0.978388490156917,0.265204577978402,0.00378378378378378,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.45890193971234E9,0.333333333333333,74.4547150541506,67.7318671330162
"600109","2014-01-10",0.113626291485496,3168.28082034123,,,0.0264915491118706,1.76,1.53,2.28,0.5,17.74,14.33,16.77,18.42,15.46,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,17.47,13.9,16.45,18.13,14.95,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.78,88.8897510289391,15.9834476886219,1.22,1.15,1.14,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.39,2.1,3.45,3.83,2.73,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-19.1624481259742,0.838235294117647,0.018235294117647,13.0,0.0199682642195331,-6.18601637127617E-4,-1.0,0.0850840226080201,2.98399067403095E-6,7.0,0.785454523217808,0.360586982742031,23.2586555735624,23.9233909394451,23.9233909394451,0.607012616427264,0.0422327636232729,0.0719510714207023,1.32597735494883,0.0207994449834586,1.50774809334559,0.584407833037594,2.57995873448294,0.102468742032152,0.646995338875111,0.0257125311800929,0.0211337764012041,0.0180461931629621,0.982150192686918,0.258770289694116,0.00369198312236287,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,2.73489759571142E9,0.5,95.0995108444298,72.9194232665332
"600109","2014-01-13",0.113626291485496,3168.28082034123,,,0.0264915491118706,1.56,1.51,2.26,0.5,17.9,14.39,16.89,18.52,15.57,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,17.68,13.94,16.53,18.42,15.05,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.59,84.2259251307973,15.144835628076,1.13,1.1,1.09,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.23,2.1,3.5,3.48,2.75,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-18.1570417567672,0.816666666666667,-0.00333333333333297,11.0,0.0199758250104521,-3.00901048887577E-4,-3.0,0.0837539939147402,-4.53043805783776E-5,5.0,0.813450076014773,0.359803717663254,23.2586555735624,23.9385705033521,23.9385705033521,0.602581087338247,0.0430735166910008,0.0810666906276263,1.32588229069158,0.0207675521620965,1.49208199422962,0.579919577516948,2.57291192102584,0.154919308860275,0.655240985394563,0.0262079329078034,0.0210269116304619,0.0179917036911725,0.985834294509214,0.25487193208314,0.00363636363636364,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,3.06607669028142E9,0.5,95.1696500189123,70.0749560830162
"600109","2014-01-14",0.113626291485496,3168.28082034123,,,0.0264915491118706,1.43,1.56,1.97,0.5,17.96,14.45,17.01,18.51,15.66,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,17.78,13.99,16.66,18.6,15.14,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.54,83.2562187559362,14.9704707442001,1.06,1.15,1.05,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.18,2.12,3.48,3.51,2.79,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-17.9479968681202,0.85,0.038888888888889,10.0,0.0204757836802169,-0.00111268785154387,-6.0,0.0865881091805031,-0.00225105225762505,2.0,0.761308828495977,0.332057752153526,23.2586555735624,23.8846764272644,23.8846764272644,0.601344112793717,0.0434851119397393,0.0791501777259254,1.33168629160744,0.0210608735793822,1.47326713432303,0.566917189709123,2.59873427912627,0.101024944366098,0.621287468504198,0.0261779960772314,0.0210532134783494,0.0180178300879619,0.989529366518253,0.268984906392568,0.00383771929824561,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,3.41741205679571E9,0.333333333333333,76.0297067482788,72.5786794025524
"600109","2014-01-15",0.113626291485496,3168.28082034123,,,0.0264915491118706,1.37,1.54,2.01,0.5,18.26,14.53,17.25,18.82,15.79,22.6,0.0777461535740049,33.32,312.743225759401,1.15110406988305,18.03,14.05,16.85,18.81,15.25,0.961064484394926,0.229738714229534,0.179719411831118,15.49,23.02,,12.63,3.84,90.2288693561283,16.2242372901648,1.15,1.24,1.06,0.0477259587173202,5.15,0.420411369304696,0.180761511999472,3.19,2.13,3.48,2.92,2.83,0.179719411831118,0.230227833660009,0.230227833660009,0.998646140400094,-19.4511291626771,0.85,0.038888888888889,11.0,0.0207142703453775,-0.0011256476102141,-7.0,0.0875966229313575,-0.00227727083633283,1.0,0.761308828495977,0.332057752153526,23.2586555735624,23.8730964798335,23.8730964798335,0.600444517550881,0.0464171720085358,0.0795737712662146,1.32632853298866,0.0211081224915744,1.47326713432303,0.566917189709123,2.59873427912627,-0.00591964943093979,0.609707975213076,0.0264624101159112,0.0211108122474081,0.0179226803036724,0.989903830282291,0.272117842074345,0.00388241819190238,0.00592348143248173,,0.0524030991442198,-0.28145450870999,0.0212117350858309,0.0425527812351725,0.160219096867839,-0.974110682594716,0.0,0.0,0.0,,-163.886028466921,0.0,0.0,0.502194292364016,109.781222913172,0.21656039956432,0.121524811052436,0.232198617721497,0.0023278227950468,0.0471890415148971,,0.175142204708278,2.68081821347258,52.9997555294281,11.634796857272,0.0023278227950468,3.64565967064678E9,0.166666666666667,71.7266475099059,72.5755110267702
