ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"600050","2014-01-02",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.01,0.08,-0.02,0.57,3.21,3.32,3.25,3.21,3.33,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.21,3.31,3.27,3.2,3.35,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.92,20.6355150975993,0.234251545872912,0.99,0.92,1.0,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.5,0.32,0.21,0.42,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.835368221071288,0.897260273972603,0.040117416829746,-14.0,0.0535110861727422,-6.68086069806784E-4,10.0,4.29907706805466,-1.42655125328426E-4,12.0,0.537494767513206,0.141451656554092,26.9739305906853,24.9433773954715,24.9433773954715,0.446373025015759,0.0179645549752989,-0.0715446635734777,0.67886114640004,0.0125057411803003,0.634257616866651,0.479755253436264,1.3220441304681,-0.0736209875943459,-0.46828587396673,0.00475347032249983,0.00493653522823425,0.00469396396920446,2.11606686832491,3.11920872868842,0.0124301432202631,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0595865957875915,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-5.40664566609589E8,-0.166666666666667,26.9228804516414,45.61954595193
"600050","2014-01-03",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,,0.06,,0.57,3.2,3.32,3.24,3.2,3.32,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.2,3.31,3.26,3.2,3.34,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.91,20.2521928357243,0.229900123968152,0.98,0.92,1.0,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.5,0.28,0.24,0.4,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.819850545138076,0.898648648648649,0.035012285012285,-11.0,0.0878552266209794,0.00839414903451468,9.0,4.79559792749432,-0.0266713916231744,9.0,1.54000734972767,0.281216567280078,26.9739305906853,24.9495885955642,24.9495885955642,0.459925798476035,0.0179377407709146,-0.0719115865908166,0.678003439432604,0.0124926763556673,0.639300715958424,0.482252425683811,1.32565578089509,-0.0674097308069403,-0.462074617179324,0.00471615081839576,0.00491901635240142,0.00468453173949251,2.11697895517947,3.09989474275227,0.0123531763891779,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0592394953794073,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-5.18441309351256E8,0.0,40.9090451738788,44.182778368987
"600050","2014-01-06",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,,0.03,0.03,0.57,3.18,3.31,3.22,3.16,3.31,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.19,3.31,3.24,3.18,3.33,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.88,19.677209442912,0.223372991111012,0.96,0.91,0.96,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.5,0.27,0.26,0.4,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.796574031238257,0.888059701492537,0.00968132311415904,-9.0,0.0897763635437934,0.00825025238829367,9.0,4.83583128761342,-0.111209636157752,7.0,1.54733533471577,0.26796615888998,26.9739305906853,24.9308380462188,24.9308380462188,0.443120754409379,0.0179645549752989,-0.0686366129745142,0.680018824630239,0.0124367603141046,0.641987593857895,0.483120742839479,1.32883467202153,-0.083299005573279,-0.437933523200538,0.00468893392525758,0.00493578309992136,0.00467162994997836,2.13223124914423,3.15856782936588,0.0125869904533264,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0602931438329827,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-5.97864782180423E8,0.0,34.6152536344262,43.941197712195
"600050","2014-01-07",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.02,0.02,0.02,0.57,3.17,3.31,3.21,3.14,3.31,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.18,3.31,3.23,3.16,3.33,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.88,19.7410964865578,0.224098228095139,0.97,0.91,0.97,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.24,0.49,0.26,0.25,0.39,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.799160310560459,0.904255319148936,0.0103159252095419,-6.0,0.091103210998851,0.00719484334854768,8.0,5.0202050291658,-0.0713922852350539,4.0,1.51159290984153,0.278937821056544,26.9739305906853,24.9020360553151,24.9020360553151,0.450978468647081,0.0179645549752989,-0.0733919247926165,0.685898819742818,0.0124405389558761,0.655269635098609,0.491517043072982,1.33315750559094,-0.112100743812904,-0.476646201634395,0.00466855447197965,0.00492317225289331,0.00466626752900124,2.13228137024155,3.25086364256163,0.0129547921224171,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.061945819549299,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-7.11367841616998E8,-0.0833333333333333,25.7142495741456,44.0713700520864
"600050","2014-01-08",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,,0.03,0.06,0.57,3.15,3.31,3.19,3.11,3.3,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.16,3.31,3.21,3.12,3.32,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.87,19.4855483119745,0.221197280158632,0.95,0.9,0.95,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.24,0.49,0.27,0.28,0.38,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.78881519327165,0.904255319148936,0.0103159252095419,-5.0,0.0908083786007964,0.0071715590658663,9.0,5.00395841094843,-0.0711612422407657,3.0,1.51159290984153,0.278937821056544,26.9739305906853,24.9052775492393,24.9052775492393,0.441463649005743,0.0179645549752989,-0.072399324433405,0.685910859139575,0.0124352518469362,0.658764198725745,0.494666992251744,1.33173267884122,-0.114573715098783,-0.473405037208812,0.00462433446336254,0.00489793904046568,0.00466206613808732,2.13244425674168,3.24034304824913,0.012912867228817,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0617577283310002,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-8.77998109539432E8,0.0833333333333333,28.5711876365016,45.2087241923615
"600050","2014-01-09",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.02,0.03,0.06,0.57,3.12,3.31,3.18,3.07,3.29,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.14,3.31,3.2,3.08,3.31,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.86,19.2938871810371,0.219021569206252,0.94,0.91,0.93,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.24,0.49,0.26,0.27,0.37,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.781056355305044,0.907608695652174,0.0136693017127799,-3.0,0.0914763817179725,0.00674268586127278,9.0,5.07127201162487,-0.0704065878356618,1.0,1.49731695102201,0.279363643044314,26.9739305906853,24.8922480489489,24.8922480489489,0.481190819500819,0.0179645549752989,-0.0714514603760842,0.682331765024213,0.012461431560785,0.658336282653445,0.493951757560289,1.33279469619681,-0.124750249959505,-0.48643441614706,0.00427226661685138,0.00490057609385906,0.00466120875987144,2.13166953478217,3.28283935052125,0.0130822163072277,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0625170308690006,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-1.11693209825816E9,0.0833333333333333,28.57122779204,44.0559375449484
"600050","2014-01-10",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.01,0.03,0.07,0.57,3.1,3.3,3.16,3.04,3.28,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.12,3.3,3.18,3.05,3.31,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.86,19.1661130937454,0.217571095237999,0.95,0.89,0.95,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.49,0.26,0.27,0.37,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.77588379666064,0.907608695652174,0.0417550371155889,-1.0,0.0923850874966279,0.00680966618439801,9.0,5.12164888591253,-0.0711059910260823,-1.0,1.49731695102201,0.279363643044314,26.9739305906853,24.8823632897164,24.8823632897164,0.480887773890136,0.0179109265665303,-0.0647437833451262,0.691864222373296,0.0124473809786089,0.658071051217782,0.493714820658979,1.3328970970315,-0.154437522097072,-0.517783307924124,0.00405237954749915,0.00490279836177657,0.00463758789055812,2.13384754165376,3.31545033744696,0.0132121720983591,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0630988746760179,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-1.24975761858642E9,0.0,26.3155987054987,36.024610087355
"600050","2014-01-13",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.01,0.02,0.05,0.57,3.08,3.3,3.14,3.03,3.27,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.11,3.3,3.16,3.03,3.3,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.86,19.2300001373913,0.218296332222125,0.94,0.9,0.98,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.49,0.26,0.24,0.37,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.778470075982842,0.884259259259259,0.0184056007226739,1.0,0.0947230456209917,0.00857712150001367,9.0,5.06994998303988,-0.157423259744999,-3.0,1.5435586477684,0.25806241908341,26.9739305906853,24.8757187469977,24.8757187469977,0.487610319650963,0.0178577756000184,-0.0485409283289038,0.691449579752834,0.0124716161142887,0.651274359222812,0.489667505519322,1.33003385334319,-0.132670780560022,-0.524427664956247,0.00386707177183693,0.00488657993408729,0.00462738169836919,2.10687619600104,3.33755333969661,0.0133002532456815,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0634928250018073,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-1.35228200253967E9,-0.166666666666667,23.0769036722244,36.9844451459559
"600050","2014-01-14",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.01,0.02,0.02,0.57,3.07,3.3,3.13,3.02,3.26,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.09,3.3,3.15,3.02,3.29,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.87,19.4216612683287,0.220472043174505,0.95,0.93,0.98,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.48,0.25,0.24,0.37,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.786228913949448,0.884259259259259,0.00588088088088101,4.0,0.0944083511172675,0.00854862607974784,8.0,5.05310629538858,-0.156900258882059,-6.0,1.5435586477684,0.25806241908341,26.9739305906853,24.8790465370904,24.8790465370904,0.484315752701533,0.0178046246335066,-0.0373425382909314,0.690912251890021,0.01245132402049,0.654208148891736,0.491011491961706,1.33236830420816,-0.129343247043153,-0.491715188360924,0.00383471196800712,0.0048611905405004,0.00461544962680473,2.10222373381881,3.3264651226212,0.0132560663578221,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0632952368569415,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-1.33117669526375E9,-0.166666666666667,23.0767096247264,42.3482052450505
"600050","2014-01-15",114.224706984104,3.15168241184545,,,0.09,69.69,5.91487918252456,-0.01,0.01,0.02,0.57,3.06,3.29,3.12,3.02,3.26,15.29,1.35865988342312,0.79,0.303072985041935,7.47055621405117,48.1891829316384,3.07,3.3,3.14,3.02,3.29,0.0410535182517591,0.827893816289347,0.0339396146299234,45.38,4.13,,61.55,0.87,19.3577742246829,0.219746806190379,0.94,0.93,0.99,0.0296070818721085,2.86,0.0962776276577602,0.827578937019774,0.25,0.48,0.25,0.22,0.37,0.696927014958065,0.0339396146299234,0.0412826276630676,0.0557585933000792,0.142149465225933,0.0412826276630676,0.0498360354849348,0.0697009728947127,0.00997177420729723,0.190154444510256,0.166525459100564,3.97478312873363,0.292979164174658,0.783642634627246,0.884259259259259,0.00588088088088101,5.0,0.0934766897575576,0.00846426463817138,9.0,5.00324011484198,-0.155351901064144,-7.0,1.5435586477684,0.25806241908341,26.9739305906853,24.8889639737477,24.8889639737477,0.466230631724055,0.0178046246335066,-0.0360538782061545,0.693394044695001,0.0124382632156722,0.654208148891736,0.491011491961706,1.33236830420816,-0.136569019496438,-0.481797540434943,0.00378072771679567,0.00483754135381638,0.0046026288770358,2.10105749567568,3.29363816417428,0.0131252499135015,0.00922968086809504,,0.117614659144768,-0.517280963773806,0.0192931337927574,0.133709273675798,0.0585011710702427,-0.407301651530256,0.0199091024850334,0.590563656932534,0.0627097828474182,0.209696995947596,0.125730119982721,8.40987574130181E-4,0.0254464368715707,0.426471922315635,0.528421330353818,0.15652625993212,0.956236767591081,0.808262656969192,0.807067954713484,0.0438317674465118,,0.896540558431907,0.967475442609012,0.280417114230781,6.90438349707514,0.807067954713484,-1.26479792858043E9,0.0,32.4324072799954,38.7919047191542
