"","dataDate","PE"
"1","2014-01-02",58.6771306792055
"2","2014-01-03",57.7659951096527
"3","2014-01-06",55.5185273714222
"4","2014-01-07",55.8829815992434
"5","2014-01-08",55.4577850001187
"6","2014-01-09",54.7288765444764
"7","2014-01-10",53.4532867471024
"8","2014-01-13",53.5747714897094
"9","2014-01-14",53.9999680888341
"10","2014-01-15",54.8503612870834
"11","2014-01-16",54.2429375740482
"12","2014-01-17",52.8458630340671
"13","2014-01-20",52.72437829146
"14","2014-01-21",53.3318020044953
"15","2014-01-22",54.5466494305658
"16","2014-01-23",54.4859070592623
"17","2014-01-24",54.9718460296905
"18","2014-01-27",54.7288765444764
"19","2014-01-28",54.3036799453517
"20","2014-01-29",55.5185273714222
"21","2014-01-30",56.308178198368
"22","2014-02-07",57.5230256244386
"23","2014-02-10",58.9808425357232
"24","2014-02-11",58.8593577931161
"25","2014-02-12",58.616388307902
"26","2014-02-13",56.9156019114033
"27","2014-02-14",57.340798510528
"28","2014-02-17",59.1630696496337
"29","2014-02-18",58.616388307902
"30","2014-02-19",58.1911917087773
"31","2014-02-20",57.0370866540104
"32","2014-02-21",57.340798510528
"33","2014-02-24",55.8222392279398
"34","2014-02-25",54.3036799453517
"35","2014-02-26",52.72437829146
"36","2014-02-27",51.5095308653895
"37","2014-02-28",52.1776969497283
"38","2014-03-03",53.5747714897094
"39","2014-03-04",55.7007544853328
"40","2014-03-05",55.0933307722975
"41","2014-03-06",55.1540731436011
"42","2014-03-07",54.1821952027447
"43","2014-03-10",50.7198800384437
"44","2014-03-11",51.2058190088719
"45","2014-03-12",51.2665613801754
"46","2014-03-13",51.9954698358178
"47","2014-03-14",51.448788494086
"48","2014-03-17",52.6636359201565
"49","2014-03-18",52.4206664349424
"50","2014-03-19",52.72437829146
"51","2014-03-20",51.327303751479
"52","2014-03-21",52.4814088062459
"53","2014-03-24",53.1495748905847
"54","2014-03-25",52.8458630340671
"55","2014-03-26",52.72437829146
"56","2014-03-27",51.9954698358178
"57","2014-03-28",50.6591376671402
"58","2014-03-31",51.0843342662649
"59","2014-04-01",63.9093787740027
"60","2014-04-02",63.6068491703388
"61","2014-04-03",63.6068491703388
"62","2014-04-04",64.5144379813305
"63","2014-04-08",67.3884692161378
"64","2014-04-09",67.3128368152218
"65","2014-04-10",67.4641016170537
"66","2014-04-11",66.3296156033141
"67","2014-04-14",66.9346748106419
"68","2014-04-15",67.5397340179697
"69","2014-04-16",67.4641016170537
"70","2014-04-17",66.2539832023981
"71","2014-04-18",66.9346748106419
"72","2014-04-21",66.0270859996502
"73","2014-04-22",65.9514535987342
"74","2014-04-23",67.3128368152218
"75","2014-04-24",66.556512806062
"76","2014-04-25",65.8001887969022
"77","2014-04-28",97.2969583596283
"78","2014-04-29",97.9886428977299
"79","2014-04-30",98.1039236540802
"80","2014-05-05",98.7956081921818
"81","2014-05-06",98.2192044104305
"82","2014-05-07",100.409538781086
"83","2014-05-08",99.717854242984
"84","2014-05-09",98.7956081921818
"85","2014-05-12",100.985942562837
"86","2014-05-13",103.637399958893
"87","2014-05-14",104.213803740645
"88","2014-05-15",105.481892060498
"89","2014-05-16",104.674926766046
"90","2014-05-19",104.674926766046
"91","2014-05-20",102.599873151741
"92","2014-05-21",103.752680715243
"93","2014-05-22",100.985942562837
"94","2014-05-23",101.447065588238
"95","2014-05-26",105.366611304147
"96","2014-05-27",102.715153908091
"97","2014-05-28",105.136049791447
"98","2014-05-29",104.329084496995
"99","2014-05-30",106.058295842249
"100","2014-06-03",104.559646009695
"101","2014-06-04",102.599873151741
"102","2014-06-05",103.291557689842
"103","2014-06-06",102.599873151741
"104","2014-06-09",101.908188613639
"105","2014-06-10",102.715153908091
"106","2014-06-11",102.945715420792
"107","2014-06-12",103.983242227944
"108","2014-06-13",104.329084496995
"109","2014-06-16",108.594472481955
"110","2014-06-17",107.787507187503
"111","2014-06-18",108.018068700203
"112","2014-06-19",109.170876263706
"113","2014-06-20",111.591772147062
"114","2014-06-23",115.741879375672
"115","2014-06-24",117.471090720926
"116","2014-06-25",115.511317862971
"117","2014-06-26",118.739179040779
"118","2014-06-27",118.739179040779
"119","2014-06-30",117.932213746327
"120","2014-07-01",121.390636436835
"121","2014-07-02",120.814232655084
"122","2014-07-03",123.119847782089
"123","2014-07-04",121.851759462236
"124","2014-07-07",120.698951898733
"125","2014-07-08",121.390636436835
"126","2014-07-09",119.085021309829
"127","2014-07-10",119.546144335231
"128","2014-07-11",121.621197949535
"129","2014-07-14",127.9616395488
"130","2014-07-15",125.194901396394
"131","2014-07-16",128.076920305151
"132","2014-07-17",128.076920305151
"133","2014-07-18",123.119847782089
"134","2014-07-21",121.505917193185
"135","2014-07-22",118.854459797129
"136","2014-07-23",122.197601731287
"137","2014-07-24",120.122548116982
"138","2014-07-25",118.162775259027
"139","2014-07-28",120.929513411434
"140","2014-07-29",124.387936101942
"141","2014-07-30",131.99646602106
"142","2014-07-31",133.725677366314
"143","2014-08-01",136.37713476237
"144","2014-08-04",139.950838209228
"145","2014-08-05",142.141172579884
"146","2014-08-06",139.604995940178
"147","2014-08-07",140.296680478279
"148","2014-08-08",136.607696275071
"149","2014-08-11",138.798030645726
"150","2014-08-12",145.830156783092
"151","2014-08-13",145.830156783092
"152","2014-08-14",147.213525859295
"153","2014-08-15",142.717576361635
"154","2014-08-18",141.334207285432
"155","2014-08-19",164.958135005152
"156","2014-08-20",163.753083694238
"157","2014-08-20",163.753083694238
"158","2014-08-22",162.949716153628
"159","2014-08-25",167.100448446777
"160","2014-08-26",163.08361074373
"161","2014-08-27",160.004035171393
"162","2014-08-28",167.100448446777
"163","2014-08-29",161.209086482308
"164","2014-09-01",172.322337460739
"165","2014-09-02",184.774534340186
"166","2014-09-03",190.933685484859
"167","2014-09-04",189.862528764047
"168","2014-09-05",194.682734007704
"169","2014-09-05",194.682734007704
"170","2014-09-10",193.879366467094
"171","2014-09-11",205.39430121583
"172","2014-09-12",213.294082031824
"173","2014-09-15",216.37365760416
"174","2014-09-16",199.502939251361
"175","2014-09-17",197.628414989939
"176","2014-09-18",200.574095972173
"177","2014-09-19",212.892398261519
"178","2014-09-22",208.473876788167
"179","2014-09-23",211.419557770402
"180","2014-09-24",211.419557770402
"181","2014-09-25",211.419557770402
"182","2014-09-26",211.419557770402
"183","2014-09-28",211.419557770402
"184","2014-09-29",211.419557770402
"185","2014-09-30",211.419557770402
"186","2014-10-08",211.419557770402
"187","2014-10-09",211.419557770402
"188","2014-10-10",211.419557770402
"189","2014-10-13",211.419557770402
"190","2014-10-14",211.419557770402
"191","2014-10-15",211.419557770402
"192","2014-10-16",211.419557770402
"193","2014-10-17",232.574903006452
"194","2014-10-20",226.281857271678
"195","2014-10-21",214.231344162535
"196","2014-10-22",213.026292851621
"197","2014-10-23",204.992617445526
"198","2014-10-24",201.511358102885
"199","2014-10-27",204.189249904916
"200","2014-10-28",128.463383598907
"201","2014-10-29",130.143166323426
"202","2014-10-30",129.663228402135
"203","2014-10-31",127.823466370519
"204","2014-11-03",127.823466370519
"205","2014-11-04",129.023311173747
"206","2014-11-05",126.303662953097
"207","2014-11-06",126.543631913743
"208","2014-11-07",130.943062858911
"209","2014-11-10",133.902680040206
"210","2014-11-11",132.462866276333
"211","2014-11-12",125.183807803418
"212","2014-11-13",127.823466370519
"213","2014-11-14",119.984480322765
"214","2014-11-17",117.904749330504
"215","2014-11-18",118.784635519538
"216","2014-11-19",119.104594133732
"217","2014-11-20",122.304180275672
"218","2014-11-21",119.984480322765
"219","2014-11-24",119.18458378728
"220","2014-11-25",120.144459629862
"221","2014-11-26",121.424294086638
"222","2014-11-27",124.143942307288
"223","2014-11-28",123.184066464706
"224","2014-12-01",121.024345818896
"225","2014-12-02",118.784635519538
"226","2014-12-03",119.74451136212
"227","2014-12-04",124.783859535676
"228","2014-12-05",127.583497409874
"229","2014-12-08",140.381841977635
"230","2014-12-09",154.460021002173
"231","2014-12-10",154.460021002173
"232","2014-12-11",153.420155506042
"233","2014-12-12",151.980341742169
"234","2014-12-15",151.980341742169
"235","2014-12-16",148.380807332486
"236","2014-12-17",148.540786639583
"237","2014-12-18",142.701541930542
"238","2014-12-19",154.62000030927
