ticker,dataDate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"601688","2014-01-16",,0.02,-0.08,0.64,8.6,8.92,8.7,8.58,8.86,37.85,5.59,8.61,8.93,8.73,8.57,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.36,22.6544527163724,7.09452101994061,0.97,0.96,1.01,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.31,0.54,0.36,0.21,0.51,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.71229428568081,0.7625,-0.02198275862069,-19.0,0.0624300009125075,8.7214545807071E-4,-1.0,0.18685852680848,0.00110243876596881,14.0,0.864457611346419,0.532548041042523,25.0961393602501,24.6001175193631,24.5997017924249,0.350822036733579,0.0242837539816092,0.0437721669841735,1.44843505527759,0.0133276721842452,1.21689915886499,0.709957407732289,1.71404530132583,-0.0925286654566113,0.121620035557337,0.00516488400713365,0.00546426038038137,0.00846209336200298,1.04456895949793,0.717847426638124,0.0174086278427715,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-6.41939833516438E8,-0.166666666666667,38.0165812586325,48.1611853674968
"601688","2014-01-17",,0.03,-0.07,0.64,8.59,8.92,8.68,8.58,8.85,37.85,5.59,8.6,8.93,8.71,8.58,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.35,22.4963983950954,7.04502436166196,0.99,0.95,1.01,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.29,0.54,0.36,0.23,0.51,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.69337130229234,0.7625,-0.02198275862069,-21.0,0.0625751869611412,8.74173703322037E-4,1.0,0.187293081521989,0.00110500257705246,14.0,0.864457611346419,0.532548041042523,25.0961393602501,24.597794637947,24.5973789110088,0.353325166951698,0.0242302602968909,0.0451510029628521,1.4503929601035,0.01330122187115,1.21918180154657,0.711821435207448,1.71276354046751,-0.0727571935647105,0.137245995019292,0.00509712314242209,0.00542705778469807,0.00842906912554403,1.04678400862666,0.719516839258212,0.0174491130238012,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-5.71714349235364E8,-0.166666666666667,40.3508483351568,53.2516493614102
"601688","2014-01-20",-0.04,0.02,-0.1,0.64,8.57,8.91,8.66,8.57,8.84,37.85,5.59,8.58,8.93,8.69,8.58,8.85,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.35,22.4437136213364,7.02852547556907,0.97,0.97,1.0,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.24,0.54,0.34,0.21,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.68706364116285,0.7625,-0.02198275862069,-21.0,0.0630148252770275,8.80315438942567E-4,3.0,0.188608957972963,0.00111276606120037,14.0,0.864457611346419,0.532548041042523,25.0961393602501,24.590793442488,24.5903777155498,0.316649464971253,0.0241512948023423,0.0507946661488194,1.44784567427352,0.0133059338269023,1.21324367964101,0.710552603902389,1.7074649687832,-0.0797582222126207,0.0376433661000313,0.00506314117103908,0.00540992922844709,0.00834630444071506,1.05185539360819,0.724571992695624,0.0175717063237343,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-4.91073963407368E8,-0.333333333333333,30.1888310621929,44.4995268866506
"601688","2014-01-21",-0.08,0.01,-0.08,0.64,8.58,8.91,8.66,8.59,8.84,37.85,5.59,8.58,8.93,8.69,8.59,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.37,22.8388494245289,7.15226712126571,1.0,0.99,1.0,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.24,0.54,0.34,0.23,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.73437109963403,0.7625,0.0125,-18.0,0.0631627474020909,6.78694672661865E-4,6.0,0.189051702005763,0.0011153781881046,15.0,0.864457611346419,0.532548041042523,25.0961393602501,24.5884487755287,24.5880330485906,0.313752360928684,0.0240723293077938,0.0449184792772734,1.44732953301416,0.0132814202785603,1.21523842971821,0.710979640794144,1.7092450472433,-0.0821030618168793,0.0329430613114724,0.00500478573028361,0.00537627157229657,0.00831681999522014,1.05794960509848,0.726272865917914,0.0176129544606444,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-4.06526013159991E8,-0.333333333333333,32.9898233719718,37.9467096574223
"601688","2014-01-22",-0.03,0.02,0.04,0.64,8.62,8.91,8.67,8.66,8.84,37.85,5.59,8.6,8.93,8.69,8.63,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.4,23.260327614601,7.28425821000879,1.02,1.0,1.02,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.3,0.54,0.37,0.37,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.78483238866995,0.7625,0.0125,-17.0,0.0620699663051689,6.66952550297473E-4,7.0,0.185780911313622,0.00109608098761836,16.0,0.864457611346419,0.532548041042523,25.0961393602501,24.60590122548,24.6054854985418,0.286915706975125,0.0240723293077938,0.0437169061808653,1.45083722178298,0.0132391138993925,1.21523842971821,0.710979640794144,1.7092450472433,-0.0593172475765168,0.050395612231939,0.0049719872929785,0.0053561097085321,0.00828066078161754,1.05760376031637,0.713707591421064,0.0173082320651316,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-3.15903684266179E8,-0.166666666666667,54.0230018254299,32.6421026391024
"601688","2014-01-23",-0.02,0.03,0.1,0.64,8.64,8.91,8.67,8.68,8.84,37.85,5.59,8.61,8.93,8.68,8.66,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.38,22.9705613589264,7.19351433649793,1.02,0.98,1.01,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.31,0.55,0.37,0.41,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.75014025245775,0.7625,0.0125,-15.0,0.0609452557039428,6.54867339873057E-4,9.0,0.182414552784723,0.00107621995047012,17.0,0.864457611346419,0.532548041042523,25.0961393602501,24.6241874493034,24.6237717223652,0.284500975949685,0.0240148762038737,0.0425318851665295,1.43908981092535,0.013293612514436,1.2161626947201,0.711043784667049,1.71039072550163,-0.0302780581234009,0.0686818455897314,0.00501723243935472,0.00539553631184045,0.00824750134769213,1.05753058259421,0.70077517753348,0.0169946061160465,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-2.17537610609626E8,-0.166666666666667,54.5454233008502,48.2154097707078
"601688","2014-01-24",-0.01,0.03,0.15,0.64,8.67,8.91,8.68,8.74,8.84,37.85,5.59,8.65,8.93,8.69,8.71,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.4,23.207642840842,7.26775932391591,1.04,1.01,1.03,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.33,0.55,0.38,0.43,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.77852472754046,0.7625,0.0125,-13.0,0.0617140605350705,0.00105796651948521,11.0,0.184715653794622,0.00108979611957009,18.0,0.864457611346419,0.532548041042523,25.0961393602501,24.6116516726084,24.6112359456702,0.29054360195211,0.0237702193339118,0.0420428540269797,1.42529015463902,0.0132375130834024,1.21456162739165,0.710660709073104,1.70905976914887,-0.031944415171194,0.0561459843368295,0.00499818480810135,0.00538216427202381,0.00820585783555598,1.05762012807473,0.709615231378512,0.0172089876152168,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-1.70852973142289E8,-0.166666666666667,54.5454233008502,49.3766606036065
"601688","2014-01-27",,0.03,0.15,0.64,8.66,8.91,8.66,8.7,8.84,37.85,5.59,8.65,8.93,8.67,8.72,8.86,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.36,22.5490831688544,7.06152324775484,1.01,0.96,1.0,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.34,0.54,0.37,0.47,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.69967896342183,0.7625,0.0125,-11.0,0.0610836104274478,0.00104715868897969,13.0,0.182828660736561,0.00107866312856426,19.0,0.864457611346419,0.532548041042523,25.0961393602501,24.6219198746356,24.6215041476974,0.300519561812672,0.0228078741299458,0.0420733060878469,1.42066263606753,0.0128898066978142,1.21698664707974,0.71397752937812,1.70451673477699,-0.0117909947018849,0.0664144471227747,0.00500257450712309,0.00542456277122074,0.00809957138160158,1.05799228698335,0.70236604059258,0.0170331863796471,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,-6.9685943893687E7,-0.166666666666667,57.4468313300963,62.1437342315044
"601688","2014-01-28",0.01,0.01,0.17,0.64,8.66,8.91,8.65,8.68,8.83,37.85,5.59,8.65,8.93,8.66,8.71,8.85,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.37,22.7071374901314,7.1110199060335,1.0,0.98,0.99,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.35,0.54,0.36,0.47,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.7186019468103,0.7625,0.0125,-8.0,0.0628675943768475,0.00107774159461578,16.0,0.188168282837512,0.00111016614049663,20.0,0.864457611346419,0.532548041042523,25.0961393602501,24.5931326248412,24.592716897903,0.295077499687623,0.0231224174208542,0.039111067935834,1.42427424066695,0.0128831320051912,1.21998331897423,0.71389992623219,1.70889962884999,-0.0405785164924858,0.0376269253321738,0.00498042629782374,0.00540942763407802,0.00808066875460601,1.05580859744828,0.722879067479045,0.0175306509351274,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,3.48843060538607E7,-0.166666666666667,50.9433226513574,55.4281211697972
"601688","2014-01-29",0.01,,0.15,0.64,8.66,8.91,8.64,8.66,8.83,37.85,5.59,8.65,8.93,8.64,8.67,8.85,0.0519702835166518,0.177893826528558,0.320656549592448,36.89,41.8,,37.78,1.37,22.7598222638904,7.12751879212638,1.0,0.96,0.98,0.0291275356449765,5.6,0.337790657039953,0.216361782966561,0.35,0.54,0.34,0.34,0.5,0.320656549592448,0.417955134154369,0.417955134154369,1.83299227544407,-2.72490960793979,0.763888888888889,0.013888888888889,-7.0,0.0608376277550568,-5.22133244467994E-4,15.0,0.184092094525918,-0.00166399351659385,19.0,0.816901753423663,0.509858734604484,25.0961393602501,24.6001175193631,24.5997017924249,0.340774701684731,0.0218455289259798,0.0388547646804485,1.42476929215847,0.0128866293844551,1.21998331897423,0.71389992623219,1.70889962884999,-0.0956455072762072,0.0446119820089745,0.00494034591351661,0.00538708404153383,0.00796837960531101,1.05701047591793,0.717847426638124,0.0174086278427715,0.054244812483274,,0.149853647576362,-0.0709651922948996,0.0216077467413176,0.061577773638165,0.123273116250105,-0.807762693321844,0.0,0.0,0.0,,0.356799856076007,0.379616321244643,0.203945216163602,0.182675619196431,1.01183335777034E8,0.0,56.0748110879333,48.9686231270564
