"","dataDate","PE"
"1","2014-01-02",-234.206317790592
"2","2014-01-03",-228.019249406471
"3","2014-01-06",-219.769824894309
"4","2014-01-07",-222.992256344372
"5","2014-01-08",-223.507845376383
"6","2014-01-09",-224.152331666395
"7","2014-01-10",-221.703283764347
"8","2014-01-13",-212.809372962173
"9","2014-01-14",-214.613934574208
"10","2014-01-15",-228.148146664473
"11","2014-01-16",-225.956893278431
"12","2014-01-17",-219.383133120302
"13","2014-01-20",-216.547393444246
"14","2014-01-21",-217.965263282274
"15","2014-01-22",-224.4101261824
"16","2014-01-23",-235.881982144625
"17","2014-01-24",-242.326845044752
"18","2014-01-27",-237.428749240655
"19","2014-01-28",-246.580454558835
"20","2014-01-29",-245.935968268822
"21","2014-01-30",-237.042057466648
"22","2014-02-07",-237.815441014663
"23","2014-02-10",-252.123036652944
"24","2014-02-11",-248.90060520288
"25","2014-02-12",-259.985769391098
"26","2014-02-13",-252.509728426951
"27","2014-02-14",-255.474365361009
"28","2014-02-17",-252.896420200959
"29","2014-02-18",-243.615817624777
"30","2014-02-19",-245.678173752817
"31","2014-02-20",-229.952708276509
"32","2014-02-21",-229.050427470491
"33","2014-02-24",-226.472482310441
"34","2014-02-25",-220.156516668317
"35","2014-02-26",-221.058797474334
"36","2014-02-27",-206.235612804044
"37","2014-02-28",-209.715838770112
"38","2014-03-03",-212.938270220175
"39","2014-03-04",-210.61811957613
"40","2014-03-05",-218.351955056281
"41","2014-03-06",-210.10253054412
"42","2014-03-07",-210.360325060125
"43","2014-03-10",-201.079722483943
"44","2014-03-11",-208.942455222097
"45","2014-03-12",-205.462229256029
"46","2014-03-13",-213.840551026193
"47","2014-03-14",-216.031804412236
"48","2014-03-17",-224.796817956408
"49","2014-03-18",-222.992256344372
"50","2014-03-19",-232.530653436559
"51","2014-03-20",215.408757068992
"52","2014-03-21",218.843520849135
"53","2014-03-24",220.928913144222
"54","2014-03-25",219.088861119145
"55","2014-03-26",220.560902739207
"56","2014-03-27",222.768965169299
"57","2014-03-28",214.918076528971
"58","2014-03-31",215.654097339002
"59","2014-04-01",223.872996384345
"60","2014-04-02",234.422627994786
"61","2014-04-03",233.073256509729
"62","2014-04-04",237.980061909934
"63","2014-04-08",240.310794475031
"64","2014-04-09",249.633724735421
"65","2014-04-10",244.3589089302
"66","2014-04-11",236.998700829893
"67","2014-04-14",243.745558255175
"68","2014-04-15",239.452103529995
"69","2014-04-16",232.705246104714
"70","2014-04-17",233.686607184755
"71","2014-04-18",235.526659209832
"72","2014-04-21",230.619853809627
"73","2014-04-22",227.307760164489
"74","2014-04-23",229.515822594581
"75","2014-04-24",235.649329344837
"76","2014-04-25",227.185090029483
"77","2014-04-28",157.84703698295
"78","2014-04-29",161.096828920834
"79","2014-04-30",161.282531317285
"80","2014-05-05",164.160918462268
"81","2014-05-06",162.489596894213
"82","2014-05-07",150.60464352138
"83","2014-05-08",151.997411494759
"84","2014-05-09",153.018774675236
"85","2014-05-12",159.889763343906
"86","2014-05-13",156.454269009571
"87","2014-05-14",158.218441775851
"88","2014-05-15",153.947286657489
"89","2014-05-16",157.475632190049
"90","2014-05-19",159.704060947456
"91","2014-05-20",158.496995370527
"92","2014-05-21",159.332656154554
"93","2014-05-22",160.261168136807
"94","2014-05-23",160.632572929708
"95","2014-05-26",161.003977722609
"96","2014-05-27",159.796912145681
"97","2014-05-28",161.282531317285
"98","2014-05-29",158.589846568752
"99","2014-05-30",174.467401465273
"100","2014-06-03",179.481366169437
"101","2014-06-04",179.852770962338
"102","2014-06-05",178.460002988959
"103","2014-06-06",177.624342204932
"104","2014-06-09",182.916860503772
"105","2014-06-10",183.009711701997
"106","2014-06-11",181.059836539266
"107","2014-06-12",183.845372486024
"108","2014-06-13",185.795247648755
"109","2014-06-16",182.17405091797
"110","2014-06-17",178.738556583635
"111","2014-06-18",181.524092530393
"112","2014-06-19",178.181449394283
"113","2014-06-20",182.731158107321
"114","2014-06-23",183.659670089574
"115","2014-06-24",180.224175755239
"116","2014-06-25",175.767318240426
"117","2014-06-26",176.417276628003
"118","2014-06-27",176.417276628003
"119","2014-06-30",176.88153261913
"120","2014-07-01",177.06723501558
"121","2014-07-02",181.431241332168
"122","2014-07-03",182.081199719744
"123","2014-07-04",191.644873136947
"124","2014-07-07",189.880700370667
"125","2014-07-08",188.952188388414
"126","2014-07-09",193.037641110326
"127","2014-07-10",185.980950045206
"128","2014-07-11",185.516694054079
"129","2014-07-14",187.188015622134
"130","2014-07-15",185.145289261178
