ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601633","2014-01-02",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,-0.19,-0.29,-0.22,0.46,41.67,44.04,42.91,41.87,43.96,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.51,43.77,43.4,41.73,44.47,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,5.06,16.3665125401285,2.41064377930007,1.02,0.96,1.0,0.147590458301836,3.64,0.231292692097639,0.715614569475236,0.93,1.1,0.92,0.85,1.11,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,16.1073092304956,0.905612244897959,-0.034042927515834,10.0,0.677819308700109,0.00334349373363698,-6.0,4.54001936721332,0.0411918590019135,-6.0,0.491475943943449,0.31758325530669,24.4744014408998,25.5536299101528,23.2510471179538,1.43045925910598,0.0405664034645503,-0.0445467519065674,1.01672234516549,0.0260987144680325,0.948783246129391,0.322653418487628,2.94056467951469,0.567662795603102,1.2699288587257,0.0109386544610076,0.0111797729754007,0.013157532759984,0.723428117638637,1.72791911984248,0.138450009363201,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.11369926295436,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,1.04640229230078E8,-0.25,32.63621444904,34.3681992470752
"601633","2014-01-03",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,-0.23,-0.3,-0.25,0.46,41.78,44.05,42.8,42.04,43.85,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.6,43.82,43.25,41.89,44.32,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.96,16.0328116356958,2.36149256229859,1.02,0.94,1.02,0.147590458301836,3.64,0.231292692097639,0.715614569475236,0.92,1.1,0.9,0.76,1.1,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,15.7788932869638,0.889705882352941,-0.0319359086918349,7.0,0.868845824993976,-0.014178919335907,-5.0,5.69087423296041,-0.0412268651213532,-5.0,1.00422098189825,0.731409987210053,24.4744014408998,25.6008342147609,23.2982514225619,1.41055859739965,0.0413203128342727,-0.0508877862948512,1.01279875400672,0.0262217557682693,0.975394787926132,0.327239048540843,2.98067969661754,0.614866879650497,1.3171329427731,0.0109164595511673,0.0110816651174311,0.0131424910750088,0.716179731444686,1.64824907701379,0.132066424594138,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.109028442968212,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,9.4095158794542E7,-0.0833333333333333,44.2378781673174,40.1401466431689
"601633","2014-01-06",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,-0.21,-0.3,-0.28,0.46,41.85,44.05,42.55,41.75,43.69,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.87,43.86,42.97,41.75,44.13,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.8,15.5398443905112,2.28888280991003,1.07,0.88,0.98,0.147590458301836,3.64,0.231292692097639,0.715614569475236,0.88,1.1,0.88,0.83,1.1,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,15.2937333703826,0.904891304347826,-0.0167504866969499,5.0,0.888285157359605,-0.0131185315069459,-5.0,5.8130193039628,-0.0383875880241635,-5.0,1.00728405073467,0.732511947445284,24.4744014408998,25.580234235373,23.277651443174,1.41929666334293,0.0405664034645503,-0.0514517668411083,1.01685935096019,0.0262358072245883,0.978021242414721,0.328073588950104,2.98110325047672,0.636057151087361,1.285731633295,0.0108361485172488,0.010915237916758,0.0130188919402773,0.715817092258351,1.68255511267538,0.134815205427696,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.11104572641855,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,6.54815086292172E7,-0.0833333333333333,49.0384875428417,34.6473570413772
"601633","2014-01-07",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,-0.22,-0.31,-0.16,0.46,41.71,44.04,42.27,41.44,43.54,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.87,43.89,42.65,41.62,43.95,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.75,15.3578257153662,2.26207305518195,1.0,0.86,0.98,0.147590458301836,3.64,0.231292692097639,0.715614569475236,0.89,1.09,0.9,0.93,1.11,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,15.1145974011834,0.905913978494624,-0.023861302404252,2.0,0.920080563604225,-0.0136843797384115,-4.0,6.01313614571469,-0.0026049900901582,-4.0,1.0152051313361,0.737050663533682,24.4744014408998,25.5490042171817,23.2464214249828,1.40430953353469,0.0404588494940588,-0.0511727368832161,1.01816851255314,0.0261798874435384,0.988429189332391,0.333066102285859,2.96766672606045,0.60482647683877,1.27875990914364,0.010811149465641,0.010901587276901,0.0130031307622525,0.713979117020352,1.73593045787982,0.139091920094753,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.114166235691289,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,2.75049753289418E7,-0.0833333333333333,46.3335361461575,36.144593933599
"601633","2014-01-08",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,-0.21,-0.28,-0.07,0.46,41.5,44.04,42.04,41.28,43.39,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.64,43.93,42.38,41.55,43.78,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.78,15.4677953315996,2.27827061533017,0.95,0.88,0.99,0.147590458301836,3.64,0.231292692097639,0.715614569475236,0.88,1.08,0.91,0.95,1.11,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,15.2228253825745,0.920588235294118,-0.00918704560475792,1.0,0.925266510610447,-0.0195652765051393,-5.0,5.99049037686453,-0.0965484316609656,-5.0,1.00282644203301,0.710239341309141,24.4744014408998,25.5372220484834,23.2346392562845,1.4106294622795,0.0403512955235672,-0.0516362396624043,1.01802457068672,0.0261875628865134,0.978450950265609,0.33091843514447,2.95677377368971,0.57516765711322,1.26697833633901,0.0108258120596416,0.0109085439768911,0.012984797623391,0.714270574332977,1.75650444849173,0.140740416925506,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.115363221184521,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,2.33627885930629E7,-0.0833333333333333,47.1598786733452,36.1960612383606
"601633","2014-01-09",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,-0.06,-0.19,0.27,0.46,41.11,44.02,41.75,40.57,43.23,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.28,43.96,42.08,40.82,43.6,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.63,14.9786201421472,2.20621939949845,0.92,0.87,0.91,0.147590458301836,3.64,0.231292692097639,0.715614569475236,1.08,1.1,1.02,1.31,1.15,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,14.7413974653517,0.917553191489362,-0.012222089409514,-1.0,0.924294951610986,-0.0138194729583023,-5.0,5.94724924016698,-0.096513244394988,-5.0,1.01504957877746,0.710052088221901,24.4744014408998,25.5443570277004,23.2417742355015,1.41228501117982,0.0395613577318108,-0.0509967845754088,1.03185634914932,0.026087038901608,0.972358137193403,0.328973398293527,2.95573484736846,0.571984047580552,1.27411257969158,0.0108988813850467,0.0109383227519853,0.0129641644590015,0.715837030816387,1.74401642961302,0.139739810872346,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.114637060042218,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,3.38239060559086E7,0.0833333333333333,60.2595631459169,44.4889040865224
"601633","2014-01-10",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,0.04,-0.14,0.45,0.46,40.88,43.99,41.48,40.16,43.07,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,41.11,43.98,41.78,40.31,43.42,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.66,15.073421535452,2.22018281341932,0.96,0.87,0.94,0.147590458301836,3.64,0.231292692097639,0.715614569475236,1.17,1.11,1.09,1.57,1.17,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,14.8346974493096,0.917553191489362,-0.00927607680332099,-3.0,0.954480786739547,-0.00819615965702299,-5.0,6.1414758609218,-0.0597638459963528,-5.0,1.01504957877746,0.710052088221901,24.4744014408998,25.512220746278,23.2096379540791,1.39747589552611,0.0403512955235672,-0.0485427519011093,1.02046274801277,0.0261206246014653,0.97025236325336,0.327468241726401,2.96288995274236,0.543705353421673,1.20458180173085,0.0112096936178798,0.0110795088136785,0.0130186579477589,0.713917089604647,1.80097291554215,0.144303465455265,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.117939356806771,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,8897381.63023845,-0.0833333333333333,45.31798090496,39.1772726453701
"601633","2014-01-13",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,0.05,-0.1,0.56,0.46,40.54,43.96,41.14,39.72,42.89,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,40.83,44.0,41.39,39.9,43.23,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.57,14.7700570768768,2.17549988887252,0.93,0.83,0.95,0.147590458301836,3.64,0.231292692097639,0.715614569475236,1.22,1.11,1.11,1.61,1.18,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,14.5361375006442,0.914835164835165,-0.0119941034575179,-5.0,0.948477762923575,-0.00814461148307945,-5.0,6.10285022657638,-0.0593879727510927,-5.0,1.01504957877746,0.710052088221901,24.4744014408998,25.5185299154713,23.2159471232723,1.39990879733685,0.0413203128342727,-0.0506540680568632,1.01668569051117,0.0261881785334534,1.00017524446734,0.337540259468711,2.96312874215839,0.515411683232438,1.17957513318421,0.0113974298504814,0.0110275430182183,0.0130337704348499,0.721842818791264,1.7896460418595,0.143395896490138,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.117284596511608,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,-4.69015683783401E7,-0.0833333333333333,31.4505322299914,37.8943738589436
"601633","2014-01-14",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,0.28,0.01,0.97,0.46,40.23,43.94,40.85,39.34,42.7,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,40.59,44.03,41.08,39.54,43.01,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.54,14.6752556835721,2.16153647495164,0.94,0.86,0.96,0.147590458301836,3.64,0.231292692097639,0.715614569475236,1.45,1.12,1.2,1.97,1.21,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,14.4428375166863,0.913888888888889,-0.0155228758169931,-8.0,0.975709065861089,4.65149097490424E-4,-2.0,6.24713366697454,-0.0373471440176293,-4.0,1.03118393091833,0.715251290872592,24.4744014408998,25.4981988466877,23.1956160544888,1.37122416347694,0.0405664034645503,-0.0491371690917375,1.01964928752164,0.0261732536350476,0.994063490269258,0.335579320762162,2.9622310695771,0.495080954576876,1.19055970096091,0.0113975544851673,0.0110306160920952,0.0130269861043092,0.719584886639261,1.82640385529949,0.146341126713299,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.119405882790989,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,-1.19032897730761E8,-0.166666666666667,28.8909852229075,31.3154625826053
"601633","2014-01-15",101.888067642139,3.53328911158102,79.888216845253,4.50629660062805,0.34,71.36,2.04629322431072,0.39,0.04,1.08,0.46,39.73,43.9,40.52,38.59,42.47,2.29184526299854,4.6,0.286430308653177,17.5267746585634,20.5400027679427,40.2,44.05,40.81,38.84,42.77,0.313114085880249,0.68681595259683,0.147463838535833,44.46,17.37,,45.09,4.37,14.1443678810656,2.08334135699473,0.91,0.88,0.91,0.147590458301836,3.64,0.231292692097639,0.715614569475236,1.53,1.12,1.24,2.1,1.23,0.713569691346823,0.147463838535833,0.173738312012444,0.175766901031425,0.0350223814835082,0.173738312012444,0.224598039765333,0.0434792574380698,-0.0017399726538727,1.36635198520044,1.24777747289585,0.858994925564634,0.231640646314014,0.396722713995968,13.920357606522,0.925,-0.004411764705882,-9.0,0.975593567636559,-0.0059503744291302,-3.0,6.263499652261,-0.0615785799908123,-5.0,1.01790791147851,0.70870667921189,24.4744014408998,25.4917596744067,23.1891768822077,1.36094803033275,0.0420742222039951,-0.0482656919240396,1.01848905309738,0.0261856610461561,0.994063490269258,0.335579320762162,2.9622310695771,0.428675744694732,1.18412037349903,0.0117483749199463,0.0111820559552726,0.0130951932747836,0.710848331278796,1.83820232981693,0.147286482829018,,,,0.468282800370002,0.166378334657388,0.309512828888759,0.278102758055612,2.65112565070467,0.0691115703437075,0.491574436821999,0.12008461065821,0.846853393749473,0.0,0.0,0.538248072922508,1.5039647713917,2.63709204353569,0.715210024809835,0.701088912474286,0.357886090925146,0.0506168776500084,,0.418436947694456,1.00177273501817,0.149661482548311,0.867074792089029,0.357886090925146,-1.375764425321E8,-0.166666666666667,33.7290859185259,21.4870065614396
