ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,ETOP,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"601231","2014-01-02",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,-2.01,-2.16,-1.1,0.55,21.43,21.27,21.65,21.72,21.48,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,21.3,21.07,21.75,21.54,21.37,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,6.43,37.5000186898314,1.62158721830066,1.07,1.02,1.08,0.07105784213838,0.08,0.109227652813064,0.113063188971489,2.03,4.08,1.9,2.9,2.57,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,34.6398231366949,0.863636363636364,0.02435064935065,-12.0,0.3164874963303,0.00801477399094363,-18.0,7.20521557064952,0.00160903369007268,10.0,0.0991365923536393,0.214696324583544,22.8195675562337,23.7818220067765,21.5333690446188,1.1119225511213,0.0388159757933897,-0.0596013504570725,0.90151557741517,0.0291929009554664,1.03769426694997,0.310019298434923,3.34719248830181,0.58624807707196,0.607921208785454,0.0250375188800884,0.041411451914945,0.0562799781260819,0.133524237404574,1.53159002072825,0.0864051926436966,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0505710685858751,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,1.3193444813145E8,0.0,42.4656550273343,22.4553734543611
"601231","2014-01-03",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,-0.76,-1.61,1.52,0.55,22.06,21.35,21.91,22.88,21.58,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,21.73,21.16,21.88,22.38,21.44,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.08,41.2564972459803,1.78402600700781,1.2,1.11,1.2,0.07105784213838,0.08,0.109227652813064,0.113063188971489,3.37,4.18,2.57,5.6,2.73,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,38.1097881486609,0.863636363636364,0.04419191919192,-9.0,0.36705940881864,0.0239812818982748,-15.0,8.40297857398136,0.205928093041082,9.0,0.402548621059901,0.558620735175546,22.8195675562337,23.8773480993529,21.6288951371952,1.10668693306246,0.0391488530223865,-0.0790360516195638,0.895353439549796,0.0298238890115489,1.0896770364933,0.313390692259863,3.47705615835504,0.681774219488644,0.703447351202138,0.0259355356711369,0.0416269925697717,0.0563822148700108,0.135277177075276,1.39205396961699,0.0785332169753805,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.046176522342755,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,1.27446964017686E8,0.0,65.9919617292446,48.2876032554851
"601231","2014-01-06",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,-0.06,-1.29,2.99,0.55,22.66,21.43,22.17,23.81,21.68,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,22.21,21.23,22.02,23.22,21.5,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.08,41.2564972459803,1.78402600700781,1.23,1.12,1.2,0.07105784213838,0.08,0.109227652813064,0.113063188971489,4.08,4.22,2.9,6.9,2.83,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,38.1097881486609,0.875,0.055555555555556,-7.0,0.332536022598322,0.0206957785058708,-13.0,7.63787220460786,0.187177968399979,9.0,0.397916179060767,0.558620735175546,22.8195675562337,23.9728152773521,21.7243623151943,1.20208801782571,0.0394817302513832,-0.0903881964973814,0.870123891011407,0.0304330901297989,1.0567449394535,0.293284629028408,3.60313782196592,0.784021458231445,0.79891489829975,0.0278029379941739,0.0416145095014429,0.0568042746383966,0.137083616109898,1.26530494255611,0.071382625790809,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0421492814066913,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,1.90314985588269E8,0.0,76.5690953773836,74.2130904976539
"601231","2014-01-07",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,0.8,-0.91,4.68,0.55,23.48,21.53,22.55,25.13,21.83,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,22.88,21.32,22.25,24.5,21.59,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.58,44.2033899064075,1.91145643607979,1.32,1.2,1.3,0.07105784213838,0.08,0.109227652813064,0.113063188971489,5.02,4.26,3.36,8.61,2.97,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,40.8319158735652,0.803571428571429,-0.0158730158730149,-6.0,0.326292700009995,0.0144524559175442,-10.0,7.63787220460786,0.187177968399979,8.0,0.371670476146772,0.558620735175546,22.8195675562337,23.9728152773521,21.7243623151943,1.20208801782571,0.0402470008125166,-0.0800162856035015,0.863031001328095,0.0303833485776843,1.03807254310682,0.29007359068265,3.57865237115814,0.784021458231445,0.79891489829975,0.0286783678604869,0.041957728525319,0.0569168837000624,0.137358971738476,1.26530494255611,0.071382625790809,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0421492814066913,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,2.39103090249395E8,0.0833333333333333,77.2153749482991,83.5666112526973
"601231","2014-01-08",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,1.64,-0.52,6.22,0.55,24.09,21.62,22.87,26.0,21.96,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,23.42,21.4,22.45,25.63,21.68,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.42,43.2480785494558,1.8701465717103,1.25,1.18,1.27,0.07105784213838,0.08,0.109227652813064,0.113063188971489,5.86,4.3,3.79,10.27,3.09,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,39.9494678748325,0.803571428571429,-0.0158730158730149,-7.0,0.304539853342662,0.0134889588563746,-9.0,7.12868072430067,0.174699437173314,9.0,0.371670476146772,0.558620735175546,22.8195675562337,24.041808148839,21.7933551866813,1.27105422229043,0.04101227137365,-0.0710460086260378,0.856889379790282,0.0308765275942374,1.08869354344355,0.300001069223861,3.62896554422333,0.862411702357836,0.867907472907572,0.0298752931431864,0.0424780574181467,0.057182719920412,0.1369580347056,1.18095127971903,0.0666237840714217,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0394501824356469,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,3.02122736948589E8,0.25,86.0000957361705,87.0726958310145
"601231","2014-01-09",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,2.15,-0.26,7.24,0.55,24.7,21.71,23.21,26.61,22.11,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,23.98,21.48,22.68,26.42,21.79,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.53,43.9119389839476,1.89885342661114,1.26,1.2,1.17,0.07105784213838,0.08,0.109227652813064,0.113063188971489,6.45,4.29,4.04,10.0,3.14,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,40.562694450223,0.803571428571429,-0.0158730158730149,-7.0,0.311266866201972,0.0137869178876461,-7.0,7.28614690278578,0.178558391420122,9.0,0.371670476146772,0.558620735175546,22.8195675562337,24.01995947377,21.7715065116122,1.24911531477168,0.04101227137365,-0.0597082521758093,0.860664956847294,0.0309327698894192,1.08044804504612,0.297878804825193,3.62713972106935,0.8201717631639,0.846058979004764,0.0309822327859407,0.0429378959012927,0.057333254525593,0.136804095759441,1.2070374367776,0.0680954438468668,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0402864952391203,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,3.7202484407061E8,0.25,84.7047423856828,90.6400744181822
"601231","2014-01-10",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,2.82,0.03,7.12,0.55,24.98,21.78,23.42,26.35,22.21,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,24.39,21.54,22.85,26.4,21.86,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.05,41.0621966310071,1.77562400069537,1.19,1.16,1.0,0.07105784213838,0.08,0.109227652813064,0.113063188971489,7.11,4.3,4.31,8.62,3.21,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,37.9303071997661,0.803571428571429,-0.0357142857142849,-7.0,0.306561135555114,0.00188857539800913,-5.0,7.17599497689558,0.175858946712074,9.0,0.371670476146772,0.558620735175546,22.8195675562337,24.0351929097203,21.7867399475626,1.26429945009672,0.04101227137365,-0.047093124896632,0.847315182215368,0.030974738596139,1.08199346191621,0.297992218936461,3.63094535078083,0.799067578965478,0.861292519588424,0.0314189835782195,0.0432952599824816,0.057168768687578,0.136914740093027,1.18878945192956,0.0670659773285329,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0397016245558057,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,4.64007951237267E8,0.416666666666667,86.450397747257,81.2477859276543
"601231","2014-01-13",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,3.24,0.18,5.25,0.55,25.25,21.85,23.63,26.17,22.31,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,24.81,21.61,23.05,26.39,21.94,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.07,41.2241138101514,1.7826256726224,1.19,1.18,1.0,0.07105784213838,0.08,0.109227652813064,0.113063188971489,7.42,4.29,4.38,7.94,3.27,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,38.0798746571784,0.788461538461538,-0.050824175824176,-7.0,0.327836671776604,0.00201964372216118,-3.0,7.67401355573376,0.188063668565909,9.0,0.371670476146772,0.558620735175546,22.8195675562337,23.9680945762172,21.7196416140594,1.19719764655598,0.0411525503615582,-0.0476294094308379,0.858342255189267,0.0312754278670041,1.07595272739571,0.292076142960352,3.68380901120624,0.74093035255968,0.794193829861661,0.0320058187031835,0.0434452377663167,0.0573142820428439,0.136160479522159,1.27129218991836,0.0717203984680525,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0423402814175922,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,5.00672317996334E8,0.25,70.2107052639333,73.7984158489514
"601231","2014-01-14",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,3.64,0.31,4.75,0.55,25.66,21.92,23.9,26.13,22.41,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,25.36,21.68,23.29,26.21,22.01,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.34,42.7623270120228,1.84914155592921,1.26,1.22,0.97,0.07105784213838,0.08,0.109227652813064,0.113063188971489,7.79,4.2,4.54,6.97,3.31,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,39.5007655025955,0.791666666666667,-0.027777777777777,-6.0,0.326453793274903,0.00126389636677641,0.0,7.66804652079637,0.181964790182735,10.0,0.371270484636365,0.563550010080332,22.8195675562337,23.9720300397774,21.7235770776196,1.20109006127133,0.04101227137365,-0.0396632260101232,0.857205643609614,0.0312151656154763,1.07700152074501,0.292569731173377,3.68117889853337,0.744866002400942,0.798129479702923,0.0322736391529818,0.0434937654913066,0.0572813648174157,0.136241727242453,1.26629889773486,0.0714387001237161,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0421809949831085,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,4.83281973039179E8,0.25,70.0303454510077,69.8875424184066
"601231","2014-01-15",71.0883879563231,5.06411821043382,73.1636369271152,4.92047709928127,0.38,88.63,2.20770329009519,4.39,0.68,4.46,0.55,26.15,22.01,24.23,26.41,22.55,4.07171590369781,13.34,0.113730661083241,39.284737065699,9.16386431193223,25.98,21.75,23.57,26.32,22.1,0.133525256671051,0.100887595847411,0.0432423042695809,-12.84,4.84,,-17.0,7.57,44.1224313168353,1.90795560011628,1.29,1.26,1.02,0.07105784213838,0.08,0.109227652813064,0.113063188971489,8.52,4.2,4.92,6.77,3.38,0.886269338916759,0.0432423042695809,0.048408061283281,0.0508244131730179,0.0157419426816044,0.048408061283281,0.0525748928237175,0.0475054080680732,8.58537464303076E-4,1.57673055244575,1.16472962183294,1.22990273749121,0.0403186338609009,0.154548457001616,40.7571321448591,0.8125,-0.00694444444444398,-7.0,0.31471085107077,0.00121843246869093,1.0,7.39221750925693,0.175419294132996,11.0,0.371270484636365,0.563550010080332,22.8195675562337,24.0086641729572,21.7602112107994,1.23771124472697,0.0412928293494663,-0.029198176664937,0.856619620016066,0.0312155483351744,1.07700152074501,0.292569731173377,3.68117889853337,0.739042662662671,0.83476357628613,0.0327575158455776,0.0436140605744835,0.0572648515137328,0.135943765335113,1.22074857767246,0.068868962709194,,0.34615095677165,0.0769503644754961,0.171591828394855,0.190377443074262,1.41005134821954,0.0336085832147002,0.576792250359746,0.0407254858655499,-1.46377981887218,0.120603613833503,0.00639804011768933,0.0,0.44845005263551,3.18456220490787,0.61759969219109,0.0911858303874335,0.100887595847411,0.140820000923324,0.0035402874251693,,0.150116673564949,0.986803479117398,0.0468128030533409,0.997269302666753,0.140820000923324,4.93942684015523E8,0.416666666666667,74.2937936640522,71.6777840273355
