ticker,dataDate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"601988","2014-01-02",,,,0.93,2.64,2.75,2.69,2.62,2.77,52.0,2.6,2.64,2.75,2.71,2.63,2.78,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.82,4.74791093919551,1.8116101431525,0.97,0.92,0.98,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.02,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.27473182568658,0.658536585365854,-0.00813008130081294,-22.0,0.311186176217663,0.00884396841783894,22.0,0.753131671875589,0.0,-8.0,0.143690715775432,0.0542233124195897,30.1710955653388,27.3184170404909,26.9624672757871,0.157235934550499,0.0112995552539333,-0.164934266636887,0.517639090657516,0.00739392062183452,0.540466946058911,0.604849520718026,0.893556045836515,-0.0462772240748614,0.00650101234529833,1.49727371043761E-4,1.6072195716058E-4,1.95088980428219E-4,28.738543557147,1.68122445149434,0.0953281274433665,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-1.51637612813892E8,-0.25,28.1252815082061,17.4186359682485
"601988","2014-01-03",,,,0.93,2.62,2.75,2.67,2.6,2.76,52.0,2.6,2.63,2.75,2.7,2.61,2.78,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.8,4.65695479093506,1.77690496799632,0.95,0.9,0.97,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.02,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.15452623515619,0.662162162162162,-0.011750881316099,-21.0,0.342039885012652,0.00477946799998732,21.0,0.823654437357331,0.00714844130574775,-5.0,0.252288139171783,0.148539570762461,30.1710955653388,27.3145929440525,26.9586431793487,0.157235934550499,0.0114079986577463,-0.162258515818366,0.517696989398329,0.00737837965820936,0.539032687225066,0.604235488559318,0.892090414136852,-0.0501014235777877,0.00267681284237212,1.50745556906813E-4,1.60921197774353E-4,1.95163314796942E-4,28.7421857399722,1.68766592448857,0.0956933693109656,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-1.80246623108338E8,-0.25,31.0346878764649,16.5600340481033
"601988","2014-01-06",,,,0.93,2.61,2.75,2.66,2.58,2.75,52.0,2.6,2.62,2.75,2.68,2.59,2.77,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.60487020265825,1.75703160271366,0.97,0.89,0.95,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.02,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.08569242005864,0.662162162162162,-0.01592002961866,-21.0,0.348720351516805,0.00487281698436207,21.0,0.839741438086967,0.00728805930000063,-3.0,0.252288139171783,0.148539570762461,30.1710955653388,27.2952499812094,26.9393002165056,0.159851090079946,0.0115164420615592,-0.158829056725106,0.521285516363453,0.00742309528359667,0.5428489351445,0.602239674227901,0.901383549399096,-0.0830500363009207,-0.0302717709138462,1.52046717022068E-4,1.62736947803195E-4,1.94835220010879E-4,28.7130347986089,1.72062814957624,0.0975623804303204,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-2.12140068513894E8,-0.25,28.125166798489,16.3886151531985
"601988","2014-01-07",,,,0.93,2.59,2.75,2.64,2.56,2.75,52.0,2.6,2.61,2.74,2.67,2.57,2.77,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.58666913466356,1.75008681377013,0.95,0.89,0.97,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.02,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.06163829982125,0.635135135135135,-0.046683046683047,-20.0,0.342482556014563,-0.00517381299785495,18.0,0.849043340303595,0.00736878988191885,0.0,0.216413283880314,0.148539570762461,30.1710955653388,27.2840027081558,26.9282840154998,0.168516131701485,0.0128005909716491,-0.159396176905276,0.522139858454484,0.00740821795128687,0.542903933804215,0.604914598438131,0.897488563188878,-0.0948379878913414,-0.0420597225042669,1.55152902848737E-4,1.64266262129421E-4,1.95485250802204E-4,28.6754473315657,1.7396877244318,0.0986430889456126,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-3.1039005306826E8,-0.333333333333333,25.7144591911848,15.7514925469512
"601988","2014-01-08",,,,0.93,2.58,2.74,2.63,2.54,2.74,52.0,2.6,2.59,2.74,2.65,2.55,2.76,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.56846806666886,1.74314202482659,0.95,0.89,0.96,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.03,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.03758417958386,0.635135135135135,-0.046683046683047,-21.0,0.343841613776526,-0.00519434400181469,17.0,0.852412559907974,0.007398031111609,1.0,0.216413283880314,0.148539570762461,30.1710955653388,27.2800423069397,26.9243236142837,0.149971748628512,0.0119761910467155,-0.151945539057619,0.521597652790488,0.0074143938251188,0.539457995309162,0.603303947274895,0.894172825730507,-0.0954146996220844,-0.0460202424068945,1.56954631917057E-4,1.65137222050067E-4,1.95768848303301E-4,28.6600997122445,1.7465912471478,0.0990345297747619,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-4.03004439022625E8,-0.333333333333333,26.4707836023907,15.1442579129249
"601988","2014-01-09",,,,0.93,2.56,2.74,2.61,2.52,2.73,52.0,2.6,2.58,2.74,2.64,2.52,2.76,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.55026699867416,1.73619723588306,0.94,0.9,0.96,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.03,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.01353005934648,0.635135135135135,-0.046683046683047,-21.0,0.345211500684002,-0.00521503859943148,15.0,0.855808625883704,0.00742750533914529,3.0,0.216413283880314,0.148539570762461,30.1710955653388,27.27606615856,26.9203474659041,0.15717466092257,0.0119761910467155,-0.144443605411963,0.523835635671716,0.00740889717113816,0.540228600107606,0.603442782817322,0.895244115084806,-0.0959950387462342,-0.0499963408612667,1.60648071060331E-4,1.67204001497315E-4,1.96271552799734E-4,28.4733331913481,1.75354977801293,0.0994290896543426,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-4.74033009921435E8,-0.333333333333333,31.0345937513471,24.7336745987372
"601988","2014-01-10",,,,0.93,2.55,2.74,2.6,2.51,2.73,52.0,2.6,2.56,2.74,2.62,2.51,2.75,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.78,4.53206593067947,1.72925244693953,0.95,0.89,0.97,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.03,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-5.98947593910909,0.638888888888889,-0.061111111111111,-21.0,0.346592346686738,-0.0052358987538292,13.0,0.859231860387238,0.00745721536050187,5.0,0.216413283880314,0.148539570762461,30.1710955653388,27.2720741372905,26.9163554446346,0.161182682320109,0.0119761910467155,-0.135972682487266,0.526491260699725,0.00740598387607301,0.540244622108456,0.603471168121569,0.895228555475287,-0.0965796425521331,-0.0607223463511805,1.6229602663809E-4,1.682327073328E-4,1.96381668919759E-4,29.7107053087238,1.76056397712498,0.09982680601296,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-5.49046352361911E8,-0.5,19.231121366418,24.0698787775176
"601988","2014-01-13",,,,0.93,2.54,2.73,2.59,2.51,2.72,52.0,2.6,2.55,2.74,2.61,2.51,2.75,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.58666913466356,1.75008681377013,0.95,0.91,1.0,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.03,0.02,0.02,0.03,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.06163829982125,0.638888888888889,-0.061111111111111,-21.0,0.347984283822026,-0.00525692645966788,11.0,0.862682590750239,0.00748716401656814,7.0,0.216413283880314,0.148539570762461,30.1710955653388,27.2680661158929,26.912347423237,0.165190703717648,0.0117463165541374,-0.136374284064025,0.526535983678466,0.00741193539245686,0.544612266287475,0.606518473001283,0.89793186939967,-0.100587783410928,-0.0647304872099752,1.63937935730178E-4,1.67897087327843E-4,1.97057020810114E-4,29.7829471608072,1.76763451518573,0.100227716880482,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-6.22580058802387E8,-0.5,19.231121366418,23.978115226984
"601988","2014-01-14",,,,0.93,2.53,2.73,2.58,2.51,2.71,52.0,2.6,2.54,2.74,2.6,2.51,2.74,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.56846806666886,1.74314202482659,0.96,0.92,1.0,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.03,0.02,0.02,0.02,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.03758417958386,0.69,0.0013207547169809,-18.0,0.35806787742533,0.00903191964698938,10.0,0.86663676436628,0.0216222355699149,10.0,0.266741735670434,0.167705245286008,30.1710955653388,27.2800423069397,26.9243236142837,0.153262132852374,0.0115164420615592,-0.134275309393176,0.525388318924034,0.0074558593303399,0.550026062193738,0.604598623334986,0.909737536549085,-0.0886117547376513,-0.0527544585366987,1.63731996359882E-4,1.67756069354941E-4,1.96863249376159E-4,29.8162492426505,1.7465912471478,0.0990345297747619,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-6.67252873909529E8,-0.5,25.0000785308009,24.3747671482591
"601988","2014-01-15",,,,0.93,2.52,2.73,2.57,2.51,2.71,52.0,2.6,2.53,2.73,2.59,2.51,2.74,0.11831408589043,0.137852132755474,0.396820503896685,12.54,51.33,,13.29,0.79,4.56846806666886,1.74314202482659,0.96,0.93,1.0,0.0121869138535349,5.91,0.0691407548130702,0.150155728587319,0.03,0.02,0.02,0.02,0.02,0.396820503896685,0.513303419387717,0.513303419387717,14.2805774245748,-6.03758417958386,0.69,0.0013207547169809,-17.0,0.359494442674036,0.00906790339060289,11.0,0.870089500479293,0.0217083799347353,11.0,0.266741735670434,0.167705245286008,30.1710955653388,27.27606615856,26.9203474659041,0.157270154249913,0.0112995552539333,-0.130578582536176,0.524958477738163,0.00746419973470407,0.550026062193738,0.604598623334986,0.909737536549085,-0.109508844752975,-0.0567305569910709,1.64006482177184E-4,1.67664992105877E-4,1.96624945274733E-4,29.8196246020637,1.75354977801293,0.0994290896543426,0.0785945987743612,,0.209211662121173,0.192162637534809,0.0117159211152786,0.179505633341917,0.183133480781876,1.67956529810413,0.0,0.0,0.0,-1.30571363892413,0.0679394541994143,0.549418309019765,0.149496186605801,0.144903104533723,-6.49278779284528E8,-0.5,26.9232515231056,21.2275305291166
