"","dataDate","PE"
"1","2014-01-02",810.09282542851
"2","2014-01-03",790.227871396423
"3","2014-01-06",795.790058525408
"4","2014-01-07",785.460282428722
"5","2014-01-08",797.379254847975
"6","2014-01-09",816.84690979942
"7","2014-01-10",812.476619912361
"8","2014-01-13",790.625170477065
"9","2014-01-14",790.227871396423
"10","2014-01-15",794.20086220284
"11","2014-01-16",813.668517154286
"12","2014-01-17",814.463115315569
"13","2014-01-20",803.736040138242
"14","2014-01-21",796.584656686691
"15","2014-01-22",839.095658315357
"16","2014-01-23",858.166014186161
"17","2014-01-24",873.660678331189
"18","2014-01-27",901.868913056752
"19","2014-01-28",895.114828685843
"20","2014-01-29",930.077147782316
"21","2014-01-30",924.514960653332
"22","2014-02-07",919.350072604989
"23","2014-02-10",921.733867088839
"24","2014-02-11",901.471613976111
"25","2014-02-12",885.182351669799
"26","2014-02-13",956.696186185313
"27","2014-02-14",973.382747572266
"28","2014-02-17",986.890916314085
"29","2014-02-18",984.904420910876
"30","2014-02-19",983.315224588309
"31","2014-02-20",955.504288943387
"32","2014-02-21",958.682681588521
"33","2014-02-24",950.339400895045
"34","2014-02-25",905.84190386317
"35","2014-02-26",901.868913056752
"36","2014-02-27",957.093485265955
"37","2014-02-28",969.409756765848
"38","2014-03-03",980.136831943176
"39","2014-03-04",957.490784346596
"40","2014-03-05",909.417595588945
"41","2014-03-06",923.323063411406
"42","2014-03-07",906.636502024453
"43","2014-03-10",897.101324089051
"44","2014-03-11",905.84190386317
"45","2014-03-12",882.003959024665
"46","2014-03-13",878.030968218248
"47","2014-03-14",884.785052589158
"48","2014-03-17",928.885250540391
"49","2014-03-18",934.447437669375
"50","2014-03-19",936.831232153226
"51","2014-03-20",932.858241346808
"52","2014-03-21",935.6393349113
"53","2014-03-24",933.652839508092
"54","2014-03-25",963.450270556222
"55","2014-03-26",928.885250540391
"56","2014-03-27",889.9499406375
"57","2014-03-28",843.465948202416
"58","2014-03-31",826.382087734822
"59","2014-04-01",826.779386815463
"60","2014-04-02",819.23070428327
"61","2014-04-03",809.298227267227
"62","2014-04-04",831.546975783164
"63","2014-04-08",843.465948202416
"64","2014-04-09",846.247041766909
"65","2014-04-10",845.055144524983
"66","2014-04-11",856.974116944236
"67","2014-04-14",839.095658315357
"68","2014-04-15",831.546975783164
"69","2014-04-16",832.738873025089
"70","2014-04-17",820.819900605837
"71","2014-04-18",842.671350041133
"72","2014-04-21",1433.60226169889
"73","2014-04-22",1443.29812240603
"74","2014-04-23",1438.45019205246
"75","2014-04-24",1398.97418774481
"76","2014-04-25",1342.18414646012
"77","2014-04-28",1288.71743875861
"78","2014-04-29",1290.93426921519
"79","2014-04-30",1322.70883909284
"80","2014-05-05",1321.23095212178
"81","2014-05-06",1313.10257378099
"82","2014-05-07",1253.98709493885
"83","2014-05-08",1263.5933602507
"84","2014-05-09",1270.24385162044
"85","2014-05-12",1289.45638224413
"86","2014-05-13",1330.83721743363
"87","2014-05-14",1322.70883909284
"88","2014-05-15",1321.96989560731
"89","2014-05-16",1304.9741954402
"90","2014-05-19",1239.94716871384
"91","2014-05-20",1247.33660356911
"92","2014-05-21",1258.42075585201
"93","2014-05-22",1250.29237751122
"94","2014-05-23",1265.07124722175
"95","2014-05-26",1373.69593959418
"96","2014-05-27",1359.65601336917
"97","2014-05-28",1421.72726615342
"98","2014-05-29",1415.8157182692
"99","2014-05-30",1435.76719237843
"100","2014-06-03",1422.46620963894
"101","2014-06-04",1412.12100084157
"102","2014-06-05",1439.46190980606
"103","2014-06-06",1426.16092706658
"104","2014-06-09",1399.55896158762
"105","2014-06-10",1398.82001810209
"106","2014-06-11",1391.43058324682
"107","2014-06-12",1425.42198358105
"108","2014-06-13",1470.49753619818
"109","2014-06-16",1461.63021437186
"110","2014-06-17",1449.80711860343
"111","2014-06-18",1433.55036192185
"112","2014-06-19",1389.21375279024
"113","2014-06-20",1397.34213113104
"114","2014-06-23",1387.73586581919
"115","2014-06-24",1398.08107461656
"116","2014-06-25",1427.63881403763
"117","2014-06-26",1433.55036192185
"118","2014-06-27",1433.55036192185
"119","2014-06-30",1427.63881403763
"120","2014-07-01",1440.93979677711
"121","2014-07-02",1425.42198358105
"122","2014-07-03",1415.8157182692
"123","2014-07-04",1485.27640590872
"124","2014-07-07",1494.88267122056
"125","2014-07-08",1486.01534939424
"126","2014-07-09",1515.57308881531
"127","2014-07-10",1463.10810134291
"128","2014-07-11",1463.10810134291
"129","2014-07-14",1450.54606208896
"130","2014-07-15",1420.24937918236
"131","2014-07-16",1411.38205735604
"132","2014-07-17",1411.38205735604
"133","2014-07-18",1399.55896158762
"134","2014-07-21",1330.0982739481
"135","2014-07-22",1381.82431793497
"136","2014-07-23",1381.82431793497
"137","2014-07-24",1381.08537444945
"138","2014-07-25",1338.2266522889
"139","2014-07-28",1341.92136971653
"140","2014-07-29",1394.38635718893
"141","2014-07-30",1388.47480930472
"142","2014-07-31",1429.11670100869
"143","2014-08-01",1421.72726615342
"144","2014-08-04",1395.12530067446
"145","2014-08-05",1388.47480930472
"146","2014-08-06",1375.17382656523
"147","2014-08-07",1370.00122216655
"148","2014-08-08",1354.48340897049
"149","2014-08-11",1362.61178731128
"150","2014-08-12",1372.95699610865
"151","2014-08-13",1367.04544822444
"152","2014-08-14",1348.57186108627
"153","2014-08-15",1314.58046075204
"154","2014-08-18",1345.61608714417
"155","2014-08-19",1375.91277005076
"156","2014-08-20",1370.74016565207
"157","2014-08-20",1370.74016565207
"158","2014-08-22",1392.16952673235
"159","2014-08-25",1148.89612685654
"160","2014-08-26",1122.55353718396
"161","2014-08-27",1235.10823851227
"162","2014-08-28",1311.14253143086
"163","2014-08-29",1311.14253143086
"164","2014-09-01",1338.68251154311
"165","2014-09-02",1340.4785972026
"166","2014-09-03",1342.87337808193
"167","2014-09-04",1386.57812912962
"168","2014-09-05",1358.43945379755
"169","2014-09-05",1358.43945379755
"170","2014-09-10",1435.6711371558
"171","2014-09-11",1420.70375666002
"172","2014-09-12",1387.77551956929
"173","2014-09-15",1375.20291995283
"174","2014-09-16",1287.79341785744
"175","2014-09-17",1318.32687406884
"176","2014-09-18",1300.96471269373
"177","2014-09-19",1290.78689395659
"178","2014-09-22",1293.78037005575
"179","2014-09-23",1329.10338802581
"180","2014-09-24",1317.12948362918
"181","2014-09-25",1338.08381632328
"182","2014-09-26",1297.97123659457
"183","2014-09-28",1297.97123659457
"184","2014-09-29",1297.37254137474
"185","2014-09-30",1288.39211307727
"186","2014-10-08",1278.81298955996
"187","2014-10-09",1311.14253143086
"188","2014-10-10",1290.18819873676
"189","2014-10-13",1272.22734214182
"190","2014-10-14",1366.82118687519
"191","2014-10-15",1351.8538063794
"192","2014-10-16",1351.8538063794
"193","2014-10-17",1352.45250159923
"194","2014-10-20",1379.39378649165
"195","2014-10-21",1352.45250159923
"196","2014-10-22",1299.76732225407
"197","2014-10-23",1297.37254137474
"198","2014-10-24",1299.16862703423
"199","2014-10-27",1466.90141324243
"200","2014-10-28",1481.0515876467
"201","2014-10-29",1520.13302171563
"202","2014-10-30",1501.93994033871
"203","2014-10-31",1546.41191703784
"204","2014-11-03",1546.41191703784
"205","2014-11-04",1547.08573486662
"206","2014-11-05",1590.21007590819
"207","2014-11-06",1575.38608367515
"208","2014-11-07",1551.12864183926
"209","2014-11-10",1601.66497899736
