ticker,dataDate,cashToCurrentDebt,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"000562","2014-01-02",0.62,,,,0.56,8.22,8.62,8.22,8.22,8.23,53.0,4.73,8.22,8.74,8.22,8.22,8.23,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.67,,,0.33,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.723684210526316,-0.00708502024291491,6.0,0.0482251358133775,9.40369472283693E-4,1.0,0.146048602664943,4.64304931424473E-4,5.0,0.607460730623934,0.281604360884575,24.1857805967333,24.2092085895319,24.087864201056,0.720915241290301,,-0.00632984132569547,1.32699445460276,0.0206092361893908,1.35099243662355,0.593236816201071,2.27732399562614,,0.00375083447521365,0.0175570669133816,0.0168402810224125,0.66783089846209,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-03",0.62,,,,0.56,8.22,8.62,8.22,8.22,8.22,53.0,4.73,8.22,8.75,8.22,8.22,8.23,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.65,,,0.3,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,3.0,0.0556693603996743,9.41029664523107E-4,4.0,0.161111161411024,5.08232471690079E-4,8.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.693786573902049,,-0.00640862067231351,1.32669545129006,0.0205665099792005,1.35224538208963,0.594206906117936,2.27571468484622,,0.00369033714496827,0.0173897537597924,0.0167698195955404,0.668278503885854,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-06",0.62,,,,0.56,8.22,8.62,8.22,8.22,8.22,53.0,4.73,8.22,8.75,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.62,,,0.27,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,1.0,0.0556693603996743,9.41029664523107E-4,6.0,0.161111161411024,5.08232471690079E-4,10.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.721782831511172,,-0.00745055183213383,1.3220809746423,0.0205861325412983,1.34745098157725,0.59187098750566,2.27659576161328,,0.00363176036488941,0.0166060944938234,0.0167152097770196,0.672726666138812,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-07",0.62,,,,0.56,8.22,8.62,8.22,8.22,8.22,53.0,4.73,8.22,8.74,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.57,,,0.24,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,-2.0,0.0556693603996743,9.41029664523107E-4,9.0,0.161111161411024,5.08232471690079E-4,11.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.725080361354058,,-0.0077021405787786,1.30786496642085,0.0206324713027791,1.31768957975925,0.582249070887289,2.26310293248082,,0.00357501410918801,0.0164710855954996,0.0166455630696153,0.674843226987379,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-08",0.62,,,,0.56,8.22,8.61,8.22,8.22,8.22,53.0,4.73,8.22,8.74,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.52,,,0.21,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,-3.0,0.0556693603996743,9.41029664523107E-4,10.0,0.161111161411024,5.08232471690079E-4,12.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.654704335890897,,-0.00778081112788687,1.30699977004535,0.0206078722696016,1.31619131375979,0.583229770403972,2.25672861803357,,0.00352001389212358,0.016338254260052,0.0166152394537779,0.675222742997794,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-09",0.62,,,,0.56,8.22,8.6,8.22,8.22,8.22,53.0,4.73,8.22,8.73,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.47,,,0.19,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,-3.0,0.0556693603996743,9.41029664523107E-4,10.0,0.161111161411024,5.08232471690079E-4,12.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.605427370331216,,-0.00785914628319695,1.30025101873005,0.0205822236974384,1.32353692804377,0.586072697023957,2.25831528198569,,0.00322987806750405,0.0161314771966796,0.0165750029356871,0.67548665505742,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-10",0.62,,,,0.56,8.22,8.59,8.22,8.22,8.22,53.0,4.73,8.22,8.72,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.43,,,0.17,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,-3.0,0.0556693603996743,9.41029664523107E-4,10.0,0.161111161411024,5.08232471690079E-4,12.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.618173345884122,,-0.00163074566101462,1.28908850833551,0.0205835905407863,1.32433346680482,0.585934815650483,2.26020613800632,,0.00303832325956666,0.0159795530263731,0.0165347801879795,0.681269939838257,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-13",0.62,,,,0.56,8.22,8.58,8.22,8.22,8.22,53.0,4.73,8.22,8.71,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.41,,,0.14,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.722222222222222,-0.009920634920635,-3.0,0.0556693603996743,9.41029664523107E-4,10.0,0.161111161411024,5.08232471690079E-4,12.0,0.855594789566242,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.594065916768303,,0.00521653002998979,1.28703119329938,0.0206229282690694,1.31154278194834,0.582495404123468,2.25159335621185,,0.00255567060053435,0.0149147765374227,0.0164760111815319,0.687674482414496,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-14",0.62,,,,0.56,8.22,8.58,8.22,8.22,8.22,53.0,4.73,8.22,8.7,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.39,,,0.11,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.791666666666667,0.0679824561403509,-2.0,0.056930598617437,0.00220226788228578,12.0,0.161111161411024,5.08232471690079E-4,12.0,0.897634918076429,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.592382904500813,,0.00724344518933062,1.28643998789754,0.0205820384048471,1.31306778285996,0.583213178155032,2.25143709374639,,0.00251635259129536,0.01479351819159,0.0164073611349422,0.690594295038611,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
"000562","2014-01-15",0.62,,,,0.56,8.22,8.57,8.22,8.22,8.22,53.0,4.73,8.22,8.7,8.22,8.22,8.22,0.023684094544977,0.552634824510271,0.283820199410372,41.45,38.44,,41.7,2.2,27.3213723249303,7.75444715355022,,,,0.0391760593158599,5.42,0.193048574202101,0.528265053867493,,1.36,,,0.09,0.283820199410372,0.384417375931152,0.384417375931152,1.27271979099011,37.7280566892315,0.791666666666667,0.0679824561403509,-1.0,0.056930598617437,0.00220226788228578,13.0,0.161111161411024,5.08232471690079E-4,13.0,0.897634918076429,0.413781188480421,24.1857805967333,24.2092085895319,24.087864201056,0.629448954829901,,0.0071635897364879,1.28503778022546,0.0205926860407434,1.31306778285996,0.583213178155032,2.25143709374639,,0.00225014114508275,0.0146742156255288,0.0163194180408258,0.691471002306187,0.511563921594089,0.0412048782743733,0.0195377389045314,,0.041513202749324,0.0161761707655665,0.0353929275622512,0.0804429384442497,0.14131233077572,-0.116473282486479,0.0,0.0,0.0,-1.20648872833377,,0.440034386600948,0.300863364484052,0.535257445588824,0.552652807358421,,,,
