"","dataDate","PE"
"1","2014-01-02",53.6886678305064
"2","2014-01-03",57.5268891109807
"3","2014-01-06",57.7280861942314
"4","2014-01-07",57.8828531813473
"5","2014-01-08",58.9352686937354
"6","2014-01-09",59.4924298473527
"7","2014-01-10",56.3351833101883
"8","2014-01-13",56.7840075728244
"9","2014-01-14",61.1484366094928
"10","2014-01-15",61.9067948463608
"11","2014-01-16",61.1329599107812
"12","2014-01-17",61.6901210643985
"13","2014-01-20",59.8174405202961
"14","2014-01-21",62.5103860961128
"15","2014-01-22",66.5652811585494
"16","2014-01-23",71.0535237849105
"17","2014-01-24",69.7999111892717
"18","2014-01-27",67.787940356765
"19","2014-01-28",67.787940356765
"20","2014-01-29",68.4070083052286
"21","2014-01-30",69.3510869266356
"22","2014-02-07",69.7844344905602
"23","2014-02-10",70.4963626312933
"24","2014-02-11",68.468915100075
"25","2014-02-12",64.1818695569645
"26","2014-02-13",64.1818695569645
"27","2014-02-14",64.1818695569645
"28","2014-02-17",64.1818695569645
"29","2014-02-18",64.1818695569645
"30","2014-02-19",64.1818695569645
"31","2014-02-20",64.1818695569645
"32","2014-02-21",60.2043579880858
"33","2014-02-24",64.1199627621181
"34","2014-02-25",62.9282569613257
"35","2014-02-26",60.4829385648945
"36","2014-02-27",56.0566027333797
"37","2014-02-28",56.4899502973042
"38","2014-03-03",61.7520278592448
"39","2014-03-04",59.8793473151424
"40","2014-03-05",58.5328745272341
"41","2014-03-06",59.1055123795629
"42","2014-03-07",58.8114551040427
"43","2014-03-10",52.9303095936384
"44","2014-03-11",54.1684454905657
"45","2014-03-12",55.2982444965117
"46","2014-03-13",55.0970474132611
"47","2014-03-14",54.0446319008729
"48","2014-03-17",55.174430906819
"49","2014-03-18",55.9946959385333
"50","2014-03-19",53.0850765807543
"51","2014-03-20",49.4170989861075
"52","2014-03-21",49.9123533448784
"53","2014-03-24",51.0421523508244
"54","2014-03-25",45.486598539039
"55","2014-03-26",46.5188614590231
"56","2014-03-27",45.0576061567079
"57","2014-03-28",43.6231628782885
"58","2014-03-31",42.8992382331048
"59","2014-04-01",42.9662682928441
"60","2014-04-02",42.8992382331048
"61","2014-04-03",43.1807644840096
"62","2014-04-04",45.0307941328122
"63","2014-04-08",46.2239291961705
"64","2014-04-09",46.6529215785015
"65","2014-04-10",47.1221319966761
"66","2014-04-11",45.8485608616308
"67","2014-04-14",46.1703051483791
"68","2014-04-15",45.7681247899437
"69","2014-04-16",45.4463805031954
"70","2014-04-17",46.5456734829188
"71","2014-04-18",46.4518313992838
"72","2014-04-21",47.4304702714766
"73","2014-04-22",47.6583724745899
"74","2014-04-23",46.8271997338235
"75","2014-04-24",45.5804406226739
"76","2014-04-25",44.1057793084109
"77","2014-04-28",41.1665455239139
"78","2014-04-29",41.9688168130523
"79","2014-04-30",42.2696685464792
"80","2014-05-05",43.9744950358983
"81","2014-05-06",45.5038246808183
"82","2014-05-07",43.8867466136488
"83","2014-05-08",43.2599721690094
"84","2014-05-09",42.8086945688691
"85","2014-05-12",42.8964429911186
"86","2014-05-13",42.3699524576215
"87","2014-05-14",41.5676811684831
"88","2014-05-15",41.2417584572706
"89","2014-05-16",38.302186311912
"90","2014-05-19",38.6970542120348
"91","2014-05-20",40.0508870124558
"92","2014-05-21",39.2611512122102
"93","2014-05-22",41.0662616127716
"94","2014-05-23",41.9500135797131
"95","2014-05-26",43.4730754801868
"96","2014-05-27",42.6457332132628
"97","2014-05-28",44.6200727138768
"98","2014-05-29",43.698714280257
"99","2014-05-30",44.432040380485
"100","2014-06-03",46.3123637144031
"101","2014-06-04",45.5790376141751
"102","2014-06-05",47.1585092146663
"103","2014-06-06",46.8576574812394
"104","2014-06-09",43.8303369136312
"105","2014-06-10",45.8234796475844
"106","2014-06-11",46.1619378476897
"107","2014-06-12",45.1277600140347
"108","2014-06-13",46.4439863477774
"109","2014-06-16",45.2969891140874
"110","2014-06-17",44.2064015804149
"111","2014-06-18",43.5858948802219
"112","2014-06-19",42.3636847131751
"113","2014-06-20",42.8149623133154
"114","2014-06-23",45.1277600140347
"115","2014-06-24",45.2781858807482
"116","2014-06-25",45.3157923474265
"117","2014-06-26",46.3687734144207
"118","2014-06-27",46.3687734144207
"119","2014-06-30",46.8764607145786
"120","2014-07-01",46.2183475477072
"121","2014-07-02",45.4474149808008
"122","2014-07-03",45.3157923474265
"123","2014-07-04",43.6235013469002
"124","2014-07-07",44.1687951137365
"125","2014-07-08",41.1414745461283
"126","2014-07-09",40.2389193458476
"127","2014-07-10",40.069690245795
"128","2014-07-11",38.1893669118769
"129","2014-07-14",39.7312320456897
"130","2014-07-15",39.9192643790816
"131","2014-07-16",39.3927738455845
"132","2014-07-17",39.3927738455845
"133","2014-07-18",39.3739706122453
"134","2014-07-21",38.7534639120523
"135","2014-07-22",37.681679611719
"136","2014-07-23",38.0201378118243
"137","2014-07-24",36.3842565113155
"138","2014-07-25",36.8919438114734
"139","2014-07-28",34.366728709476
"140","2014-07-29",35.4682264245233
"141","2014-07-30",37.0272693442826
"142","2014-07-31",37.722060210697
"143","2014-08-01",37.0272693442826
"144","2014-08-04",35.9935561040074
"145","2014-08-05",36.0613405787795
"146","2014-08-06",37.0950538190547
"147","2014-08-07",37.705114092004
"148","2014-08-08",38.0609825845577
"149","2014-08-11",37.8067908041622
"150","2014-08-12",39.2302647743772
"151","2014-08-13",39.0269113500608
"152","2014-08-14",38.213497652795
"153","2014-08-15",38.2473898901811
"154","2014-08-18",38.5015816705766
"155","2014-08-19",39.9928401155638
"156","2014-08-20",40.5012236763548
"157","2014-08-20",40.5012236763548
"158","2014-08-22",41.1451761866902
"159","2014-08-25",40.6706848632852
"160","2014-08-26",39.8742172847125
"161","2014-08-27",38.6879889762
"162","2014-08-28",38.7727195696652
"163","2014-08-29",38.6032583827349
"164","2014-09-01",38.7557734509722
"165","2014-09-02",40.7723615754434
"166","2014-09-03",40.7215232193643
"167","2014-09-04",41.517990797937
"168","2014-09-05",41.6535597474813
"169","2014-09-05",41.6535597474813
"170","2014-09-10",40.5520620324339
"171","2014-09-11",40.7384693380573
"172","2014-09-12",42.2297277830445
"173","2014-09-15",41.8738592904907
"174","2014-09-16",39.603079385624
"175","2014-09-17",39.0608035874468
"176","2014-09-18",39.2133186556841
"177","2014-09-19",39.8233789286334
"178","2014-09-22",39.3658337239215
"179","2014-09-23",39.0777497061399
"180","2014-09-24",39.8233789286334
"181","2014-09-25",39.3488876052284
"182","2014-09-26",41.3485296110066
"183","2014-09-28",41.3485296110066
"184","2014-09-29",41.8060748157186
"185","2014-09-30",42.6025423942912
"186","2014-10-08",42.3314044952027
"187","2014-10-09",44.9241606552371
"188","2014-10-10",45.2461369104048
"189","2014-10-13",43.9921241271202
"190","2014-10-14",43.1617643111614
"191","2014-10-15",43.3990099728639
"192","2014-10-16",42.5855962755982
"193","2014-10-17",42.026374358728
"194","2014-10-20",42.6533807503703
"195","2014-10-21",41.4840985605509
"196","2014-10-22",41.0096072371459
"197","2014-10-23",39.5183487921588
"198","2014-10-24",39.8911634034056
"199","2014-10-27",40.6367926258991
"200","2014-10-28",39.8821683283831
"201","2014-10-29",39.9289052443929
"202","2014-10-30",39.5082730003045
"203","2014-10-31",39.3369043082685
"204","2014-11-03",39.3369043082685
"205","2014-11-04",39.5550099163143
"206","2014-11-05",38.7604823441473
"207","2014-11-06",38.0126916879901
"208","2014-11-07",37.4830066398788
"209","2014-11-10",37.9971127159869
"210","2014-11-11",37.4674276678755
"211","2014-11-12",37.1714271998133
"212","2014-11-13",37.5609014998952
"213","2014-11-14",37.5297435558886
"214","2014-11-17",36.9221636477609
"215","2014-11-18",36.7196370117183
"216","2014-11-19",36.7196370117183
"217","2014-11-20",37.6232173879083
"218","2014-11-21",36.7819528997314
"219","2014-11-24",37.0467954237871
"220","2014-11-25",37.4674276678755
"221","2014-11-26",37.5920594439017
"222","2014-11-27",37.1246902838035
"223","2014-11-28",37.3895328078591
"224","2014-12-01",36.4547944876627
"225","2014-12-02",35.4888982234596
"226","2014-12-03",35.2084767274007
"227","2014-12-04",36.4392155156594
"228","2014-12-05",36.813110843738
"229","2014-12-08",36.7975318717347
"230","2014-12-09",37.3895328078591
"231","2014-12-10",36.7819528997314
"232","2014-12-11",39.4303781402881
"233","2014-12-12",39.2278515042455
"234","2014-12-15",39.2278515042455
"235","2014-12-16",39.3992201962816
"236","2014-12-17",38.4800608480884
"237","2014-12-18",37.7945860799443
"238","2014-12-19",37.2649010318329
