ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"600600","2014-01-02",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.25,0.21,0.33,0.51,47.25,44.13,46.58,48.23,45.79,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,46.84,43.54,46.35,48.08,45.7,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.54,28.8202298585978,2.29216108918415,1.07,1.06,1.01,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.28,0.3,0.23,0.31,0.3,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,16.0099421582803,0.84469696969697,-0.0193381180223281,-8.0,0.0635755236632015,0.00131678853544115,-6.0,0.856968490236638,0.00200949420712725,-10.0,0.231305628964705,0.13230639976578,23.8870984224269,24.9148975298088,24.2515354660667,0.490275234562471,0.0320981246765304,-0.225289508459444,0.489816471559657,0.0168501980346532,0.488112908687052,0.283842133478506,1.71966333082828,0.402118405183319,0.3966993380476,0.0029994490104022,0.00303029088960676,0.00323605226442128,2.50044056256792,0.375266155335837,0.0158636010358239,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.0941762466616089,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,2.49634162503101E8,0.166666666666667,65.6872838548515,73.4551895231645
"600600","2014-01-03",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.25,0.2,0.31,0.51,47.42,44.2,46.67,48.21,45.88,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,47.08,43.61,46.41,48.31,45.8,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.52,28.6876121934882,2.28161360038222,1.05,1.03,1.02,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.28,0.3,0.23,0.31,0.3,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,15.9362716442702,0.841269841269841,0.00574352548036694,-5.0,0.0740234105413635,0.00215253941385112,-3.0,0.991940001510653,0.00653921661823802,-7.0,0.400267655236899,0.280119637925593,23.8870984224269,24.8913329834703,24.2279709197282,0.466699498033766,0.0326110860507813,-0.225043052127241,0.489308138392812,0.0168773492769709,0.475832122888175,0.275571543819769,1.72670993634735,0.37855377914901,0.373134712013291,0.00301116402553034,0.00302185853046758,0.0032381013342285,2.49789566373606,0.384214145653404,0.0162418588308635,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.0962057839885491,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,2.65540031632937E8,0.0,56.0074301104314,67.9325788050414
"600600","2014-01-06",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.25,0.2,0.31,0.51,47.44,44.26,46.68,47.85,45.93,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,47.26,43.68,46.44,48.17,45.85,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.44,28.1511134573628,2.2389442138653,1.04,1.01,0.99,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.27,0.3,0.24,0.33,0.29,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,15.6382409285022,0.850877192982456,0.015350877192982,-3.0,0.0743656074381717,0.00216249021593238,-1.0,0.996525561509231,0.006569446239083,-5.0,0.400267655236899,0.280119637925593,23.8870984224269,24.8867208159653,24.2233587522232,0.448815391738944,0.0320981246765304,-0.20915848628347,0.490029632859451,0.0168560490522736,0.475786706258121,0.275688649418851,1.72581173458202,0.370318453242867,0.448714832470979,0.00299896685742804,0.00303415750606036,0.00323586460685368,2.47267763422933,0.385990298459534,0.0163169420194071,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.0966075605620898,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,2.71432919898802E8,0.0,60.1787252820222,62.6990528596308
"600600","2014-01-07",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.26,0.22,0.36,0.51,47.43,44.31,46.68,47.26,45.94,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,47.41,43.73,46.44,47.52,45.85,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.42,28.0365800193136,2.2298350189909,1.03,1.0,0.93,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.3,0.31,0.26,0.32,0.27,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,15.5746163936753,0.855,0.0425,0.0,0.0753594794859798,0.00181130383948786,2.0,1.01486575032048,-0.002166849456585,-4.0,0.392444818056934,0.279298494668274,23.8870984224269,24.8678423255071,24.2044802617651,0.433141882149867,0.0319060500830293,-0.214746943523612,0.495605488707526,0.0168338225732873,0.485796645660257,0.282471599186644,1.71980704275783,0.351440081089566,0.42951282257527,0.00299389077678444,0.00303123019053334,0.00323352391139277,2.46612909089806,0.393346430485851,0.0166279072955799,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.098267766017137,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,2.76983099645515E8,0.0,59.0068424771845,54.1997098481794
"600600","2014-01-08",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.28,0.22,0.31,0.51,47.39,44.36,46.67,46.87,45.94,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,47.52,43.79,46.44,47.03,45.84,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.42,28.0365800193136,2.2298350189909,1.02,1.0,0.95,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.3,0.3,0.26,0.31,0.26,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,15.5746163936753,0.875,0.0625,1.0,0.0756673337345787,0.0018187032746524,3.0,1.01901162201605,-0.0021757013464313,-5.0,0.392444818056934,0.279298494668274,23.8870984224269,24.8637655040683,24.2004034403262,0.424444001771517,0.0320981246765304,-0.213812448754359,0.496376336611629,0.0168043792601127,0.481518536103763,0.281027628987831,1.71342062642749,0.359187237060437,0.425435923444507,0.00301270318329002,0.00304079040834878,0.00324296073876077,2.46497767142402,0.39495330689506,0.0166958346743406,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.0986296102305484,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,2.65993300235343E8,-0.166666666666667,56.6074838330748,52.1071257228634
"600600","2014-01-09",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.31,0.24,0.35,0.51,47.1,44.4,46.62,46.36,45.92,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,47.32,43.84,46.45,46.56,45.81,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.32,27.3915759208259,2.17853586890876,0.96,1.0,0.95,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.33,0.31,0.28,0.34,0.26,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,15.2163098028082,0.875,0.0625,3.0,0.0756673337345787,0.0018187032746524,5.0,1.01901162201605,-0.0021757013464313,-5.0,0.392444818056934,0.279298494668274,23.8870984224269,24.8637655040683,24.2004034403262,0.424444001771517,0.0320981246765304,-0.213314797071364,0.498807360229983,0.0167997116037411,0.47413190493315,0.277721984666169,1.70721776132729,0.343753276939836,0.425435923444507,0.00302006455228458,0.00304163160934198,0.0032424095927699,2.46644112917325,0.39495330689506,0.0166958346743406,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.0986296102305484,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,2.303920760094E8,-0.0833333333333333,57.8046180651706,57.3036165325883
"600600","2014-01-10",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.31,0.24,0.34,0.51,46.8,44.43,46.53,45.81,45.89,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,47.17,43.88,46.45,46.02,45.79,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.27,27.084144060799,2.15408487214064,0.97,1.0,0.94,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.33,0.31,0.29,0.36,0.26,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,15.0455281566939,0.865740740740741,0.0628561253561261,5.0,0.0771443711438014,0.00155678745781607,7.0,1.04385349599481,-0.00138027182184871,-5.0,0.386965915602087,0.280336966608662,23.8870984224269,24.8404909352452,24.1771288715031,0.423717703869887,0.0331240474250323,-0.214229132603678,0.506039897665969,0.0168508534910827,0.472370752919233,0.275227051953887,1.71629478122077,0.305279041706021,0.380716737420837,0.0030734502232602,0.00306630630927305,0.00325410273465976,2.4690821350739,0.404253483795978,0.0170889804292162,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.100718178071111,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,1.85202421384581E8,-0.25,52.0946603793345,47.5771809549613
"600600","2014-01-13",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.35,0.26,0.41,0.51,46.41,44.46,46.4,45.33,45.84,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,46.88,43.93,46.39,45.58,45.75,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.23,26.8189087305797,2.13298989453677,0.94,0.97,0.95,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.38,0.31,0.31,0.42,0.26,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,14.8981871286737,0.867924528301887,0.068817385444744,7.0,0.0780200361623489,0.00157445853735059,9.0,1.05570226703771,-0.0013959392740887,-5.0,0.386965915602087,0.280336966608662,23.8870984224269,24.8292038839143,24.1658418201723,0.386394746536827,0.0326110860507813,-0.209663633710313,0.510638102662647,0.0168553753683594,0.476339763371593,0.276501659728862,1.7227374469965,0.309491941211516,0.357781602725511,0.00295715839811624,0.00306429532655961,0.00326173652973482,2.46006480801919,0.408842161221661,0.0172829572825191,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.101745108941268,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,1.4963041099438E8,-0.416666666666667,47.640680895866,47.8219295793162
"600600","2014-01-14",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.4,0.28,0.51,0.51,45.87,44.49,46.21,44.84,45.77,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,46.31,43.98,46.27,45.09,45.67,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.19,26.5597014760473,2.11237434824208,0.88,0.95,0.95,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.41,0.31,0.33,0.49,0.27,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,14.7541947603813,0.887096774193548,0.0392706872370261,8.0,0.0796852740324301,0.00325951120641868,12.0,1.06388884264226,-0.00366391999179801,-4.0,0.402696453289096,0.277629915469201,23.8870984224269,24.8193626056502,24.1560005419082,0.395311787388826,0.0331240474250323,-0.206802255387484,0.511803251497105,0.0168321798313617,0.473135127070242,0.274744831108814,1.72208927520407,0.299650326784989,0.358322334232797,0.00299999349355586,0.00308606072717044,0.00327206862586797,2.44963200397893,0.412885554140014,0.0174538833603862,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.102648064998125,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,9.85034573062136E7,-0.583333333333333,34.7687969803925,43.7186081975812
"600600","2014-01-15",38.4807543572276,9.35532595484016,,,0.67,59.77,2.33901005751308,0.39,0.28,0.52,0.51,45.42,44.51,46.06,44.42,45.71,165.9,2.10513994660675,3.3,0.402286640502952,27.3628127173993,13.1565421916982,45.81,44.03,46.19,44.58,45.61,0.111436072532151,0.260964792552073,0.0813521575936876,12.2,9.01,,9.94,4.18,26.5114768705528,2.10853889776865,0.9,0.96,0.95,0.0926497411606139,7.9,0.145108008079401,0.185734100156183,0.42,0.32,0.34,0.53,0.27,0.597713359497048,0.0813521575936876,0.0901374297150446,0.0954168867512113,0.203356903981793,0.0901374297150446,0.123069975086088,0.0471007850020923,-0.00798481239193572,1.20060232216072,1.0214159819816,1.02049162655351,1.37098754473708,0.354436853076814,14.7274054825595,0.887096774193548,0.0392706872370261,9.0,0.0804629560077807,0.00329132214193298,13.0,1.0742717795995,-0.00369967772208564,-5.0,0.402696453289096,0.277629915469201,23.8870984224269,24.8096505022065,24.1462884384644,0.425283689315875,0.0320981246765304,-0.194942684385059,0.509399232859713,0.0168641146142401,0.473135127070242,0.274744831108814,1.72208927520407,0.2717810336047,0.348610571796733,0.0028684497799365,0.0031248402125155,0.00329513963464616,2.41532705031854,0.416915077251231,0.0176242231208257,0.0235835144143144,,0.102029168124145,0.187369293386659,0.0800639275179573,0.161192155943124,0.172990463249866,1.06513106362402,0.216945350804021,0.459728081594628,0.103546119473031,0.142328089613152,2.14117511234895E-4,0.0511881117417764,0.493123178711674,1.59026718353054,1.65890418759922,0.17920959189528,0.275989943681371,0.310088256752487,0.123692539209612,,0.522708725568673,1.09907675948575,0.143171103713117,1.76324315289768,0.310088256752487,5.02538252944778E7,-0.583333333333333,36.6961971174806,35.4064550894138
