ticker,dataDate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"601939","2014-01-02",0.23,0.2,0.22,0.93,4.12,4.32,4.2,4.11,4.29,85.0,3.98,4.12,4.33,4.24,4.11,4.3,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.99,4.85905857789502,2.06807776328837,0.97,0.92,0.99,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.24,0.27,0.21,0.25,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.34103141352484,0.775510204081633,0.0141465677179969,18.0,5.37304439722281,0.0230461211197287,22.0,12.6075088517606,0.0654397213217823,-2.0,0.104701824473675,0.0868065919183238,30.2681357024972,27.6654664516259,24.4050638388798,0.235013259844566,0.0137933221323359,-0.0124064268732917,0.574083731760459,0.010107259761275,0.551081003410732,0.480053227258864,1.14795812655493,-0.041741441007723,0.0259161774696388,0.002546808238625,0.002714304967869,0.0036534779996817,1.68475025510414,23.9089369257788,1.68697760163677,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-6.43156651358131E7,-0.416666666666667,38.7499290559973,24.2857433246969
"601939","2014-01-03",0.23,0.2,0.26,0.93,4.1,4.32,4.19,4.1,4.29,85.0,3.98,4.1,4.33,4.22,4.11,4.3,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.98,4.81176847008096,2.04795048578678,0.96,0.92,1.0,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.25,0.27,0.22,0.27,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.27931821241998,0.765957446808511,-0.017940858276235,17.0,5.88487739526432,-0.031886045117845,19.0,13.9674054350018,0.0996384438910273,1.0,0.201167414677579,0.195309036091469,30.2681357024972,27.6581936922968,24.3977910795507,0.235013259844566,0.013857330325472,-0.01224407980352,0.574364204403047,0.010087878232001,0.548490820749981,0.478562540152386,1.14612150916645,-0.049014109832963,0.0186435086443988,0.00256409856930384,0.00270524731375763,0.00365333294002074,1.68465150328629,24.0834547135582,1.6992913067582,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-1.08869581938921E8,-0.416666666666667,39.240463325386,22.6043348728341
"601939","2014-01-06",0.26,0.21,0.31,0.93,4.11,4.31,4.17,4.09,4.28,85.0,3.98,4.12,4.33,4.2,4.1,4.3,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.98,4.82359099703447,2.05298230516218,1.03,0.92,0.99,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.26,0.27,0.23,0.32,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.29474651269619,0.765957446808511,-0.015788584937521,17.0,5.94271402814161,-0.0321994214826396,17.0,14.1046772328888,0.100617691496836,3.0,0.201167414677579,0.195309036091469,30.2681357024972,27.6484136632431,24.3880110504971,0.251825664465395,0.0139213385186081,-0.00661589012115238,0.575651586281293,0.0100522000651956,0.549070386436746,0.479102224694239,1.14604015205139,-0.0803004381745777,9.13471467907049E-5,0.00257458518869073,0.00267867846531388,0.00363449123593204,1.6799391775562,24.3201471431755,1.71599195842167,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-1.31204108163789E8,-0.416666666666667,37.8048484034161,22.0140060094596
"601939","2014-01-07",0.25,0.21,0.32,0.93,4.09,4.31,4.15,4.07,4.27,85.0,3.98,4.1,4.32,4.18,4.08,4.29,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.96,4.74083330835986,2.0177595695344,0.96,0.91,0.98,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.26,0.27,0.24,0.32,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.18674841076268,0.81547619047619,0.0313852813852811,16.0,5.88961352330596,-0.0656415814458496,14.0,14.0695633318106,0.0274459622976647,6.0,0.19335940833631,0.195262854038885,30.2681357024972,27.6508676522047,24.3904650394586,0.251226981549888,0.0139375266462368,-0.00251229949236653,0.569257820177561,0.010072758941316,0.532847267487251,0.467146031424965,1.14064389215054,-0.0778463147752746,-0.0126225928891506,0.00260539053458794,0.00269386097637728,0.00363828971964112,1.67224061649836,24.2605389393932,1.71178609577848,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-1.68600452646087E8,-0.25,40.5063070902147,20.4118551574091
"601939","2014-01-08",0.25,0.21,0.33,0.93,4.07,4.3,4.13,4.04,4.27,85.0,3.98,4.08,4.32,4.16,4.05,4.29,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.96,4.70536572749931,2.0026641114082,0.96,0.9,0.96,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.27,0.27,0.24,0.34,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.14046350993403,0.81547619047619,0.0313852813852811,17.0,5.99242473194223,-0.0667874444636075,13.0,14.3151666817425,0.0279250688714394,7.0,0.19335940833631,0.195262854038885,30.2681357024972,27.6335619051071,24.373159292361,0.202656703888464,0.0139537147738655,-0.00490962037582887,0.568845291609523,0.0101302992105623,0.520092181724551,0.455835286158486,1.14096516333254,-0.101514906692812,-0.0299285153760228,0.00260674620792959,0.00269385814029194,0.00363192057600032,1.667487689713,24.6840396191332,1.74166764857262,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-2.26882706265421E8,-0.25,37.6470241110882,20.1406880714112
"601939","2014-01-09",0.25,0.21,0.33,0.93,4.05,4.3,4.11,4.0,4.26,85.0,3.98,4.06,4.31,4.14,4.02,4.28,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.95,4.66989814663877,1.98756865328201,0.95,0.9,0.96,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.28,0.27,0.24,0.31,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.09417860910538,0.81547619047619,0.0313852813852811,17.0,6.03759376258501,-0.0672908674118257,11.0,14.4230699481878,0.0281355593403196,9.0,0.19335940833631,0.195262854038885,30.2681357024972,27.626052483085,24.3656498703389,0.204654706551136,0.0139862419747399,-0.00324876131628649,0.573378058689541,0.0101138856180952,0.526539153977855,0.462677518330768,1.13802623450883,-0.0919662431822148,-0.0374378437654312,0.00260736935519875,0.00269660503739885,0.00362125059658572,1.66749263027317,24.8701002192774,1.75479579667744,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-2.89176291684756E8,-0.25,51.6129943981044,20.4302568590639
"601939","2014-01-10",0.26,0.21,0.3,0.93,4.03,4.29,4.09,3.98,4.25,85.0,3.98,4.05,4.31,4.12,4.0,4.28,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.95,4.68172067359228,1.99260047265741,0.97,0.91,0.97,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.28,0.27,0.25,0.28,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.1096069093816,0.81547619047619,0.030860805860805,17.0,6.08344890508565,-0.0678019372909029,9.0,14.5326122515917,0.0283492471327777,11.0,0.19335940833631,0.195262854038885,30.2681357024972,27.6184862427017,24.3580836299556,0.196648473211261,0.0139862419747399,0.00228888072374933,0.569844596788934,0.010111281960017,0.52633582835781,0.462475636521597,1.13808336438331,-0.0887214218370162,-0.064174026013082,0.00260747004351498,0.00269530440240783,0.00361195740133165,1.65759880563191,25.0589870563859,1.76812335969018,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-3.57446621994963E8,-0.416666666666667,24.9999481820685,20.2973834361057
"601939","2014-01-13",0.27,0.21,0.29,0.93,4.02,4.29,4.08,3.98,4.24,85.0,3.98,4.04,4.31,4.1,3.98,4.27,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.96,4.74083330835986,2.0177595695344,0.97,0.93,0.98,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.28,0.27,0.25,0.24,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.18674841076268,0.81547619047619,0.030860805860805,17.0,6.06808666037584,-0.067630720277542,7.0,14.4959137358049,0.0282776581248667,13.0,0.19335940833631,0.195262854038885,30.2681357024972,27.621014689055,24.3606120763089,0.216931222099369,0.0139862419747399,-0.00897190101641898,0.567713631030625,0.0101183619312366,0.536722046448424,0.470061533183992,1.14181231298146,-0.0926938874942389,-0.0679550833535671,0.00260799444240141,0.00266621613607697,0.00359920795641233,1.65260149064899,24.9957067860415,1.76365840171116,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-4.20457962277394E8,-0.25,28.5711250148599,21.5803186212042
"601939","2014-01-14",0.26,0.21,0.23,0.93,4.02,4.29,4.07,3.98,4.24,85.0,3.98,4.03,4.3,4.09,3.98,4.27,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.96,4.72901078140635,2.012727750159,0.98,0.93,1.0,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.27,0.27,0.25,0.22,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.17132011048646,0.78125,0.00674019607843102,16.0,6.03201052679151,-0.0272016496143238,4.0,14.4800359596242,0.192794346753154,16.0,0.201242708141154,0.209028821841101,30.2681357024972,27.6335619051071,24.373159292361,0.216931222099369,0.0139862419747399,-0.0151961178292632,0.566221566317549,0.0101522503254974,0.542790165710568,0.470839474380028,1.15281363446699,-0.0801465047677099,-0.0554077006270381,0.0026097845469878,0.0026666887792025,0.0035955627200961,1.64846150308743,24.6840396191332,1.74166764857262,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-4.68672444773515E8,-0.166666666666667,36.1701060134705,20.5612625835955
"601939","2014-01-15",0.25,0.21,0.21,0.93,4.0,4.28,4.05,3.98,4.23,85.0,3.98,4.01,4.3,4.07,3.98,4.26,0.143761904969467,0.122907958103533,0.426578915589905,11.12,54.97,,11.06,0.95,4.6935432005458,1.99763229203281,0.96,0.93,1.0,0.0148829288187205,6.31,0.127799744323348,0.124223475308869,0.26,0.26,0.25,0.19,0.26,0.426578915589905,0.549663889224329,0.549663889224329,13.3921633775605,6.12503520965782,0.78125,0.00674019607843102,17.0,6.04709055310849,-0.0272696537383596,3.0,14.5162360495232,0.193276332620037,17.0,0.201242708141154,0.209028821841101,30.2681357024972,27.6310650249085,24.3706624121624,0.201845584681328,0.0139862419747399,-0.0145153929642192,0.56356550991207,0.0101384954690042,0.542790165710568,0.470839474380028,1.15281363446699,-0.1082311670027,-0.0579044737716685,0.00258811389659165,0.00265647234197423,0.00357641237323377,1.6497892840018,24.7457497181811,1.74602181769405,1.10836782492183,,3.14352010510985,0.18960863020572,0.0141339867265227,0.203530551669104,0.235148051748415,1.99428535964664,0.0,0.0,0.0,-0.615513105539514,0.0699938762727007,0.845842859087425,0.122784081565532,0.122231833450968,-4.8000187889415E8,-0.166666666666667,40.4760748886702,24.8308263394307
