ticker,dataDate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,fixedAssetTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,NPToTOR,operatingProfitToTOR,operatingProfitRatio,debtEquityRatio,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,operCashGrowthRate,equityToAsset,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,WVAD,PSY,RSI,MFI
"600015","2014-01-02",0.31,0.23,0.68,0.95,8.06,7.64,8.1,8.32,7.99,208.81,5.56,7.98,7.49,8.12,8.27,7.93,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.9,5.01235218554627,1.6885680529671,1.02,0.94,1.08,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.78,0.64,0.66,1.11,0.62,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.35341479886124,0.745,0.02669014084507,-12.0,0.266445520564284,4.647701898093E-4,10.0,0.80498531908704,0.00179329656008475,-2.0,0.157698193099439,0.125193375963601,28.0290318851036,25.0581064528181,24.7414396131634,0.394190621562054,0.0226827603462847,-0.0357102860839124,1.23864651186027,0.0120268802975361,1.22917135828505,0.67058109904345,1.83299433884791,0.126976171288277,0.0701644393577359,0.00619653724638051,0.00629029861805196,0.00694543306997405,2.08910748567656,1.34394475679475,0.0579029039130055,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,3.97050306416382E8,0.25,62.0482340116647,72.4667291553849
"600015","2014-01-03",0.34,0.18,0.71,0.95,8.07,7.65,8.09,8.28,7.99,208.81,5.56,8.0,7.51,8.1,8.3,7.93,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.88,4.867416700663,1.63974198878492,1.02,0.94,1.02,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.78,0.64,0.6,0.91,0.63,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.31427991311103,0.744565217391304,0.034247757073844,-9.0,0.313332540596392,-0.00349607688972501,7.0,0.955711317328295,8.46622230623899E-4,1.0,0.318529049993968,0.293788260409484,28.0290318851036,25.026094235011,24.7094273953563,0.394190621562054,0.0227198737344503,-0.0413156678454029,1.24242070435325,0.0121330000918429,1.21394592728521,0.659719315678438,1.84009456512095,0.094963936736546,0.0381522048060048,0.00619009685761101,0.00631045334491364,0.0069406288861778,2.07942064743329,1.38766344165434,0.059786492353549,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,5.7990383728391E8,0.25,54.2105430647194,70.0153191795132
"600015","2014-01-06",0.34,0.12,0.52,0.95,8.07,7.66,8.06,8.17,7.99,208.81,5.56,8.03,7.52,8.07,8.24,7.94,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.85,4.75267610846375,1.60108802130736,1.04,0.93,0.96,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.75,0.64,0.6,0.82,0.62,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.28329812855879,0.745283018867924,0.021598808341608,-7.0,0.322250196416196,-0.00484197077718217,5.0,0.983024615253042,-0.00306784627345224,1.0,0.316844040723865,0.292283560342491,28.0290318851036,24.996752276727,24.6800854370722,0.387401628410924,0.0227569871226159,-0.0429124890660191,1.24758560706572,0.0121420866761572,1.21818997974666,0.659653264014847,1.84671257795708,0.0675561562976788,-9.37181029346755E-4,0.00616494310110727,0.00634542406699099,0.00690771574345749,2.06637696603161,1.42898344487978,0.0615667353020418,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,7.63788153976809E8,0.25,48.5848985286123,68.9630432470906
"600015","2014-01-07",0.3,0.11,0.4,0.95,8.06,7.67,8.04,8.05,7.99,208.81,5.56,8.05,7.53,8.04,8.13,7.94,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.85,4.73455917285334,1.59498476328459,1.03,0.94,0.94,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.75,0.63,0.58,0.66,0.62,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.27840626784001,0.745454545454545,0.0176767676767671,-6.0,0.330881762705273,-0.00327631877641177,2.0,1.00643089484884,-0.00341817007288622,2.0,0.320242391167833,0.291864836545538,28.0290318851036,24.9728967826377,24.656229942983,0.413069375159502,0.0227713915246022,-0.0449718787687727,1.24690123306007,0.0121163000501772,1.21519927285556,0.66123297259042,1.83777779274215,0.0437007213528021,-0.0283137749377864,0.00615136528147212,0.00633689186030373,0.00690100010554499,2.05310131086006,1.46348240987687,0.0630530986701978,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,7.64188545299614E8,0.0833333333333333,44.1048224551643,63.5828152002043
"600015","2014-01-08",0.32,0.11,0.27,0.95,8.07,7.68,8.03,7.99,8.0,208.81,5.56,8.08,7.54,8.03,8.02,7.95,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.87,4.83722180797899,1.6295698920803,1.05,0.96,0.93,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.76,0.63,0.58,0.47,0.62,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.30612681191307,0.778688524590164,0.0509107468123861,-5.0,0.332790632228889,-0.00264611538091444,1.0,1.01028203347709,-0.00343124980530797,1.0,0.322797195971159,0.291864836545538,28.0290318851036,24.9690775545708,24.652410714916,0.37203902560151,0.0227569871226159,-0.0446400297949503,1.24654419727921,0.0121223448164728,1.21146036954738,0.661290485728146,1.83196400930136,0.0283317441983316,-0.0321330667604442,0.00610715919847374,0.00631222313470915,0.00689008732684835,2.05283366698337,1.46908247011875,0.0632943732824562,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,6.49621040364591E8,0.0833333333333333,49.2682807222142,63.1376725343352
"600015","2014-01-09",0.34,0.12,0.08,0.95,8.09,7.69,8.02,7.96,8.0,208.81,5.56,8.12,7.55,8.02,7.96,7.96,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.87,4.83722180797899,1.6295698920803,1.04,0.98,0.96,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.77,0.63,0.58,0.43,0.63,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.30612681191307,0.778688524590164,0.0509107468123861,-3.0,0.3257276600093,-0.0025899556287602,-1.0,0.988840342379576,-0.00335842677573215,1.0,0.322797195971159,0.291864836545538,28.0290318851036,24.9905294812887,24.673862641634,0.382596892597235,0.0227569871226159,-0.0458551475941003,1.2503664132374,0.0121780058109955,1.21984792417769,0.666067008717264,1.83141922391099,0.072039043933362,-0.0106811943316496,0.00611431618817515,0.00631826407145299,0.00687547080387143,2.04951232721652,1.43790344141461,0.061951047008047,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,4.12797645972928E8,0.25,61.7800926309963,63.9133413723154
"600015","2014-01-10",0.37,0.13,0.07,0.95,8.11,7.7,8.03,8.01,8.01,208.81,5.56,8.14,7.56,8.02,7.98,7.97,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.89,4.92780648603103,1.66008618219416,1.03,1.0,1.01,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.67,0.63,0.59,0.44,0.63,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.33058611550695,0.775,0.025,-1.0,0.3257276600093,-0.00285222806850017,-3.0,0.988840342379576,-0.00335842677573215,1.0,0.322797195971159,0.291864836545538,28.0290318851036,24.9905294812887,24.673862641634,0.360444087956102,0.0227569871226159,-0.0410226918246195,1.24788633122963,0.0122044130518699,1.22065654102262,0.665640484376346,1.8338075427703,0.083850195087771,-0.0375575806807988,0.00610477826688571,0.00633755078241255,0.00686327032519621,2.05096266499757,1.43790344141461,0.061951047008047,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,2.46240395624608E8,0.166666666666667,60.1092795024688,69.0771995655724
"600015","2014-01-13",0.26,0.14,0.06,0.95,8.11,7.71,8.04,8.08,8.02,208.81,5.56,8.14,7.57,8.02,8.04,7.99,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.89,4.95196240017824,1.66822385955786,1.0,1.0,1.04,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.62,0.63,0.59,0.42,0.63,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.33710859646532,0.775,0.025,1.0,0.319740019200305,-0.00279979740547627,-5.0,0.970663130203481,-0.00329669098941354,1.0,0.322797195971159,0.291864836545538,28.0290318851036,25.0090828891845,24.6924160495297,0.358178311653978,0.0227713915246022,-0.0453849452873324,1.24152131135105,0.0123261915231356,1.22823693737846,0.66132073554387,1.85724848982447,0.116362115220343,-0.02412350556956,0.00611535966124028,0.00627781177227772,0.0068681609231839,2.05068295147265,1.41147139285919,0.0608122409968697,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,1.77915095841884E8,0.25,63.1313233512411,75.7898149148348
"600015","2014-01-14",0.2,0.14,0.02,0.95,8.12,7.72,8.05,8.14,8.03,208.81,5.56,8.12,7.58,8.02,8.12,8.0,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.89,4.95800137871505,1.67025827889878,0.98,1.01,1.05,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.54,0.63,0.59,0.43,0.63,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.33873921670491,0.8359375,0.102330942622951,4.0,0.32266814282139,0.0017016911746611,-6.0,0.971476325838544,0.00226752816366425,4.0,0.341454825261583,0.299285102497641,28.0290318851036,25.0139728744786,24.6973060348239,0.358178311653978,0.0227569871226159,-0.0452290642571616,1.23975101575461,0.0123236945695661,1.23180645457872,0.662053583113902,1.86058422761651,0.121252092893572,-0.00379583585553623,0.00608593690399328,0.00626094241185421,0.00685705558783807,2.05328840135884,1.40458616655256,0.0605155959188362,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,1.7285301767472E8,0.25,63.316602781607,79.66648448183
"600015","2014-01-15",0.12,0.14,0.04,0.95,8.08,7.73,8.04,8.12,8.04,208.81,5.56,8.07,7.59,8.02,8.12,8.01,0.159327837286984,0.242802892620898,0.336821459470115,21.18,45.24,,20.11,0.87,4.83722180797899,1.6295698920803,0.93,0.99,1.0,0.00782191629353487,6.65,0.0728457067486152,0.235369901148507,0.45,0.63,0.6,0.42,0.63,0.336821459470115,0.452368416383568,0.452368416383568,17.9254446965815,1.30612681191307,0.8359375,0.102330942622951,5.0,0.322275124377028,0.00169961846921084,-5.0,0.970293041641421,0.00226476625359889,5.0,0.341454825261583,0.299285102497641,28.0290318851036,25.0151916436728,24.698524804018,0.358178311653978,0.0227569871226159,-0.0451115875827452,1.24020673614395,0.0123138599133261,1.23180645457872,0.662053583113902,1.86058422761651,0.073489360802536,-0.00257717946809799,0.00607915737726285,0.00624002564141235,0.00682259568520155,2.05590708671038,1.40287534296358,0.0604418863013955,0.0341020007277025,,0.164376317481754,0.357524857120869,0.00950030500782635,0.179863099503331,0.204759946005495,2.63040835265862,0.0,0.0,0.0,-0.547342101787018,0.0531843802942244,1.65590918051091,0.233652677002558,0.242802542954844,2.53041891190421E8,0.25,58.2857065549377,79.9450237436224
