ticker,dataDate,accountsPayablesTDays,accountsPayablesTRate,ARTDays,ARTRate,cashToCurrentDebt,costRatio,currentAssetsTRate,DAVOL10,DAVOL20,DAVOL5,debtsAssetRatio,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,equityTRate,fixedAssetTRate,grossIncomeRatio,inventoryTDays,inventoryTRate,MA10,MA120,MA20,MA5,MA60,netAssetGrowthRate,netProfitGrowthRate,netProfitRatio,NPParentCompanyYOY,operaProfitRatio,operatingRevenueGrowthRate,operProfitGrowthRrate,PB,PE,PS,REVS10,REVS20,REVS5,ROA5,taxRatio,totalAssetGrowthRate,totalProfitGrowthRate,VOL10,VOL120,VOL20,VOL5,VOL60,salesCostRatio,NPToTOR,operatingProfitToTOR,EBITToTOR,operatingExpenseRate,operatingProfitRatio,totalProfitCostRatio,adminiExpenseRate,financialExpenseRate,currentRatio,quickRatio,debtEquityRatio,longDebtToWorkingCapital,operCashInToCurrentDebt,PCF,REC,DAREC,GREC,FEP,DAFE,GFE,FSP,DAFS,GFS,FGE,FGS,ASSI,LCAP,LFLO,CMRA,DHILO,DVRAT,HBETA,HSIGMA,DDNBT,DDNCR,DDNSR,RSTR12,RSTR24,MNDTO3,MNDTO6,MNDTO12,TOBT,BTOP,CTOP,CTP5,ETOP,ETP5,EGRO,ROA,ROE,ROE5,SUE,BLEV,DTOA,MLEV,financingCashGrowthRate,operCashGrowthRate,longDebtToAsset,bondsPayableToAsset,equityToAsset,equityFixedAssetRatio,dilutedEPSTTM,operatingProfitGrowthRate,NPParentCompanyGrowthRate,fixAssetRatio,instangleAssetRatio,currentAssetsRatio,nonCurrentAssetsRatio,saleServiceCashToORTTM,cashRateOfSalesTTM,NOCFToOperatingNITTM,fixedAssetsTRate,WVAD,PSY,RSI,MFI
"000937","2014-01-02",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,-0.05,-0.05,0.06,0.56,7.42,8.56,7.75,7.3,8.21,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,7.48,8.66,7.88,7.29,8.32,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.09,13.4183470199868,0.616888478653798,0.91,0.85,0.97,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.38,0.57,0.37,0.44,0.47,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.52951349102934,0.91304347826087,-0.00362318840579701,0.0,0.0618533861429818,-0.00210675851949016,-22.0,1.69869074802612,0.0104743688307278,6.0,-0.552626536192987,-0.0805188654541282,24.4148296806079,23.5659402130003,23.5130699245003,0.966506801822296,0.0244910200082957,0.0585045780509104,1.44395980423564,0.0163877828900498,1.50913575208477,0.648734650308465,2.32627585310449,-0.592264354617462,-0.773838640981807,0.00471139468893817,0.00578573347058904,0.00923685454715495,1.82410259898934,1.11967676844903,0.0355219973833727,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.328849147668586,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.22821195121633E8,-0.5,24.6752334111875,19.0202775347681
"000937","2014-01-03",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,-0.03,-0.05,0.09,0.56,7.36,8.55,7.68,7.26,8.18,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,7.4,8.65,7.8,7.27,8.3,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.07,13.1606558563656,0.605041511985549,0.9,0.83,0.98,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.38,0.57,0.37,0.41,0.46,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.44252694936349,0.91304347826087,0.0266798418972339,3.0,0.0644565736017169,-0.00935416797887854,-21.0,1.98844317244712,0.0578317996907683,9.0,-0.541966145877026,0.0574633114213239,24.4148296806079,23.5482647018416,23.4953944133416,1.03152871587867,0.0243673158091442,0.0599013288721855,1.44513369153623,0.0163664215172763,1.50335154892498,0.647315656168464,2.3224396545937,-0.609939313493945,-0.79151359985829,0.00470150339529823,0.00576578479489738,0.00921535362638553,1.81831993112027,1.13964356953248,0.0361554486398663,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.332761998730485,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.18643365366275E8,-0.5,25.5032709823838,18.7589056573049
"000937","2014-01-06",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,-0.01,-0.04,0.09,0.56,7.26,8.52,7.59,7.12,8.14,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,7.31,8.64,7.72,7.17,8.26,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.02,12.5532409706872,0.577116519124678,0.89,0.8,0.93,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.39,0.56,0.37,0.46,0.46,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.23748724400825,0.928571428571429,0.042207792207793,5.0,0.0690236750750886,-0.00623231179519679,-21.0,2.02737772407546,0.0589641705938043,11.0,-0.518931461043692,0.0574633114213239,24.4148296806079,23.5288735125269,23.4760032240269,1.07124616424037,0.0244910200082957,0.0703862232626238,1.44125585023253,0.0161583103549918,1.50263232375846,0.647316687064715,2.32132486893272,-0.619885942365392,-0.745338402460879,0.00468006514731969,0.00565391654402768,0.00916179165389081,1.81250966946362,1.16195826879605,0.0368633874943532,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.337081324615568,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.06179111817068E8,-0.5,23.4567685183896,18.8042397040544
"000937","2014-01-07",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,-0.01,-0.03,0.1,0.56,7.16,8.5,7.5,7.01,8.09,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,7.23,8.62,7.63,7.09,8.22,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.01,12.4428019005639,0.572039247695428,0.89,0.8,0.95,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.39,0.55,0.37,0.46,0.46,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.20020729758002,0.944444444444444,0.10515873015873,8.0,0.069182768370204,0.0076298352349073,-18.0,2.00689842696016,-0.0567609436254484,12.0,-0.540076981411369,-0.00153151056936608,24.4148296806079,23.4816206276764,23.4287503391764,1.11854743735838,0.0246257848444739,0.0682753955697428,1.4450537923377,0.0161304020156326,1.51370989260953,0.652115459810951,2.32122988319945,-0.667138575095831,-0.811411715211843,0.0046885764821389,0.00565042771501729,0.00914538748273188,1.80231941046722,1.21818205599586,0.0386470997924671,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.347720259404907,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.00224977127602E8,-0.5,19.7916753924091,19.3383161718098
"000937","2014-01-08",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,,-0.03,0.11,0.56,7.07,8.47,7.41,6.87,8.05,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,7.14,8.6,7.55,6.94,8.19,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.0,12.2955498070661,0.565269552456429,0.88,0.8,0.9,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.39,0.55,0.36,0.37,0.45,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.15050070234239,0.944444444444444,0.10515873015873,9.0,0.0697968166101762,0.00769755566598636,-17.0,2.02471113489176,-0.0572647389830707,11.0,-0.540076981411369,-0.00153151056936608,24.4148296806079,23.4727840458759,23.4199137573759,1.11227274821554,0.0244910200082957,0.0716487315211345,1.44510938746307,0.0161285338362592,1.50835023870881,0.651950527818352,2.31359616159261,-0.71813929633446,-0.820248336509577,0.00466354792768451,0.00562955104346556,0.00904695719007282,1.79684453550809,1.22899432276506,0.0389901213882582,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.349727179822506,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.14093353455728E8,-0.5,19.6891307338476,19.5570264501779
"000937","2014-01-09",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,0.02,-0.03,0.04,0.56,6.98,8.45,7.33,6.78,8.01,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,7.06,8.58,7.47,6.82,8.15,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.0,12.3323628304405,0.566961976266179,0.89,0.81,0.92,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.4,0.54,0.36,0.36,0.45,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.1629273511518,0.944444444444444,0.10515873015873,11.0,0.0706327066294598,0.00778974196138739,-15.0,2.04895917243537,-0.057950544240353,11.0,-0.540076981411369,-0.00153151056936608,24.4148296806079,23.4608791433696,23.4080088548696,1.11328427976042,0.0244910200082957,0.0761909715175226,1.4414770651577,0.0161339278387756,1.51213282157304,0.652742267049848,2.31658481134876,-0.713818419938959,-0.83215322476933,0.0046159357756423,0.00559847139532233,0.00899405464807562,1.79238635151036,1.24371281764847,0.0394570689497942,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.352439389953234,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.41994876026093E8,-0.5,21.7142931912615,19.5679763779153
"000937","2014-01-10",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,0.04,-0.02,0.04,0.56,6.92,8.42,7.25,6.7,7.96,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,6.99,8.57,7.39,6.72,8.12,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.0,12.2219237603172,0.56188470483693,0.91,0.81,0.93,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.39,0.54,0.36,0.36,0.44,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.12564740472357,0.944444444444444,0.084444444444444,13.0,0.0704218627290733,0.00776648900030862,-13.0,2.04284287639825,-0.057777557541128,11.0,-0.540076981411369,-0.00153151056936608,24.4148296806079,23.4638686822179,23.4109983937179,1.10138905441869,0.024760549680652,0.102918834300894,1.42411328507916,0.0161204190756,1.51366818212858,0.651620555903553,2.32292884012796,-0.748516411873386,-0.912594930966267,0.00460413441156207,0.00558431445242632,0.00892413509730803,1.77647617591359,1.2400002420734,0.0393392866544217,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.351757401218738,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.62208313092489E8,-0.333333333333333,24.2424497750311,19.9984913243953
"000937","2014-01-13",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,0.02,-0.02,0.02,0.56,6.86,8.4,7.18,6.69,7.92,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,6.93,8.55,7.31,6.7,8.08,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.01,12.3507693421277,0.567808188171054,0.92,0.82,0.98,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.38,0.54,0.36,0.31,0.44,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.1691406755565,0.944444444444444,0.084444444444444,15.0,0.0710582048621674,0.00783666811778129,-11.0,2.06130229998016,-0.0582996439044515,11.0,-0.540076981411369,-0.00153151056936608,24.4148296806079,23.4548731193094,23.4020028308094,1.09622944966969,0.0248983139209884,0.101122942569063,1.42346528391253,0.0161399779580733,1.50701823178845,0.649235311362271,2.32122037328241,-0.721955507454748,-0.956977477530698,0.00452879891199231,0.00543387184308184,0.00880535455632423,1.76048585841281,1.25120506353792,0.0396947621362388,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.353811331760637,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.7940637757071E8,-0.5,21.0843200374927,20.8823814216539
"000937","2014-01-14",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,0.02,-0.01,-0.03,0.56,6.83,8.38,7.12,6.7,7.88,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,6.89,8.54,7.25,6.69,8.04,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.01,12.3875823655022,0.569500611980804,0.94,0.84,1.0,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.38,0.54,0.34,0.29,0.43,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.18156732436591,0.957142857142857,0.0517374517374519,14.0,0.0691833379608765,0.00103351605829253,-8.0,1.9783381869447,-0.228278624554372,8.0,-0.547491369083047,-0.0316158989211536,24.4148296806079,23.4653601068046,23.4124898183046,1.1008698292262,0.0250360781613248,0.101132384983851,1.42176316936737,0.016154422879048,1.51440634673109,0.649582414933773,2.33135366955014,-0.711468567926968,-0.929795673711103,0.00449863984307221,0.0054105758072209,0.00877936749330699,1.76018295827894,1.23815225363514,0.0392806588054583,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.351417395657815,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.88707786731431E8,-0.333333333333333,24.9999918869536,25.705394609999
"000937","2014-01-15",64.2954065112511,5.59915582673862,118.354250658417,3.0417158487953,0.13,77.54,1.60751994330032,0.01,-0.03,-0.04,0.56,6.77,8.36,7.06,6.69,7.84,54.33,1.4639595303472,1.98,0.224638539318905,17.1666938665519,20.9708405589637,6.82,8.53,7.18,6.69,8.0,0.03324290847208,-0.518758814637417,0.0444567475567628,-47.39,6.29,,-46.19,1.0,12.2771432953788,0.564423340551554,0.9,0.83,1.0,0.110971734225665,1.26,0.0347524281047293,-0.465095173194582,0.33,0.53,0.34,0.28,0.42,0.775361460681095,0.0444567475567628,0.0628742608100882,0.0932938362778668,0.0201394243530084,0.0628742608100882,0.0737555523748019,0.11794582525076,0.0241414999331363,1.04547410461776,0.952782062968874,1.55456788380157,12.5809695274842,0.244031118218052,4.14428737793769,0.957142857142857,0.0517374517374519,15.0,0.0689777411170106,0.00103044468813416,-7.0,1.97245902442778,-0.227600233396706,7.0,-0.547491369083047,-0.0316158989211536,24.4148296806079,23.4683362994777,23.4154660109776,1.06296841691535,0.0250360781613248,0.102158734183994,1.42468994197783,0.016088603795799,1.51440634673109,0.649582414933773,2.33135366955014,-0.771077512613224,-0.926819373045439,0.00444597551373024,0.00538417516078131,0.00869284007744359,1.76250823134654,1.23447275213845,0.0391639257926635,0.0196478956485961,,0.0978902807922037,0.0314997052982246,0.0284394453705127,0.0787689432147379,0.234269892144909,-0.222279634629495,0.304399430722327,0.545573780580489,0.350739352609348,-3.20469924551613,-0.0787473785679085,0.0734917052705597,0.0932352499709894,0.43872487554389,1.21676695281069,0.543285994105047,-0.481436001835387,-0.499873435836229,0.36056606775065,0.159460841956695,,0.626744163207098,1.19739854698099,0.1361930988561,2.25683668832461,0.36056606775065,-5.86104129875596E8,-0.166666666666667,31.2057438246755,24.0486929531367
